Создан как новый массив данных;Образец 008 полученный BalashovM Дата пятница, апреля 21 2023
3725,00;0,0293
3724,00;0,0293
3723,00;0,0293
3722,00;0,0292
3721,00;0,0292
3720,00;0,0292
3719,00;0,0292
3718,00;0,0292
3717,00;0,0292
3716,00;0,0292
3715,00;0,0291
3714,00;0,0291
3713,00;0,0290
3712,00;0,0290
3711,00;0,0290
3710,00;0,0290
3709,00;0,0290
3708,00;0,0290
3707,00;0,0291
3706,00;0,0291
3705,00;0,0291
3704,00;0,0291
3703,00;0,0291
3702,00;0,0291
3701,00;0,0291
3700,00;0,0291
3699,00;0,0291
3698,00;0,0291
3697,00;0,0291
3696,00;0,0291
3695,00;0,0291
3694,00;0,0291
3693,00;0,0291
3692,00;0,0291
3691,00;0,0291
3690,00;0,0291
3689,00;0,0291
3688,00;0,0291
3687,00;0,0291
3686,00;0,0291
3685,00;0,0291
3684,00;0,0292
3683,00;0,0292
3682,00;0,0293
3681,00;0,0293
3680,00;0,0293
3679,00;0,0293
3678,00;0,0292
3677,00;0,0292
3676,00;0,0292
3675,00;0,0291
3674,00;0,0291
3673,00;0,0290
3672,00;0,0289
3671,00;0,0290
3670,00;0,0290
3669,00;0,0291
3668,00;0,0291
3667,00;0,0291
3666,00;0,0292
3665,00;0,0292
3664,00;0,0292
3663,00;0,0293
3662,00;0,0293
3661,00;0,0293
3660,00;0,0293
3659,00;0,0293
3658,00;0,0293
3657,00;0,0293
3656,00;0,0293
3655,00;0,0293
3654,00;0,0293
3653,00;0,0292
3652,00;0,0292
3651,00;0,0293
3650,00;0,0292
3649,00;0,0292
3648,00;0,0291
3647,00;0,0291
3646,00;0,0291
3645,00;0,0292
3644,00;0,0292
3643,00;0,0292
3642,00;0,0292
3641,00;0,0292
3640,00;0,0293
3639,00;0,0293
3638,00;0,0293
3637,00;0,0294
3636,00;0,0294
3635,00;0,0294
3634,00;0,0294
3633,00;0,0294
3632,00;0,0294
3631,00;0,0293
3630,00;0,0293
3629,00;0,0293
3628,00;0,0293
3627,00;0,0293
3626,00;0,0293
3625,00;0,0293
3624,00;0,0293
3623,00;0,0293
3622,00;0,0293
3621,00;0,0293
3620,00;0,0294
3619,00;0,0294
3618,00;0,0295
3617,00;0,0295
3616,00;0,0295
3615,00;0,0295
3614,00;0,0294
3613,00;0,0294
3612,00;0,0294
3611,00;0,0294
3610,00;0,0294
3609,00;0,0294
3608,00;0,0294
3607,00;0,0293
3606,00;0,0293
3605,00;0,0294
3604,00;0,0295
3603,00;0,0295
3602,00;0,0296
3601,00;0,0296
3600,00;0,0296
3599,00;0,0296
3598,00;0,0295
3597,00;0,0295
3596,00;0,0296
3595,00;0,0296
3594,00;0,0296
3593,00;0,0295
3592,00;0,0295
3591,00;0,0295
3590,00;0,0295
3589,00;0,0294
3588,00;0,0294
3587,00;0,0294
3586,00;0,0294
3585,00;0,0294
3584,00;0,0294
3583,00;0,0295
3582,00;0,0295
3581,00;0,0296
3580,00;0,0296
3579,00;0,0296
3578,00;0,0296
3577,00;0,0296
3576,00;0,0296
3575,00;0,0296
3574,00;0,0296
3573,00;0,0296
3572,00;0,0296
3571,00;0,0297
3570,00;0,0297
3569,00;0,0297
3568,00;0,0297
3567,00;0,0297
3566,00;0,0296
3565,00;0,0296
3564,00;0,0297
3563,00;0,0297
3562,00;0,0297
3561,00;0,0297
3560,00;0,0297
3559,00;0,0297
3558,00;0,0297
3557,00;0,0297
3556,00;0,0297
3555,00;0,0298
3554,00;0,0298
3553,00;0,0298
3552,00;0,0298
3551,00;0,0298
3550,00;0,0298
3549,00;0,0298
3548,00;0,0298
3547,00;0,0298
3546,00;0,0298
3545,00;0,0298
3544,00;0,0297
3543,00;0,0297
3542,00;0,0297
3541,00;0,0298
3540,00;0,0298
3539,00;0,0298
3538,00;0,0298
3537,00;0,0298
3536,00;0,0298
3535,00;0,0298
3534,00;0,0298
3533,00;0,0299
3532,00;0,0299
3531,00;0,0299
3530,00;0,0299
3529,00;0,0299
3528,00;0,0299
3527,00;0,0299
3526,00;0,0299
3525,00;0,0299
3524,00;0,0299
3523,00;0,0300
3522,00;0,0300
3521,00;0,0300
3520,00;0,0300
3519,00;0,0300
3518,00;0,0299
3517,00;0,0299
3516,00;0,0300
3515,00;0,0300
3514,00;0,0300
3513,00;0,0301
3512,00;0,0301
3511,00;0,0301
3510,00;0,0301
3509,00;0,0301
3508,00;0,0301
3507,00;0,0300
3506,00;0,0300
3505,00;0,0300
3504,00;0,0301
3503,00;0,0301
3502,00;0,0301
3501,00;0,0300
3500,00;0,0301
3499,00;0,0301
3498,00;0,0301
3497,00;0,0301
3496,00;0,0301
3495,00;0,0301
3494,00;0,0301
3493,00;0,0301
3492,00;0,0301
3491,00;0,0301
3490,00;0,0301
3489,00;0,0301
3488,00;0,0301
3487,00;0,0301
3486,00;0,0302
3485,00;0,0302
3484,00;0,0303
3483,00;0,0303
3482,00;0,0303
3481,00;0,0303
3480,00;0,0303
3479,00;0,0302
3478,00;0,0302
3477,00;0,0302
3476,00;0,0302
3475,00;0,0302
3474,00;0,0302
3473,00;0,0302
3472,00;0,0302
3471,00;0,0302
3470,00;0,0302
3469,00;0,0302
3468,00;0,0302
3467,00;0,0302
3466,00;0,0303
3465,00;0,0303
3464,00;0,0303
3463,00;0,0303
3462,00;0,0303
3461,00;0,0303
3460,00;0,0303
3459,00;0,0303
3458,00;0,0303
3457,00;0,0303
3456,00;0,0303
3455,00;0,0303
3454,00;0,0303
3453,00;0,0304
3452,00;0,0304
3451,00;0,0304
3450,00;0,0304
3449,00;0,0304
3448,00;0,0304
3447,00;0,0304
3446,00;0,0304
3445,00;0,0304
3444,00;0,0304
3443,00;0,0304
3442,00;0,0304
3441,00;0,0304
3440,00;0,0304
3439,00;0,0303
3438,00;0,0303
3437,00;0,0303
3436,00;0,0303
3435,00;0,0303
3434,00;0,0303
3433,00;0,0303
3432,00;0,0303
3431,00;0,0303
3430,00;0,0304
3429,00;0,0304
3428,00;0,0304
3427,00;0,0304
3426,00;0,0304
3425,00;0,0304
3424,00;0,0304
3423,00;0,0304
3422,00;0,0304
3421,00;0,0304
3420,00;0,0304
3419,00;0,0304
3418,00;0,0304
3417,00;0,0304
3416,00;0,0304
3415,00;0,0304
3414,00;0,0304
3413,00;0,0304
3412,00;0,0304
3411,00;0,0304
3410,00;0,0304
3409,00;0,0304
3408,00;0,0304
3407,00;0,0304
3406,00;0,0304
3405,00;0,0304
3404,00;0,0304
3403,00;0,0304
3402,00;0,0304
3401,00;0,0303
3400,00;0,0303
3399,00;0,0303
3398,00;0,0304
3397,00;0,0304
3396,00;0,0304
3395,00;0,0304
3394,00;0,0304
3393,00;0,0305
3392,00;0,0305
3391,00;0,0305
3390,00;0,0305
3389,00;0,0305
3388,00;0,0305
3387,00;0,0305
3386,00;0,0305
3385,00;0,0305
3384,00;0,0305
3383,00;0,0306
3382,00;0,0306
3381,00;0,0306
3380,00;0,0306
3379,00;0,0306
3378,00;0,0306
3377,00;0,0306
3376,00;0,0306
3375,00;0,0305
3374,00;0,0305
3373,00;0,0305
3372,00;0,0305
3371,00;0,0305
3370,00;0,0305
3369,00;0,0305
3368,00;0,0305
3367,00;0,0306
3366,00;0,0306
3365,00;0,0307
3364,00;0,0307
3363,00;0,0307
3362,00;0,0307
3361,00;0,0307
3360,00;0,0307
3359,00;0,0307
3358,00;0,0307
3357,00;0,0307
3356,00;0,0307
3355,00;0,0307
3354,00;0,0306
3353,00;0,0306
3352,00;0,0306
3351,00;0,0306
3350,00;0,0306
3349,00;0,0306
3348,00;0,0306
3347,00;0,0306
3346,00;0,0306
3345,00;0,0307
3344,00;0,0307
3343,00;0,0307
3342,00;0,0307
3341,00;0,0307
3340,00;0,0308
3339,00;0,0308
3338,00;0,0308
3337,00;0,0308
3336,00;0,0308
3335,00;0,0308
3334,00;0,0308
3333,00;0,0308
3332,00;0,0309
3331,00;0,0309
3330,00;0,0309
3329,00;0,0309
3328,00;0,0309
3327,00;0,0309
3326,00;0,0309
3325,00;0,0309
3324,00;0,0309
3323,00;0,0310
3322,00;0,0310
3321,00;0,0310
3320,00;0,0310
3319,00;0,0310
3318,00;0,0310
3317,00;0,0310
3316,00;0,0310
3315,00;0,0310
3314,00;0,0311
3313,00;0,0311
3312,00;0,0311
3311,00;0,0310
3310,00;0,0309
3309,00;0,0309
3308,00;0,0309
3307,00;0,0309
3306,00;0,0309
3305,00;0,0310
3304,00;0,0310
3303,00;0,0310
3302,00;0,0311
3301,00;0,0310
3300,00;0,0310
3299,00;0,0310
3298,00;0,0309
3297,00;0,0310
3296,00;0,0310
3295,00;0,0310
3294,00;0,0310
3293,00;0,0310
3292,00;0,0311
3291,00;0,0311
3290,00;0,0311
3289,00;0,0311
3288,00;0,0311
3287,00;0,0311
3286,00;0,0311
3285,00;0,0311
3284,00;0,0311
3283,00;0,0311
3282,00;0,0312
3281,00;0,0312
3280,00;0,0312
3279,00;0,0312
3278,00;0,0312
3277,00;0,0312
3276,00;0,0312
3275,00;0,0311
3274,00;0,0311
3273,00;0,0311
3272,00;0,0311
3271,00;0,0311
3270,00;0,0311
3269,00;0,0312
3268,00;0,0312
3267,00;0,0312
3266,00;0,0313
3265,00;0,0313
3264,00;0,0313
3263,00;0,0313
3262,00;0,0313
3261,00;0,0313
3260,00;0,0313
3259,00;0,0313
3258,00;0,0313
3257,00;0,0313
3256,00;0,0313
3255,00;0,0313
3254,00;0,0313
3253,00;0,0313
3252,00;0,0313
3251,00;0,0313
3250,00;0,0313
3249,00;0,0314
3248,00;0,0314
3247,00;0,0314
3246,00;0,0314
3245,00;0,0314
3244,00;0,0314
3243,00;0,0314
3242,00;0,0314
3241,00;0,0314
3240,00;0,0313
3239,00;0,0313
3238,00;0,0313
3237,00;0,0313
3236,00;0,0313
3235,00;0,0314
3234,00;0,0314
3233,00;0,0314
3232,00;0,0315
3231,00;0,0315
3230,00;0,0314
3229,00;0,0314
3228,00;0,0314
3227,00;0,0313
3226,00;0,0313
3225,00;0,0314
3224,00;0,0314
3223,00;0,0314
3222,00;0,0314
3221,00;0,0315
3220,00;0,0315
3219,00;0,0315
3218,00;0,0315
3217,00;0,0314
3216,00;0,0314
3215,00;0,0314
3214,00;0,0315
3213,00;0,0315
3212,00;0,0315
3211,00;0,0315
3210,00;0,0315
3209,00;0,0315
3208,00;0,0316
3207,00;0,0316
3206,00;0,0316
3205,00;0,0316
3204,00;0,0316
3203,00;0,0315
3202,00;0,0315
3201,00;0,0315
3200,00;0,0315
3199,00;0,0315
3198,00;0,0315
3197,00;0,0315
3196,00;0,0315
3195,00;0,0315
3194,00;0,0316
3193,00;0,0316
3192,00;0,0316
3191,00;0,0316
3190,00;0,0317
3189,00;0,0317
3188,00;0,0317
3187,00;0,0317
3186,00;0,0317
3185,00;0,0317
3184,00;0,0317
3183,00;0,0317
3182,00;0,0317
3181,00;0,0317
3180,00;0,0317
3179,00;0,0317
3178,00;0,0317
3177,00;0,0317
3176,00;0,0317
3175,00;0,0317
3174,00;0,0318
3173,00;0,0318
3172,00;0,0318
3171,00;0,0318
3170,00;0,0318
3169,00;0,0317
3168,00;0,0317
3167,00;0,0317
3166,00;0,0318
3165,00;0,0318
3164,00;0,0318
3163,00;0,0318
3162,00;0,0318
3161,00;0,0318
3160,00;0,0318
3159,00;0,0318
3158,00;0,0317
3157,00;0,0317
3156,00;0,0317
3155,00;0,0317
3154,00;0,0317
3153,00;0,0317
3152,00;0,0318
3151,00;0,0318
3150,00;0,0319
3149,00;0,0319
3148,00;0,0319
3147,00;0,0318
3146,00;0,0318
3145,00;0,0318
3144,00;0,0318
3143,00;0,0318
3142,00;0,0318
3141,00;0,0318
3140,00;0,0318
3139,00;0,0318
3138,00;0,0319
3137,00;0,0319
3136,00;0,0319
3135,00;0,0319
3134,00;0,0320
3133,00;0,0320
3132,00;0,0320
3131,00;0,0320
3130,00;0,0320
3129,00;0,0320
3128,00;0,0321
3127,00;0,0321
3126,00;0,0321
3125,00;0,0321
3124,00;0,0320
3123,00;0,0320
3122,00;0,0319
3121,00;0,0319
3120,00;0,0319
3119,00;0,0319
3118,00;0,0320
3117,00;0,0320
3116,00;0,0320
3115,00;0,0321
3114,00;0,0321
3113,00;0,0321
3112,00;0,0321
3111,00;0,0321
3110,00;0,0320
3109,00;0,0320
3108,00;0,0321
3107,00;0,0321
3106,00;0,0322
3105,00;0,0322
3104,00;0,0322
3103,00;0,0322
3102,00;0,0322
3101,00;0,0322
3100,00;0,0322
3099,00;0,0323
3098,00;0,0323
3097,00;0,0323
3096,00;0,0323
3095,00;0,0323
3094,00;0,0323
3093,00;0,0323
3092,00;0,0323
3091,00;0,0323
3090,00;0,0323
3089,00;0,0323
3088,00;0,0322
3087,00;0,0322
3086,00;0,0322
3085,00;0,0322
3084,00;0,0323
3083,00;0,0323
3082,00;0,0323
3081,00;0,0324
3080,00;0,0324
3079,00;0,0324
3078,00;0,0324
3077,00;0,0325
3076,00;0,0325
3075,00;0,0325
3074,00;0,0325
3073,00;0,0325
3072,00;0,0325
3071,00;0,0325
3070,00;0,0325
3069,00;0,0325
3068,00;0,0325
3067,00;0,0325
3066,00;0,0325
3065,00;0,0325
3064,00;0,0325
3063,00;0,0325
3062,00;0,0326
3061,00;0,0326
3060,00;0,0326
3059,00;0,0326
3058,00;0,0325
3057,00;0,0325
3056,00;0,0326
3055,00;0,0326
3054,00;0,0327
3053,00;0,0327
3052,00;0,0327
3051,00;0,0327
3050,00;0,0327
3049,00;0,0327
3048,00;0,0326
3047,00;0,0326
3046,00;0,0327
3045,00;0,0327
3044,00;0,0327
3043,00;0,0328
3042,00;0,0328
3041,00;0,0328
3040,00;0,0329
3039,00;0,0329
3038,00;0,0329
3037,00;0,0329
3036,00;0,0329
3035,00;0,0329
3034,00;0,0330
3033,00;0,0330
3032,00;0,0331
3031,00;0,0332
3030,00;0,0332
3029,00;0,0332
3028,00;0,0332
3027,00;0,0332
3026,00;0,0332
3025,00;0,0332
3024,00;0,0333
3023,00;0,0333
3022,00;0,0333
3021,00;0,0333
3020,00;0,0333
3019,00;0,0333
3018,00;0,0333
3017,00;0,0332
3016,00;0,0332
3015,00;0,0332
3014,00;0,0332
3013,00;0,0332
3012,00;0,0332
3011,00;0,0332
3010,00;0,0333
3009,00;0,0333
3008,00;0,0333
3007,00;0,0333
3006,00;0,0332
3005,00;0,0332
3004,00;0,0332
3003,00;0,0332
3002,00;0,0333
3001,00;0,0332
3000,00;0,0332
2999,00;0,0332
2998,00;0,0332
2997,00;0,0332
2996,00;0,0332
2995,00;0,0331
2994,00;0,0330
2993,00;0,0330
2992,00;0,0330
2991,00;0,0330
2990,00;0,0330
2989,00;0,0330
2988,00;0,0330
2987,00;0,0330
2986,00;0,0329
2985,00;0,0329
2984,00;0,0328
2983,00;0,0328
2982,00;0,0328
2981,00;0,0328
2980,00;0,0328
2979,00;0,0328
2978,00;0,0328
2977,00;0,0328
2976,00;0,0328
2975,00;0,0329
2974,00;0,0330
2973,00;0,0331
2972,00;0,0332
2971,00;0,0332
2970,00;0,0331
2969,00;0,0329
2968,00;0,0327
2967,00;0,0325
2966,00;0,0323
2965,00;0,0322
2964,00;0,0321
2963,00;0,0321
2962,00;0,0321
2961,00;0,0320
2960,00;0,0320
2959,00;0,0319
2958,00;0,0319
2957,00;0,0319
2956,00;0,0319
2955,00;0,0319
2954,00;0,0319
2953,00;0,0319
2952,00;0,0319
2951,00;0,0320
2950,00;0,0320
2949,00;0,0320
2948,00;0,0320
2947,00;0,0319
2946,00;0,0319
2945,00;0,0318
2944,00;0,0317
2943,00;0,0316
2942,00;0,0315
2941,00;0,0314
2940,00;0,0312
2939,00;0,0311
2938,00;0,0309
2937,00;0,0307
2936,00;0,0306
2935,00;0,0304
2934,00;0,0302
2933,00;0,0300
2932,00;0,0299
2931,00;0,0297
2930,00;0,0295
2929,00;0,0294
2928,00;0,0293
2927,00;0,0292
2926,00;0,0292
2925,00;0,0292
2924,00;0,0292
2923,00;0,0292
2922,00;0,0293
2921,00;0,0295
2920,00;0,0296
2919,00;0,0298
2918,00;0,0300
2917,00;0,0302
2916,00;0,0304
2915,00;0,0306
2914,00;0,0307
2913,00;0,0309
2912,00;0,0310
2911,00;0,0312
2910,00;0,0313
2909,00;0,0314
2908,00;0,0316
2907,00;0,0317
2906,00;0,0318
2905,00;0,0318
2904,00;0,0319
2903,00;0,0319
2902,00;0,0319
2901,00;0,0320
2900,00;0,0320
2899,00;0,0321
2898,00;0,0321
2897,00;0,0321
2896,00;0,0322
2895,00;0,0322
2894,00;0,0323
2893,00;0,0323
2892,00;0,0324
2891,00;0,0325
2890,00;0,0325
2889,00;0,0326
2888,00;0,0326
2887,00;0,0326
2886,00;0,0326
2885,00;0,0326
2884,00;0,0327
2883,00;0,0327
2882,00;0,0327
2881,00;0,0327
2880,00;0,0327
2879,00;0,0327
2878,00;0,0327
2877,00;0,0326
2876,00;0,0326
2875,00;0,0325
2874,00;0,0324
2873,00;0,0324
2872,00;0,0324
2871,00;0,0325
2870,00;0,0325
2869,00;0,0325
2868,00;0,0325
2867,00;0,0325
2866,00;0,0324
2865,00;0,0324
2864,00;0,0323
2863,00;0,0321
2862,00;0,0320
2861,00;0,0319
2860,00;0,0317
2859,00;0,0316
2858,00;0,0315
2857,00;0,0314
2856,00;0,0313
2855,00;0,0313
2854,00;0,0313
2853,00;0,0313
2852,00;0,0314
2851,00;0,0316
2850,00;0,0318
2849,00;0,0319
2848,00;0,0321
2847,00;0,0324
2846,00;0,0326
2845,00;0,0328
2844,00;0,0329
2843,00;0,0331
2842,00;0,0332
2841,00;0,0332
2840,00;0,0333
2839,00;0,0333
2838,00;0,0334
2837,00;0,0335
2836,00;0,0336
2835,00;0,0336
2834,00;0,0336
2833,00;0,0336
2832,00;0,0336
2831,00;0,0337
2830,00;0,0337
2829,00;0,0337
2828,00;0,0337
2827,00;0,0337
2826,00;0,0337
2825,00;0,0337
2824,00;0,0337
2823,00;0,0338
2822,00;0,0338
2821,00;0,0338
2820,00;0,0339
2819,00;0,0339
2818,00;0,0340
2817,00;0,0340
2816,00;0,0340
2815,00;0,0340
2814,00;0,0340
2813,00;0,0340
2812,00;0,0340
2811,00;0,0340
2810,00;0,0340
2809,00;0,0340
2808,00;0,0340
2807,00;0,0340
2806,00;0,0340
2805,00;0,0341
2804,00;0,0341
2803,00;0,0341
2802,00;0,0340
2801,00;0,0340
2800,00;0,0340
2799,00;0,0340
2798,00;0,0340
2797,00;0,0341
2796,00;0,0341
2795,00;0,0341
2794,00;0,0341
2793,00;0,0341
2792,00;0,0340
2791,00;0,0340
2790,00;0,0340
2789,00;0,0341
2788,00;0,0341
2787,00;0,0342
2786,00;0,0342
2785,00;0,0342
2784,00;0,0342
2783,00;0,0342
2782,00;0,0342
2781,00;0,0342
2780,00;0,0342
2779,00;0,0342
2778,00;0,0342
2777,00;0,0342
2776,00;0,0342
2775,00;0,0342
2774,00;0,0342
2773,00;0,0342
2772,00;0,0342
2771,00;0,0342
2770,00;0,0342
2769,00;0,0343
2768,00;0,0343
2767,00;0,0343
2766,00;0,0343
2765,00;0,0343
2764,00;0,0343
2763,00;0,0343
2762,00;0,0343
2761,00;0,0343
2760,00;0,0343
2759,00;0,0343
2758,00;0,0343
2757,00;0,0343
2756,00;0,0343
2755,00;0,0343
2754,00;0,0343
2753,00;0,0344
2752,00;0,0344
2751,00;0,0344
2750,00;0,0344
2749,00;0,0344
2748,00;0,0344
2747,00;0,0344
2746,00;0,0344
2745,00;0,0344
2744,00;0,0344
2743,00;0,0344
2742,00;0,0344
2741,00;0,0344
2740,00;0,0344
2739,00;0,0344
2738,00;0,0344
2737,00;0,0344
2736,00;0,0345
2735,00;0,0345
2734,00;0,0344
2733,00;0,0344
2732,00;0,0344
2731,00;0,0345
2730,00;0,0345
2729,00;0,0345
2728,00;0,0345
2727,00;0,0345
2726,00;0,0345
2725,00;0,0345
2724,00;0,0345
2723,00;0,0345
2722,00;0,0345
2721,00;0,0345
2720,00;0,0345
2719,00;0,0345
2718,00;0,0345
2717,00;0,0345
2716,00;0,0346
2715,00;0,0346
2714,00;0,0346
2713,00;0,0346
2712,00;0,0346
2711,00;0,0346
2710,00;0,0346
2709,00;0,0346
2708,00;0,0346
2707,00;0,0346
2706,00;0,0346
2705,00;0,0346
2704,00;0,0346
2703,00;0,0346
2702,00;0,0346
2701,00;0,0347
2700,00;0,0347
2699,00;0,0347
2698,00;0,0347
2697,00;0,0347
2696,00;0,0347
2695,00;0,0347
2694,00;0,0347
2693,00;0,0347
2692,00;0,0347
2691,00;0,0347
2690,00;0,0347
2689,00;0,0347
2688,00;0,0347
2687,00;0,0347
2686,00;0,0347
2685,00;0,0347
2684,00;0,0347
2683,00;0,0347
2682,00;0,0347
2681,00;0,0347
2680,00;0,0348
2679,00;0,0348
2678,00;0,0348
2677,00;0,0348
2676,00;0,0349
2675,00;0,0349
2674,00;0,0349
2673,00;0,0349
2672,00;0,0349
2671,00;0,0349
2670,00;0,0349
2669,00;0,0349
2668,00;0,0350
2667,00;0,0350
2666,00;0,0350
2665,00;0,0350
2664,00;0,0351
2663,00;0,0351
2662,00;0,0352
2661,00;0,0352
2660,00;0,0353
2659,00;0,0353
2658,00;0,0354
2657,00;0,0354
2656,00;0,0354
2655,00;0,0355
2654,00;0,0355
2653,00;0,0354
2652,00;0,0354
2651,00;0,0354
2650,00;0,0354
2649,00;0,0354
2648,00;0,0354
2647,00;0,0354
2646,00;0,0353
2645,00;0,0353
2644,00;0,0353
2643,00;0,0353
2642,00;0,0353
2641,00;0,0353
2640,00;0,0353
2639,00;0,0353
2638,00;0,0353
2637,00;0,0353
2636,00;0,0352
2635,00;0,0352
2634,00;0,0352
2633,00;0,0352
2632,00;0,0352
2631,00;0,0352
2630,00;0,0352
2629,00;0,0352
2628,00;0,0352
2627,00;0,0353
2626,00;0,0352
2625,00;0,0352
2624,00;0,0352
2623,00;0,0352
2622,00;0,0352
2621,00;0,0352
2620,00;0,0352
2619,00;0,0352
2618,00;0,0352
2617,00;0,0352
2616,00;0,0352
2615,00;0,0352
2614,00;0,0352
2613,00;0,0352
2612,00;0,0351
2611,00;0,0351
2610,00;0,0351
