Создан как новый массив данных;Образец 009 полученный BalashovM Дата пятница, апреля 21 2023
cm-1;A
3589,00;0,0279
3588,00;0,0279
3587,00;0,0278
3586,00;0,0278
3585,00;0,0278
3584,00;0,0278
3583,00;0,0278
3582,00;0,0278
3581,00;0,0279
3580,00;0,0279
3579,00;0,0280
3578,00;0,0280
3577,00;0,0281
3576,00;0,0281
3575,00;0,0281
3574,00;0,0281
3573,00;0,0281
3572,00;0,0281
3571,00;0,0281
3570,00;0,0281
3569,00;0,0281
3568,00;0,0281
3567,00;0,0280
3566,00;0,0280
3565,00;0,0279
3564,00;0,0280
3563,00;0,0280
3562,00;0,0280
3561,00;0,0281
3560,00;0,0281
3559,00;0,0281
3558,00;0,0281
3557,00;0,0281
3556,00;0,0281
3555,00;0,0281
3554,00;0,0281
3553,00;0,0281
3552,00;0,0281
3551,00;0,0282
3550,00;0,0282
3549,00;0,0282
3548,00;0,0282
3547,00;0,0282
3546,00;0,0282
3545,00;0,0282
3544,00;0,0281
3543,00;0,0282
3542,00;0,0282
3541,00;0,0282
3540,00;0,0282
3539,00;0,0282
3538,00;0,0283
3537,00;0,0283
3536,00;0,0283
3535,00;0,0283
3534,00;0,0284
3533,00;0,0284
3532,00;0,0284
3531,00;0,0284
3530,00;0,0284
3529,00;0,0284
3528,00;0,0284
3527,00;0,0284
3526,00;0,0284
3525,00;0,0284
3524,00;0,0284
3523,00;0,0284
3522,00;0,0284
3521,00;0,0285
3520,00;0,0285
3519,00;0,0284
3518,00;0,0284
3517,00;0,0284
3516,00;0,0284
3515,00;0,0285
3514,00;0,0285
3513,00;0,0285
3512,00;0,0285
3511,00;0,0285
3510,00;0,0285
3509,00;0,0286
3508,00;0,0286
3507,00;0,0286
3506,00;0,0287
3505,00;0,0287
3504,00;0,0286
3503,00;0,0286
3502,00;0,0286
3501,00;0,0286
3500,00;0,0286
3499,00;0,0286
3498,00;0,0286
3497,00;0,0286
3496,00;0,0286
3495,00;0,0287
3494,00;0,0287
3493,00;0,0287
3492,00;0,0287
3491,00;0,0287
3490,00;0,0287
3489,00;0,0287
3488,00;0,0287
3487,00;0,0287
3486,00;0,0287
3485,00;0,0287
3484,00;0,0287
3483,00;0,0287
3482,00;0,0287
3481,00;0,0287
3480,00;0,0287
3479,00;0,0288
3478,00;0,0288
3477,00;0,0288
3476,00;0,0289
3475,00;0,0289
3474,00;0,0288
3473,00;0,0288
3472,00;0,0288
3471,00;0,0288
3470,00;0,0288
3469,00;0,0288
3468,00;0,0288
3467,00;0,0288
3466,00;0,0289
3465,00;0,0289
3464,00;0,0290
3463,00;0,0290
3462,00;0,0290
3461,00;0,0290
3460,00;0,0290
3459,00;0,0290
3458,00;0,0290
3457,00;0,0290
3456,00;0,0290
3455,00;0,0290
3454,00;0,0290
3453,00;0,0290
3452,00;0,0290
3451,00;0,0290
3450,00;0,0291
3449,00;0,0291
3448,00;0,0291
3447,00;0,0291
3446,00;0,0291
3445,00;0,0291
3444,00;0,0290
3443,00;0,0290
3442,00;0,0290
3441,00;0,0290
3440,00;0,0291
3439,00;0,0291
3438,00;0,0291
3437,00;0,0291
3436,00;0,0291
3435,00;0,0291
3434,00;0,0291
3433,00;0,0291
3432,00;0,0291
3431,00;0,0291
3430,00;0,0291
3429,00;0,0291
3428,00;0,0291
3427,00;0,0292
3426,00;0,0292
3425,00;0,0292
3424,00;0,0291
3423,00;0,0291
3422,00;0,0291
3421,00;0,0291
3420,00;0,0291
3419,00;0,0292
3418,00;0,0292
3417,00;0,0292
3416,00;0,0292
3415,00;0,0292
3414,00;0,0292
3413,00;0,0292
3412,00;0,0292
3411,00;0,0292
3410,00;0,0293
3409,00;0,0293
3408,00;0,0293
3407,00;0,0293
3406,00;0,0293
3405,00;0,0293
3404,00;0,0292
3403,00;0,0292
3402,00;0,0291
3401,00;0,0292
3400,00;0,0292
3399,00;0,0292
3398,00;0,0293
3397,00;0,0293
3396,00;0,0293
3395,00;0,0293
3394,00;0,0293
3393,00;0,0293
3392,00;0,0293
3391,00;0,0293
3390,00;0,0293
3389,00;0,0293
3388,00;0,0293
3387,00;0,0294
3386,00;0,0294
3385,00;0,0294
3384,00;0,0295
3383,00;0,0295
3382,00;0,0295
3381,00;0,0295
3380,00;0,0295
3379,00;0,0295
3378,00;0,0295
3377,00;0,0295
3376,00;0,0295
3375,00;0,0295
3374,00;0,0294
3373,00;0,0294
3372,00;0,0294
3371,00;0,0294
3370,00;0,0294
3369,00;0,0294
3368,00;0,0295
3367,00;0,0295
3366,00;0,0296
3365,00;0,0296
3364,00;0,0296
3363,00;0,0296
3362,00;0,0296
3361,00;0,0296
3360,00;0,0296
3359,00;0,0297
3358,00;0,0297
3357,00;0,0297
3356,00;0,0297
3355,00;0,0297
3354,00;0,0297
3353,00;0,0296
3352,00;0,0296
3351,00;0,0297
3350,00;0,0297
3349,00;0,0297
3348,00;0,0297
3347,00;0,0298
3346,00;0,0298
3345,00;0,0298
3344,00;0,0298
3343,00;0,0298
3342,00;0,0298
3341,00;0,0298
3340,00;0,0298
3339,00;0,0298
3338,00;0,0298
3337,00;0,0299
3336,00;0,0299
3335,00;0,0299
3334,00;0,0299
3333,00;0,0298
3332,00;0,0298
3331,00;0,0298
3330,00;0,0298
3329,00;0,0298
3328,00;0,0298
3327,00;0,0298
3326,00;0,0298
3325,00;0,0298
3324,00;0,0299
3323,00;0,0299
3322,00;0,0299
3321,00;0,0300
3320,00;0,0300
3319,00;0,0300
3318,00;0,0300
3317,00;0,0300
3316,00;0,0300
3315,00;0,0300
3314,00;0,0300
3313,00;0,0300
3312,00;0,0300
