Создан как новый массив данных;Образец 010 полученный BalashovM Дата пятница, апреля 21 2023
3557,00;0,0452
3556,00;0,0451
3555,00;0,0451
3554,00;0,0451
3553,00;0,0452
3552,00;0,0452
3551,00;0,0453
3550,00;0,0453
3549,00;0,0454
3548,00;0,0454
3547,00;0,0454
3546,00;0,0454
3545,00;0,0454
3544,00;0,0453
3543,00;0,0453
3542,00;0,0453
3541,00;0,0452
3540,00;0,0452
3539,00;0,0452
3538,00;0,0452
3537,00;0,0453
3536,00;0,0453
3535,00;0,0453
3534,00;0,0453
3533,00;0,0453
3532,00;0,0453
3531,00;0,0453
3530,00;0,0454
3529,00;0,0455
3528,00;0,0455
3527,00;0,0455
3526,00;0,0455
3525,00;0,0455
3524,00;0,0455
3523,00;0,0455
3522,00;0,0454
3521,00;0,0454
3520,00;0,0454
3519,00;0,0453
3518,00;0,0453
3517,00;0,0452
3516,00;0,0452
3515,00;0,0452
3514,00;0,0453
3513,00;0,0453
3512,00;0,0453
3511,00;0,0453
3510,00;0,0453
3509,00;0,0454
3508,00;0,0454
3507,00;0,0454
3506,00;0,0454
3505,00;0,0454
3504,00;0,0454
3503,00;0,0454
3502,00;0,0454
3501,00;0,0454
3500,00;0,0454
3499,00;0,0453
3498,00;0,0453
3497,00;0,0452
3496,00;0,0452
3495,00;0,0452
3494,00;0,0452
3493,00;0,0453
3492,00;0,0453
3491,00;0,0453
3490,00;0,0452
3489,00;0,0452
3488,00;0,0453
3487,00;0,0453
3486,00;0,0453
3485,00;0,0454
3484,00;0,0454
3483,00;0,0454
3482,00;0,0454
3481,00;0,0454
3480,00;0,0453
3479,00;0,0453
3478,00;0,0452
3477,00;0,0452
3476,00;0,0451
3475,00;0,0451
3474,00;0,0451
3473,00;0,0452
3472,00;0,0451
3471,00;0,0451
3470,00;0,0451
3469,00;0,0451
3468,00;0,0452
3467,00;0,0452
3466,00;0,0453
3465,00;0,0453
3464,00;0,0453
3463,00;0,0452
3462,00;0,0452
3461,00;0,0452
3460,00;0,0452
3459,00;0,0452
3458,00;0,0451
3457,00;0,0451
3456,00;0,0452
3455,00;0,0452
3454,00;0,0452
3453,00;0,0452
3452,00;0,0452
3451,00;0,0452
3450,00;0,0452
3449,00;0,0452
3448,00;0,0452
3447,00;0,0453
3446,00;0,0454
3445,00;0,0454
3444,00;0,0454
3443,00;0,0454
3442,00;0,0454
3441,00;0,0454
3440,00;0,0454
3439,00;0,0454
3438,00;0,0454
3437,00;0,0454
3436,00;0,0454
3435,00;0,0454
3434,00;0,0454
3433,00;0,0454
3432,00;0,0454
3431,00;0,0454
3430,00;0,0455
3429,00;0,0456
3428,00;0,0456
3427,00;0,0457
3426,00;0,0457
3425,00;0,0457
3424,00;0,0457
3423,00;0,0457
3422,00;0,0458
3421,00;0,0458
3420,00;0,0458
3419,00;0,0459
3418,00;0,0459
3417,00;0,0458
3416,00;0,0458
3415,00;0,0457
3414,00;0,0456
3413,00;0,0456
3412,00;0,0456
3411,00;0,0456
3410,00;0,0456
3409,00;0,0456
3408,00;0,0455
3407,00;0,0455
3406,00;0,0455
3405,00;0,0454
3404,00;0,0453
3403,00;0,0452
3402,00;0,0452
3401,00;0,0452
3400,00;0,0452
3399,00;0,0452
3398,00;0,0452
3397,00;0,0451
3396,00;0,0451
3395,00;0,0450
3394,00;0,0450
3393,00;0,0449
3392,00;0,0449
3391,00;0,0449
3390,00;0,0449
3389,00;0,0449
3388,00;0,0449
3387,00;0,0448
3386,00;0,0448
3385,00;0,0448
3384,00;0,0448
3383,00;0,0448
3382,00;0,0447
3381,00;0,0447
3380,00;0,0446
3379,00;0,0446
3378,00;0,0446
3377,00;0,0446
3376,00;0,0446
3375,00;0,0446
3374,00;0,0446
3373,00;0,0445
3372,00;0,0445
3371,00;0,0444
3370,00;0,0443
3369,00;0,0443
3368,00;0,0443
3367,00;0,0443
3366,00;0,0443
3365,00;0,0443
3364,00;0,0443
3363,00;0,0443
3362,00;0,0443
3361,00;0,0442
3360,00;0,0442
3359,00;0,0442
3358,00;0,0442
3357,00;0,0443
3356,00;0,0442
3355,00;0,0442
3354,00;0,0441
3353,00;0,0440
3352,00;0,0439
3351,00;0,0439
3350,00;0,0439
3349,00;0,0439
3348,00;0,0439
3347,00;0,0439
3346,00;0,0439
3345,00;0,0439
3344,00;0,0439
3343,00;0,0439
3342,00;0,0439
3341,00;0,0438
3340,00;0,0438
3339,00;0,0438
3338,00;0,0438
3337,00;0,0437
3336,00;0,0437
3335,00;0,0437
3334,00;0,0437
3333,00;0,0436
3332,00;0,0436
3331,00;0,0436
3330,00;0,0436
3329,00;0,0435
3328,00;0,0435
3327,00;0,0435
3326,00;0,0435
3325,00;0,0435
3324,00;0,0435
3323,00;0,0435
3322,00;0,0435
3321,00;0,0435
3320,00;0,0435
3319,00;0,0435
3318,00;0,0435
3317,00;0,0435
3316,00;0,0434
3315,00;0,0434
3314,00;0,0434
3313,00;0,0433
3312,00;0,0433
3311,00;0,0433
3310,00;0,0433
3309,00;0,0433
3308,00;0,0433
3307,00;0,0432
3306,00;0,0432
3305,00;0,0432
3304,00;0,0431
3303,00;0,0431
3302,00;0,0431
3301,00;0,0431
3300,00;0,0431
3299,00;0,0430
3298,00;0,0430
3297,00;0,0430
3296,00;0,0429
3295,00;0,0429
3294,00;0,0429
3293,00;0,0429
3292,00;0,0429
3291,00;0,0429
3290,00;0,0430
3289,00;0,0430
3288,00;0,0430
3287,00;0,0429
3286,00;0,0429
3285,00;0,0428
3284,00;0,0428
3283,00;0,0427
3282,00;0,0427
3281,00;0,0427
3280,00;0,0427
3279,00;0,0427
3278,00;0,0427
3277,00;0,0427
3276,00;0,0427
3275,00;0,0426
3274,00;0,0426
3273,00;0,0426
3272,00;0,0425
3271,00;0,0425
3270,00;0,0424
3269,00;0,0424
3268,00;0,0424
3267,00;0,0424
3266,00;0,0424
3265,00;0,0424
3264,00;0,0424
3263,00;0,0424
3262,00;0,0424
3261,00;0,0425
3260,00;0,0425
3259,00;0,0424
3258,00;0,0424
3257,00;0,0424
3256,00;0,0424
3255,00;0,0423
3254,00;0,0423
3253,00;0,0423
3252,00;0,0423
3251,00;0,0422
3250,00;0,0422
3249,00;0,0422
3248,00;0,0422
3247,00;0,0422
3246,00;0,0422
3245,00;0,0421
3244,00;0,0421
3243,00;0,0421
3242,00;0,0421
3241,00;0,0421
3240,00;0,0421
3239,00;0,0420
3238,00;0,0420
3237,00;0,0420
3236,00;0,0419
3235,00;0,0419
3234,00;0,0419
3233,00;0,0420
3232,00;0,0420
3231,00;0,0419
3230,00;0,0419
3229,00;0,0419
3228,00;0,0418
3227,00;0,0418
3226,00;0,0418
3225,00;0,0418
3224,00;0,0418
3223,00;0,0418
3222,00;0,0417
3221,00;0,0417
3220,00;0,0417
3219,00;0,0417
3218,00;0,0417
3217,00;0,0417
3216,00;0,0417
3215,00;0,0417
3214,00;0,0417
3213,00;0,0417
3212,00;0,0416
3211,00;0,0416
3210,00;0,0416
3209,00;0,0416
3208,00;0,0416
3207,00;0,0416
3206,00;0,0416
3205,00;0,0416
3204,00;0,0416
3203,00;0,0416
3202,00;0,0416
3201,00;0,0416
3200,00;0,0416
3199,00;0,0416
3198,00;0,0415
3197,00;0,0415
3196,00;0,0414
3195,00;0,0414
3194,00;0,0414
3193,00;0,0414
3192,00;0,0414
3191,00;0,0414
3190,00;0,0414
3189,00;0,0413
3188,00;0,0413
3187,00;0,0413
3186,00;0,0413
3185,00;0,0413
3184,00;0,0413
3183,00;0,0413
3182,00;0,0413
3181,00;0,0413
3180,00;0,0412
3179,00;0,0412
3178,00;0,0412
3177,00;0,0411
3176,00;0,0411
3175,00;0,0411
3174,00;0,0411
3173,00;0,0411
3172,00;0,0411
3171,00;0,0411
3170,00;0,0410
3169,00;0,0410
3168,00;0,0410
3167,00;0,0410
3166,00;0,0410
3165,00;0,0409
3164,00;0,0409
3163,00;0,0409
3162,00;0,0409
3161,00;0,0409
3160,00;0,0409
3159,00;0,0408
3158,00;0,0408
3157,00;0,0408
3156,00;0,0407
3155,00;0,0407
3154,00;0,0406
3153,00;0,0406
3152,00;0,0405
3151,00;0,0406
3150,00;0,0406
3149,00;0,0406
3148,00;0,0406
3147,00;0,0405
3146,00;0,0405
3145,00;0,0405
3144,00;0,0405
3143,00;0,0405
3142,00;0,0405
3141,00;0,0404
3140,00;0,0404
3139,00;0,0403
3138,00;0,0403
3137,00;0,0403
3136,00;0,0403
3135,00;0,0403
3134,00;0,0402
3133,00;0,0402
3132,00;0,0401
3131,00;0,0401
3130,00;0,0401
3129,00;0,0401
3128,00;0,0401
3127,00;0,0401
3126,00;0,0401
3125,00;0,0401
3124,00;0,0401
3123,00;0,0400
3122,00;0,0400
3121,00;0,0399
3120,00;0,0399
3119,00;0,0399
3118,00;0,0399
3117,00;0,0399
3116,00;0,0399
3115,00;0,0399
3114,00;0,0399
3113,00;0,0399
3112,00;0,0399
3111,00;0,0399
3110,00;0,0399
3109,00;0,0399
3108,00;0,0399
3107,00;0,0399
3106,00;0,0399
3105,00;0,0398
3104,00;0,0398
3103,00;0,0398
3102,00;0,0398
3101,00;0,0398
3100,00;0,0398
3099,00;0,0398
3098,00;0,0398
3097,00;0,0398
3096,00;0,0398
3095,00;0,0398
3094,00;0,0398
3093,00;0,0398
3092,00;0,0398
3091,00;0,0398
3090,00;0,0398
3089,00;0,0398
3088,00;0,0398
3087,00;0,0398
3086,00;0,0398
3085,00;0,0398
3084,00;0,0398
3083,00;0,0398
3082,00;0,0398
3081,00;0,0398
3080,00;0,0398
3079,00;0,0398
3078,00;0,0399
3077,00;0,0399
3076,00;0,0400
3075,00;0,0400
3074,00;0,0400
3073,00;0,0401
3072,00;0,0401
3071,00;0,0402
3070,00;0,0402
3069,00;0,0402
3068,00;0,0402
3067,00;0,0403
3066,00;0,0403
3065,00;0,0404
3064,00;0,0404
3063,00;0,0405
3062,00;0,0405
3061,00;0,0405
3060,00;0,0405
3059,00;0,0405
3058,00;0,0405
3057,00;0,0404
3056,00;0,0405
3055,00;0,0405
3054,00;0,0405
3053,00;0,0405
3052,00;0,0405
3051,00;0,0405
3050,00;0,0405
3049,00;0,0405
3048,00;0,0405
3047,00;0,0405
3046,00;0,0406
3045,00;0,0406
3044,00;0,0407
3043,00;0,0408
3042,00;0,0408
3041,00;0,0409
3040,00;0,0410
3039,00;0,0411
3038,00;0,0412
3037,00;0,0413
3036,00;0,0413
3035,00;0,0414
3034,00;0,0415
3033,00;0,0417
3032,00;0,0418
3031,00;0,0419
3030,00;0,0421
3029,00;0,0422
3028,00;0,0423
3027,00;0,0424
3026,00;0,0425
3025,00;0,0427
3024,00;0,0429
3023,00;0,0431
3022,00;0,0433
3021,00;0,0434
3020,00;0,0436
3019,00;0,0438
3018,00;0,0440
3017,00;0,0443
3016,00;0,0446
3015,00;0,0448
3014,00;0,0451
3013,00;0,0454
3012,00;0,0456
3011,00;0,0458
3010,00;0,0461
3009,00;0,0463
3008,00;0,0465
3007,00;0,0466
3006,00;0,0467
3005,00;0,0467
3004,00;0,0467
3003,00;0,0466
3002,00;0,0465
3001,00;0,0464
3000,00;0,0463
2999,00;0,0461
2998,00;0,0459
2997,00;0,0458
2996,00;0,0456
2995,00;0,0455
2994,00;0,0455
2993,00;0,0454
2992,00;0,0455
2991,00;0,0456
2990,00;0,0457
2989,00;0,0459
2988,00;0,0462
2987,00;0,0464
2986,00;0,0467
2985,00;0,0471
2984,00;0,0475
2983,00;0,0480
2982,00;0,0486
2981,00;0,0492
2980,00;0,0500
2979,00;0,0509
2978,00;0,0519
2977,00;0,0531
2976,00;0,0544
2975,00;0,0560
2974,00;0,0577
2973,00;0,0596
2972,00;0,0617
2971,00;0,0642
2970,00;0,0669
2969,00;0,0698
2968,00;0,0730
2967,00;0,0764
2966,00;0,0800
2965,00;0,0838
2964,00;0,0876
2963,00;0,0915
2962,00;0,0954
2961,00;0,0991
2960,00;0,1027
2959,00;0,1061
2958,00;0,1092
2957,00;0,1119
2956,00;0,1143
2955,00;0,1162
2954,00;0,1177
2953,00;0,1187
2952,00;0,1195
2951,00;0,1201
2950,00;0,1207
2949,00;0,1216
2948,00;0,1228
2947,00;0,1246
2946,00;0,1271
2945,00;0,1302
2944,00;0,1340
2943,00;0,1385
2942,00;0,1437
2941,00;0,1496
2940,00;0,1562
2939,00;0,1634
2938,00;0,1713
2937,00;0,1797
2936,00;0,1887
2935,00;0,1981
2934,00;0,2080
2933,00;0,2182
2932,00;0,2288
2931,00;0,2394
2930,00;0,2502
2929,00;0,2608
2928,00;0,2710
2927,00;0,2809
2926,00;0,2900
2925,00;0,2981
2924,00;0,3048
2923,00;0,3099
2922,00;0,3131
2921,00;0,3142
2920,00;0,3132
2919,00;0,3101
2918,00;0,3052
2917,00;0,2987
2916,00;0,2911
2915,00;0,2828
2914,00;0,2741
2913,00;0,2653
2912,00;0,2567
2911,00;0,2485
2910,00;0,2407
2909,00;0,2335
2908,00;0,2268
2907,00;0,2206
2906,00;0,2149
2905,00;0,2095
2904,00;0,2045
2903,00;0,1999
2902,00;0,1955
2901,00;0,1913
2900,00;0,1873
2899,00;0,1835
2898,00;0,1798
2897,00;0,1762
2896,00;0,1726
2895,00;0,1691
2894,00;0,1655
2893,00;0,1620
2892,00;0,1585
2891,00;0,1550
2890,00;0,1516
2889,00;0,1483
2888,00;0,1450
2887,00;0,1418
2886,00;0,1387
2885,00;0,1358
2884,00;0,1331
2883,00;0,1307
2882,00;0,1286
2881,00;0,1269
2880,00;0,1257
2879,00;0,1250
2878,00;0,1250
2877,00;0,1255
2876,00;0,1266
2875,00;0,1281
2874,00;0,1299
2873,00;0,1317
2872,00;0,1332
2871,00;0,1345
2870,00;0,1355
2869,00;0,1364
2868,00;0,1375
2867,00;0,1392
2866,00;0,1418
2865,00;0,1454
2864,00;0,1501
2863,00;0,1561
2862,00;0,1634
2861,00;0,1718
2860,00;0,1813
2859,00;0,1915
2858,00;0,2021
2857,00;0,2127
2856,00;0,2228
2855,00;0,2317
2854,00;0,2389
2853,00;0,2438
2852,00;0,2460
2851,00;0,2452
2850,00;0,2416
2849,00;0,2353
2848,00;0,2268
2847,00;0,2168
2846,00;0,2058
2845,00;0,1944
2844,00;0,1832
2843,00;0,1725
2842,00;0,1626
2841,00;0,1536
2840,00;0,1455
2839,00;0,1382
2838,00;0,1318
2837,00;0,1261
2836,00;0,1210
2835,00;0,1165
2834,00;0,1124
2833,00;0,1087
2832,00;0,1053
2831,00;0,1022
2830,00;0,0994
2829,00;0,0967
2828,00;0,0943
2827,00;0,0921
2826,00;0,0901
2825,00;0,0882
2824,00;0,0865
2823,00;0,0848
2822,00;0,0833
2821,00;0,0820
2820,00;0,0807
2819,00;0,0795
2818,00;0,0784
2817,00;0,0774
2816,00;0,0764
2815,00;0,0755
2814,00;0,0746
2813,00;0,0738
2812,00;0,0730
2811,00;0,0723
2810,00;0,0716
2809,00;0,0710
2808,00;0,0704
2807,00;0,0698
2806,00;0,0693
2805,00;0,0687
2804,00;0,0682
2803,00;0,0677
2802,00;0,0672
2801,00;0,0667
2800,00;0,0663
2799,00;0,0658
2798,00;0,0654
2797,00;0,0650
2796,00;0,0646
2795,00;0,0642
2794,00;0,0639
2793,00;0,0635
2792,00;0,0631
2791,00;0,0627
2790,00;0,0623
2789,00;0,0619
2788,00;0,0616
2787,00;0,0613
2786,00;0,0610
2785,00;0,0606
2784,00;0,0603
2783,00;0,0600
2782,00;0,0597
2781,00;0,0594
2780,00;0,0591
2779,00;0,0589
2778,00;0,0586
2777,00;0,0584
2776,00;0,0582
2775,00;0,0579
2774,00;0,0577
2773,00;0,0575
2772,00;0,0573
2771,00;0,0571
2770,00;0,0569
2769,00;0,0567
2768,00;0,0565
2767,00;0,0564
2766,00;0,0562
2765,00;0,0560
2764,00;0,0559
2763,00;0,0558
2762,00;0,0556
2761,00;0,0555
2760,00;0,0554
2759,00;0,0553
2758,00;0,0552
2757,00;0,0550
2756,00;0,0549
2755,00;0,0548
2754,00;0,0547
2753,00;0,0546
2752,00;0,0545
2751,00;0,0544
2750,00;0,0543
2749,00;0,0542
2748,00;0,0541
2747,00;0,0540
2746,00;0,0540
2745,00;0,0539
2744,00;0,0538
2743,00;0,0537
2742,00;0,0537
2741,00;0,0536
2740,00;0,0536
2739,00;0,0536
2738,00;0,0535
2737,00;0,0535
2736,00;0,0535
2735,00;0,0535
2734,00;0,0535
2733,00;0,0535
2732,00;0,0534
2731,00;0,0534
2730,00;0,0533
2729,00;0,0532
2728,00;0,0531
2727,00;0,0530
2726,00;0,0529
2725,00;0,0528
2724,00;0,0527
2723,00;0,0526
2722,00;0,0525
2721,00;0,0525
2720,00;0,0524
2719,00;0,0523
2718,00;0,0523
2717,00;0,0522
2716,00;0,0522
2715,00;0,0521
2714,00;0,0520
2713,00;0,0519
2712,00;0,0518
2711,00;0,0517
2710,00;0,0516
2709,00;0,0515
2708,00;0,0514
2707,00;0,0514
2706,00;0,0513
2705,00;0,0513
2704,00;0,0512
2703,00;0,0512
2702,00;0,0511
2701,00;0,0511
2700,00;0,0511
2699,00;0,0510
2698,00;0,0510
2697,00;0,0510
2696,00;0,0510
2695,00;0,0510
2694,00;0,0510
2693,00;0,0511
2692,00;0,0511
2691,00;0,0510
2690,00;0,0510
2689,00;0,0510
2688,00;0,0510
2687,00;0,0510
2686,00;0,0511
2685,00;0,0511
2684,00;0,0511
2683,00;0,0510
2682,00;0,0510
2681,00;0,0510
2680,00;0,0509
2679,00;0,0509
2678,00;0,0509
2677,00;0,0509
2676,00;0,0509
2675,00;0,0509
2674,00;0,0509
2673,00;0,0509
2672,00;0,0508
2671,00;0,0508
2670,00;0,0507
2669,00;0,0506
2668,00;0,0506
2667,00;0,0505
2666,00;0,0504
2665,00;0,0503
2664,00;0,0502
2663,00;0,0502
2662,00;0,0501
2661,00;0,0500
2660,00;0,0499
2659,00;0,0498
2658,00;0,0497
2657,00;0,0496
2656,00;0,0495
2655,00;0,0494
2654,00;0,0493
2653,00;0,0492
2652,00;0,0492
2651,00;0,0491
2650,00;0,0490
2649,00;0,0490
2648,00;0,0489
2647,00;0,0488
2646,00;0,0487
2645,00;0,0486
2644,00;0,0485
2643,00;0,0484
2642,00;0,0483
2641,00;0,0482
2640,00;0,0481
2639,00;0,0480
2638,00;0,0480
2637,00;0,0479
2636,00;0,0478
2635,00;0,0478
2634,00;0,0478
2633,00;0,0477
2632,00;0,0477
2631,00;0,0476
2630,00;0,0475
2629,00;0,0474
2628,00;0,0474
2627,00;0,0473
2626,00;0,0472
2625,00;0,0471
2624,00;0,0471
2623,00;0,0471
2622,00;0,0470
2621,00;0,0469
2620,00;0,0469
2619,00;0,0468
2618,00;0,0467
2617,00;0,0467
2616,00;0,0467
2615,00;0,0466
2614,00;0,0466
2613,00;0,0465
2612,00;0,0465
2611,00;0,0464
2610,00;0,0463
