Создан как новый массив данных;Образец 007 полученный BalashovM Дата пятница, апреля 21 2023
3578,00;0,0233
3577,00;0,0233
3576,00;0,0233
3575,00;0,0233
3574,00;0,0232
3573,00;0,0232
3572,00;0,0232
3571,00;0,0231
3570,00;0,0231
3569,00;0,0231
3568,00;0,0231
3567,00;0,0232
3566,00;0,0232
3565,00;0,0232
3564,00;0,0232
3563,00;0,0232
3562,00;0,0232
3561,00;0,0232
3560,00;0,0233
3559,00;0,0233
3558,00;0,0233
3557,00;0,0234
3556,00;0,0234
3555,00;0,0234
3554,00;0,0234
3553,00;0,0233
3552,00;0,0233
3551,00;0,0232
3550,00;0,0232
3549,00;0,0232
3548,00;0,0232
3547,00;0,0233
3546,00;0,0233
3545,00;0,0233
3544,00;0,0233
3543,00;0,0233
3542,00;0,0233
3541,00;0,0234
3540,00;0,0234
3539,00;0,0234
3538,00;0,0233
3537,00;0,0233
3536,00;0,0233
3535,00;0,0233
3534,00;0,0232
3533,00;0,0232
3532,00;0,0232
3531,00;0,0233
3530,00;0,0233
3529,00;0,0233
3528,00;0,0233
3527,00;0,0233
3526,00;0,0233
3525,00;0,0233
3524,00;0,0234
3523,00;0,0234
3522,00;0,0233
3521,00;0,0233
3520,00;0,0233
3519,00;0,0234
3518,00;0,0234
3517,00;0,0234
3516,00;0,0234
3515,00;0,0233
3514,00;0,0233
3513,00;0,0233
3512,00;0,0233
3511,00;0,0232
3510,00;0,0232
3509,00;0,0232
3508,00;0,0231
3507,00;0,0231
3506,00;0,0232
3505,00;0,0232
3504,00;0,0232
3503,00;0,0233
3502,00;0,0233
3501,00;0,0233
3500,00;0,0233
3499,00;0,0233
3498,00;0,0233
3497,00;0,0233
3496,00;0,0233
3495,00;0,0233
3494,00;0,0233
3493,00;0,0233
3492,00;0,0233
3491,00;0,0233
3490,00;0,0234
3489,00;0,0234
3488,00;0,0233
3487,00;0,0233
3486,00;0,0233
3485,00;0,0233
3484,00;0,0233
3483,00;0,0233
3482,00;0,0233
3481,00;0,0233
3480,00;0,0233
3479,00;0,0233
3478,00;0,0234
3477,00;0,0234
3476,00;0,0233
3475,00;0,0233
3474,00;0,0233
3473,00;0,0233
3472,00;0,0233
3471,00;0,0232
3470,00;0,0232
3469,00;0,0233
3468,00;0,0233
3467,00;0,0232
3466,00;0,0232
3465,00;0,0232
3464,00;0,0232
3463,00;0,0232
3462,00;0,0233
3461,00;0,0233
3460,00;0,0233
3459,00;0,0233
3458,00;0,0233
3457,00;0,0233
3456,00;0,0233
3455,00;0,0233
3454,00;0,0233
3453,00;0,0233
3452,00;0,0233
3451,00;0,0233
3450,00;0,0233
3449,00;0,0233
3448,00;0,0233
3447,00;0,0232
3446,00;0,0232
3445,00;0,0232
3444,00;0,0232
3443,00;0,0233
3442,00;0,0233
3441,00;0,0233
3440,00;0,0233
3439,00;0,0233
3438,00;0,0233
3437,00;0,0233
3436,00;0,0233
3435,00;0,0233
3434,00;0,0233
3433,00;0,0233
3432,00;0,0232
3431,00;0,0232
3430,00;0,0232
3429,00;0,0232
3428,00;0,0232
3427,00;0,0232
3426,00;0,0232
3425,00;0,0232
3424,00;0,0232
3423,00;0,0232
3422,00;0,0232
3421,00;0,0232
3420,00;0,0232
3419,00;0,0232
3418,00;0,0232
3417,00;0,0232
3416,00;0,0232
3415,00;0,0232
3414,00;0,0232
3413,00;0,0232
3412,00;0,0231
3411,00;0,0231
3410,00;0,0231
3409,00;0,0231
3408,00;0,0231
3407,00;0,0232
3406,00;0,0232
3405,00;0,0233
3404,00;0,0233
3403,00;0,0233
3402,00;0,0233
3401,00;0,0233
3400,00;0,0233
3399,00;0,0233
3398,00;0,0233
3397,00;0,0233
3396,00;0,0232
3395,00;0,0232
3394,00;0,0232
3393,00;0,0232
3392,00;0,0232
3391,00;0,0232
3390,00;0,0231
3389,00;0,0232
3388,00;0,0232
3387,00;0,0232
3386,00;0,0232
3385,00;0,0232
3384,00;0,0232
3383,00;0,0232
3382,00;0,0232
3381,00;0,0232
3380,00;0,0232
3379,00;0,0232
3378,00;0,0231
3377,00;0,0231
3376,00;0,0232
3375,00;0,0232
3374,00;0,0232
3373,00;0,0232
3372,00;0,0232
3371,00;0,0232
3370,00;0,0232
3369,00;0,0232
3368,00;0,0231
3367,00;0,0231
3366,00;0,0232
3365,00;0,0232
3364,00;0,0232
3363,00;0,0232
3362,00;0,0232
3361,00;0,0232
3360,00;0,0232
3359,00;0,0231
3358,00;0,0231
3357,00;0,0231
3356,00;0,0231
3355,00;0,0231
3354,00;0,0231
3353,00;0,0231
3352,00;0,0231
3351,00;0,0231
3350,00;0,0231
3349,00;0,0231
3348,00;0,0231
3347,00;0,0231
3346,00;0,0231
3345,00;0,0231
3344,00;0,0230
3343,00;0,0230
3342,00;0,0230
3341,00;0,0230
3340,00;0,0230
3339,00;0,0230
3338,00;0,0230
3337,00;0,0230
3336,00;0,0230
3335,00;0,0230
3334,00;0,0231
3333,00;0,0231
3332,00;0,0231
3331,00;0,0231
3330,00;0,0231
3329,00;0,0231
3328,00;0,0231
3327,00;0,0231
3326,00;0,0231
3325,00;0,0231
3324,00;0,0231
3323,00;0,0231
3322,00;0,0231
3321,00;0,0231
3320,00;0,0231
3319,00;0,0231
3318,00;0,0231
3317,00;0,0231
3316,00;0,0231
3315,00;0,0231
3314,00;0,0231
3313,00;0,0232
3312,00;0,0232
3311,00;0,0231
3310,00;0,0231
3309,00;0,0231
3308,00;0,0230
3307,00;0,0230
3306,00;0,0230
3305,00;0,0230
3304,00;0,0230
3303,00;0,0229
3302,00;0,0229
3301,00;0,0229
3300,00;0,0229
3299,00;0,0230
3298,00;0,0230
3297,00;0,0230
3296,00;0,0230
3295,00;0,0230
3294,00;0,0230
3293,00;0,0230
3292,00;0,0230
3291,00;0,0230
3290,00;0,0230
3289,00;0,0230
3288,00;0,0230
3287,00;0,0229
3286,00;0,0229
3285,00;0,0230
3284,00;0,0230
3283,00;0,0230
3282,00;0,0230
3281,00;0,0230
3280,00;0,0230
3279,00;0,0230
3278,00;0,0230
3277,00;0,0230
3276,00;0,0230
3275,00;0,0229
3274,00;0,0229
3273,00;0,0229
3272,00;0,0229
3271,00;0,0229
3270,00;0,0229
3269,00;0,0229
3268,00;0,0229
3267,00;0,0229
3266,00;0,0230
3265,00;0,0230
3264,00;0,0230
3263,00;0,0230
3262,00;0,0230
3261,00;0,0230
3260,00;0,0229
3259,00;0,0229
3258,00;0,0229
3257,00;0,0229
3256,00;0,0229
3255,00;0,0229
3254,00;0,0229
3253,00;0,0229
3252,00;0,0228
3251,00;0,0228
3250,00;0,0228
3249,00;0,0228
3248,00;0,0228
3247,00;0,0228
3246,00;0,0228
3245,00;0,0229
3244,00;0,0229
3243,00;0,0229
3242,00;0,0229
3241,00;0,0229
3240,00;0,0229
3239,00;0,0229
3238,00;0,0229
3237,00;0,0228
3236,00;0,0228
3235,00;0,0228
3234,00;0,0228
3233,00;0,0228
3232,00;0,0228
3231,00;0,0228
3230,00;0,0228
3229,00;0,0228
3228,00;0,0228
3227,00;0,0227
3226,00;0,0227
3225,00;0,0227
3224,00;0,0227
3223,00;0,0227
3222,00;0,0227
3221,00;0,0228
3220,00;0,0228
3219,00;0,0228
3218,00;0,0228
3217,00;0,0228
3216,00;0,0228
3215,00;0,0228
3214,00;0,0228
3213,00;0,0227
3212,00;0,0227
3211,00;0,0227
3210,00;0,0227
3209,00;0,0228
3208,00;0,0228
3207,00;0,0228
3206,00;0,0228
3205,00;0,0227
3204,00;0,0227
3203,00;0,0227
3202,00;0,0227
3201,00;0,0227
3200,00;0,0227
3199,00;0,0227
3198,00;0,0227
3197,00;0,0227
3196,00;0,0227
3195,00;0,0227
3194,00;0,0227
3193,00;0,0227
3192,00;0,0226
3191,00;0,0226
3190,00;0,0226
3189,00;0,0226
3188,00;0,0226
3187,00;0,0227
3186,00;0,0227
3185,00;0,0227
3184,00;0,0227
3183,00;0,0227
3182,00;0,0227
3181,00;0,0227
3180,00;0,0227
3179,00;0,0227
3178,00;0,0227
3177,00;0,0227
3176,00;0,0227
3175,00;0,0227
3174,00;0,0227
3173,00;0,0227
3172,00;0,0227
3171,00;0,0227
3170,00;0,0226
3169,00;0,0226
3168,00;0,0226
3167,00;0,0226
3166,00;0,0225
3165,00;0,0226
3164,00;0,0226
3163,00;0,0226
3162,00;0,0226
3161,00;0,0226
3160,00;0,0226
3159,00;0,0226
3158,00;0,0226
3157,00;0,0226
3156,00;0,0226
3155,00;0,0226
3154,00;0,0226
3153,00;0,0226
3152,00;0,0226
3151,00;0,0226
3150,00;0,0226
3149,00;0,0226
3148,00;0,0226
3147,00;0,0226
3146,00;0,0226
3145,00;0,0226
3144,00;0,0226
3143,00;0,0226
3142,00;0,0226
3141,00;0,0226
3140,00;0,0226
3139,00;0,0226
3138,00;0,0226
3137,00;0,0226
3136,00;0,0226
3135,00;0,0225
3134,00;0,0225
3133,00;0,0225
3132,00;0,0225
3131,00;0,0225
3130,00;0,0225
3129,00;0,0225
3128,00;0,0225
3127,00;0,0225
3126,00;0,0225
3125,00;0,0225
3124,00;0,0226
3123,00;0,0226
3122,00;0,0226
3121,00;0,0226
3120,00;0,0226
3119,00;0,0225
3118,00;0,0225
3117,00;0,0225
3116,00;0,0225
3115,00;0,0225
3114,00;0,0226
3113,00;0,0226
3112,00;0,0226
3111,00;0,0226
3110,00;0,0226
3109,00;0,0225
3108,00;0,0225
3107,00;0,0224
3106,00;0,0225
3105,00;0,0225
3104,00;0,0225
3103,00;0,0225
3102,00;0,0225
3101,00;0,0225
3100,00;0,0225
3099,00;0,0225
3098,00;0,0225
3097,00;0,0225
3096,00;0,0225
3095,00;0,0225
3094,00;0,0224
3093,00;0,0224
3092,00;0,0224
3091,00;0,0224
3090,00;0,0224
3089,00;0,0225
3088,00;0,0225
3087,00;0,0225
3086,00;0,0225
3085,00;0,0225
3084,00;0,0224
3083,00;0,0224
3082,00;0,0224
3081,00;0,0224
3080,00;0,0224
3079,00;0,0224
3078,00;0,0224
3077,00;0,0224
3076,00;0,0225
3075,00;0,0225
3074,00;0,0225
3073,00;0,0225
3072,00;0,0224
3071,00;0,0224
3070,00;0,0224
3069,00;0,0224
3068,00;0,0224
3067,00;0,0224
3066,00;0,0224
3065,00;0,0224
3064,00;0,0224
3063,00;0,0224
3062,00;0,0224
3061,00;0,0224
3060,00;0,0224
3059,00;0,0223
3058,00;0,0223
3057,00;0,0223
3056,00;0,0224
3055,00;0,0224
3054,00;0,0224
3053,00;0,0223
3052,00;0,0223
3051,00;0,0223
3050,00;0,0223
3049,00;0,0223
3048,00;0,0223
3047,00;0,0223
3046,00;0,0223
3045,00;0,0223
3044,00;0,0223
3043,00;0,0223
3042,00;0,0223
3041,00;0,0223
3040,00;0,0223
3039,00;0,0223
3038,00;0,0223
3037,00;0,0223
3036,00;0,0223
3035,00;0,0223
3034,00;0,0223
3033,00;0,0223
3032,00;0,0224
3031,00;0,0224
3030,00;0,0224
3029,00;0,0224
3028,00;0,0224
3027,00;0,0224
3026,00;0,0223
3025,00;0,0223
3024,00;0,0223
3023,00;0,0223
3022,00;0,0223
3021,00;0,0223
3020,00;0,0222
3019,00;0,0223
3018,00;0,0223
3017,00;0,0223
3016,00;0,0223
3015,00;0,0222
3014,00;0,0222
3013,00;0,0222
3012,00;0,0222
3011,00;0,0222
3010,00;0,0222
3009,00;0,0222
3008,00;0,0222
3007,00;0,0222
3006,00;0,0222
3005,00;0,0221
3004,00;0,0221
3003,00;0,0222
3002,00;0,0222
3001,00;0,0222
3000,00;0,0222
2999,00;0,0222
2998,00;0,0222
2997,00;0,0222
2996,00;0,0222
2995,00;0,0222
2994,00;0,0222
2993,00;0,0222
2992,00;0,0222
2991,00;0,0222
2990,00;0,0221
2989,00;0,0221
2988,00;0,0221
2987,00;0,0221
2986,00;0,0221
2985,00;0,0221
2984,00;0,0220
2983,00;0,0220
2982,00;0,0220
2981,00;0,0219
2980,00;0,0219
2979,00;0,0219
2978,00;0,0219
2977,00;0,0219
2976,00;0,0219
2975,00;0,0219
2974,00;0,0219
2973,00;0,0220
2972,00;0,0220
2971,00;0,0220
2970,00;0,0220
2969,00;0,0219
2968,00;0,0219
2967,00;0,0219
2966,00;0,0219
2965,00;0,0218
2964,00;0,0217
2963,00;0,0217
2962,00;0,0217
2961,00;0,0216
2960,00;0,0216
2959,00;0,0216
2958,00;0,0216
2957,00;0,0216
2956,00;0,0216
2955,00;0,0216
2954,00;0,0216
2953,00;0,0216
2952,00;0,0216
2951,00;0,0216
2950,00;0,0216
2949,00;0,0216
2948,00;0,0215
2947,00;0,0215
2946,00;0,0215
2945,00;0,0215
2944,00;0,0214
2943,00;0,0214
2942,00;0,0214
2941,00;0,0213
2940,00;0,0213
2939,00;0,0212
2938,00;0,0211
2937,00;0,0211
2936,00;0,0210
2935,00;0,0209
2934,00;0,0208
2933,00;0,0207
2932,00;0,0207
2931,00;0,0206
2930,00;0,0205
2929,00;0,0205
2928,00;0,0204
2927,00;0,0204
2926,00;0,0204
2925,00;0,0204
2924,00;0,0205
2923,00;0,0205
2922,00;0,0206
2921,00;0,0206
2920,00;0,0207
2919,00;0,0208
2918,00;0,0208
2917,00;0,0209
2916,00;0,0210
2915,00;0,0211
2914,00;0,0211
2913,00;0,0212
2912,00;0,0213
2911,00;0,0213
2910,00;0,0213
2909,00;0,0214
2908,00;0,0214
2907,00;0,0214
2906,00;0,0215
2905,00;0,0215
2904,00;0,0215
2903,00;0,0216
2902,00;0,0216
2901,00;0,0216
2900,00;0,0216
2899,00;0,0216
2898,00;0,0216
2897,00;0,0216
2896,00;0,0216
2895,00;0,0216
2894,00;0,0216
2893,00;0,0216
2892,00;0,0217
2891,00;0,0217
2890,00;0,0217
2889,00;0,0217
2888,00;0,0217
2887,00;0,0217
2886,00;0,0217
2885,00;0,0217
2884,00;0,0217
2883,00;0,0217
2882,00;0,0218
2881,00;0,0218
2880,00;0,0218
2879,00;0,0217
2878,00;0,0217
2877,00;0,0217
2876,00;0,0216
2875,00;0,0215
2874,00;0,0215
2873,00;0,0215
2872,00;0,0216
2871,00;0,0217
2870,00;0,0217
2869,00;0,0217
2868,00;0,0216
2867,00;0,0216
2866,00;0,0215
2865,00;0,0215
2864,00;0,0214
2863,00;0,0214
2862,00;0,0213
2861,00;0,0213
2860,00;0,0212
2859,00;0,0212
2858,00;0,0211
2857,00;0,0211
2856,00;0,0211
2855,00;0,0210
2854,00;0,0210
2853,00;0,0210
2852,00;0,0211
2851,00;0,0212
2850,00;0,0212
2849,00;0,0213
2848,00;0,0214
2847,00;0,0215
2846,00;0,0216
2845,00;0,0216
2844,00;0,0216
2843,00;0,0217
2842,00;0,0217
2841,00;0,0217
2840,00;0,0217
2839,00;0,0217
2838,00;0,0218
2837,00;0,0218
2836,00;0,0218
2835,00;0,0218
2834,00;0,0218
2833,00;0,0218
2832,00;0,0218
2831,00;0,0218
2830,00;0,0218
2829,00;0,0218
2828,00;0,0218
2827,00;0,0218
2826,00;0,0218
2825,00;0,0218
2824,00;0,0218
2823,00;0,0218
2822,00;0,0218
2821,00;0,0217
2820,00;0,0217
2819,00;0,0217
2818,00;0,0217
2817,00;0,0217
2816,00;0,0217
2815,00;0,0217
2814,00;0,0218
2813,00;0,0218
2812,00;0,0218
2811,00;0,0218
2810,00;0,0218
2809,00;0,0218
2808,00;0,0218
2807,00;0,0217
2806,00;0,0217
2805,00;0,0217
2804,00;0,0217
2803,00;0,0217
2802,00;0,0217
2801,00;0,0217
2800,00;0,0217
2799,00;0,0217
2798,00;0,0217
2797,00;0,0217
2796,00;0,0217
2795,00;0,0216
2794,00;0,0216
2793,00;0,0216
2792,00;0,0216
2791,00;0,0216
2790,00;0,0216
2789,00;0,0216
2788,00;0,0217
2787,00;0,0217
2786,00;0,0217
2785,00;0,0217
2784,00;0,0216
2783,00;0,0216
2782,00;0,0216
2781,00;0,0216
2780,00;0,0216
2779,00;0,0216
2778,00;0,0216
2777,00;0,0216
2776,00;0,0216
2775,00;0,0215
2774,00;0,0215
2773,00;0,0215
2772,00;0,0215
2771,00;0,0215
2770,00;0,0215
2769,00;0,0215
2768,00;0,0215
2767,00;0,0215
2766,00;0,0215
2765,00;0,0215
2764,00;0,0215
2763,00;0,0216
2762,00;0,0216
2761,00;0,0216
2760,00;0,0216
2759,00;0,0216
2758,00;0,0216
2757,00;0,0215
2756,00;0,0215
2755,00;0,0215
2754,00;0,0215
2753,00;0,0215
2752,00;0,0215
2751,00;0,0215
2750,00;0,0215
2749,00;0,0215
2748,00;0,0215
2747,00;0,0215
2746,00;0,0215
2745,00;0,0215
2744,00;0,0215
2743,00;0,0215
2742,00;0,0214
2741,00;0,0214
2740,00;0,0214
2739,00;0,0214
2738,00;0,0214
2737,00;0,0214
2736,00;0,0214
2735,00;0,0214
2734,00;0,0214
2733,00;0,0213
2732,00;0,0213
2731,00;0,0213
2730,00;0,0213
2729,00;0,0214
2728,00;0,0214
2727,00;0,0214
2726,00;0,0214
2725,00;0,0214
2724,00;0,0214
2723,00;0,0214
2722,00;0,0214
2721,00;0,0214
2720,00;0,0213
2719,00;0,0213
2718,00;0,0213
2717,00;0,0213
2716,00;0,0213
2715,00;0,0213
2714,00;0,0213
2713,00;0,0213
2712,00;0,0213
2711,00;0,0213
2710,00;0,0213
2709,00;0,0213
2708,00;0,0213
2707,00;0,0213
2706,00;0,0213
2705,00;0,0213
2704,00;0,0213
2703,00;0,0213
2702,00;0,0213
2701,00;0,0213
2700,00;0,0213
2699,00;0,0213
2698,00;0,0213
2697,00;0,0213
2696,00;0,0212
2695,00;0,0212
2694,00;0,0212
2693,00;0,0212
2692,00;0,0212
2691,00;0,0212
2690,00;0,0212
2689,00;0,0212
2688,00;0,0212
2687,00;0,0212
2686,00;0,0212
2685,00;0,0212
2684,00;0,0212
2683,00;0,0212
2682,00;0,0212
2681,00;0,0212
2680,00;0,0212
2679,00;0,0212
2678,00;0,0212
2677,00;0,0212
2676,00;0,0212
2675,00;0,0212
2674,00;0,0212
2673,00;0,0211
2672,00;0,0211
2671,00;0,0211
2670,00;0,0211
2669,00;0,0211
2668,00;0,0211
2667,00;0,0211
2666,00;0,0212
2665,00;0,0212
2664,00;0,0212
2663,00;0,0212
2662,00;0,0212
2661,00;0,0212
2660,00;0,0213
2659,00;0,0213
2658,00;0,0213
2657,00;0,0213
2656,00;0,0213
2655,00;0,0213
2654,00;0,0214
2653,00;0,0214
2652,00;0,0214
2651,00;0,0213
2650,00;0,0213
2649,00;0,0212
2648,00;0,0212
2647,00;0,0211
2646,00;0,0211
2645,00;0,0211
2644,00;0,0211
2643,00;0,0211
2642,00;0,0211
2641,00;0,0211
2640,00;0,0211
2639,00;0,0211
2638,00;0,0210
2637,00;0,0210
2636,00;0,0210
2635,00;0,0210
2634,00;0,0210
2633,00;0,0210
2632,00;0,0210
2631,00;0,0210
2630,00;0,0209
2629,00;0,0209
2628,00;0,0208
2627,00;0,0208
2626,00;0,0209
2625,00;0,0209
2624,00;0,0209
2623,00;0,0209
2622,00;0,0209
2621,00;0,0209
2620,00;0,0209
2619,00;0,0209
2618,00;0,0209
2617,00;0,0208
2616,00;0,0208
2615,00;0,0208
2614,00;0,0208
2613,00;0,0208
2612,00;0,0207
2611,00;0,0206
2610,00;0,0206
