Создан как новый массив данных;Образец 014 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
3685,00;0,0573
3684,00;0,0573
3683,00;0,0573
3682,00;0,0573
3681,00;0,0573
3680,00;0,0573
3679,00;0,0573
3678,00;0,0573
3677,00;0,0573
3676,00;0,0573
3675,00;0,0573
3674,00;0,0573
3673,00;0,0573
3672,00;0,0573
3671,00;0,0573
3670,00;0,0573
3669,00;0,0573
3668,00;0,0573
3667,00;0,0573
3666,00;0,0573
3665,00;0,0573
3664,00;0,0573
3663,00;0,0573
3662,00;0,0573
3661,00;0,0573
3660,00;0,0573
3659,00;0,0573
3658,00;0,0573
3657,00;0,0573
3656,00;0,0573
3655,00;0,0573
3654,00;0,0573
3653,00;0,0573
3652,00;0,0573
3651,00;0,0573
3650,00;0,0573
3649,00;0,0573
3648,00;0,0573
3647,00;0,0573
3646,00;0,0573
3645,00;0,0573
3644,00;0,0573
3643,00;0,0573
3642,00;0,0573
3641,00;0,0573
3640,00;0,0573
3639,00;0,0573
3638,00;0,0573
3637,00;0,0573
3636,00;0,0573
3635,00;0,0573
3634,00;0,0573
3633,00;0,0573
3632,00;0,0573
3631,00;0,0573
3630,00;0,0573
3629,00;0,0573
3628,00;0,0573
3627,00;0,0573
3626,00;0,0573
3625,00;0,0573
3624,00;0,0573
3623,00;0,0573
3622,00;0,0573
3621,00;0,0573
3620,00;0,0573
3619,00;0,0573
3618,00;0,0573
3617,00;0,0573
3616,00;0,0573
3615,00;0,0573
3614,00;0,0573
3613,00;0,0573
3612,00;0,0573
3611,00;0,0573
3610,00;0,0573
3609,00;0,0573
3608,00;0,0573
3607,00;0,0573
3606,00;0,0573
3605,00;0,0573
3604,00;0,0573
3603,00;0,0573
3602,00;0,0573
3601,00;0,0573
3600,00;0,0573
3599,00;0,0573
3598,00;0,0573
3597,00;0,0573
3596,00;0,0573
3595,00;0,0573
3594,00;0,0573
3593,00;0,0573
3592,00;0,0573
3591,00;0,0573
3590,00;0,0573
3589,00;0,0573
3588,00;0,0573
3587,00;0,0573
3586,00;0,0573
3585,00;0,0573
3584,00;0,0573
3583,00;0,0573
3582,00;0,0573
3581,00;0,0573
3580,00;0,0573
3579,00;0,0573
3578,00;0,0573
3577,00;0,0574
3576,00;0,0574
3575,00;0,0574
3574,00;0,0574
3573,00;0,0574
3572,00;0,0574
3571,00;0,0574
3570,00;0,0574
3569,00;0,0574
3568,00;0,0575
3567,00;0,0575
3566,00;0,0575
3565,00;0,0575
3564,00;0,0575
3563,00;0,0575
3562,00;0,0575
3561,00;0,0575
3560,00;0,0575
3559,00;0,0575
3558,00;0,0575
3557,00;0,0575
3556,00;0,0575
3555,00;0,0575
3554,00;0,0575
3553,00;0,0575
3552,00;0,0575
3551,00;0,0575
3550,00;0,0576
3549,00;0,0576
3548,00;0,0576
3547,00;0,0576
3546,00;0,0576
3545,00;0,0576
3544,00;0,0576
3543,00;0,0576
3542,00;0,0576
3541,00;0,0576
3540,00;0,0576
3539,00;0,0577
3538,00;0,0577
3537,00;0,0577
3536,00;0,0577
3535,00;0,0577
3534,00;0,0577
3533,00;0,0577
3532,00;0,0577
3531,00;0,0577
3530,00;0,0577
3529,00;0,0577
3528,00;0,0577
3527,00;0,0578
3526,00;0,0578
3525,00;0,0578
3524,00;0,0578
3523,00;0,0578
3522,00;0,0578
3521,00;0,0578
3520,00;0,0578
3519,00;0,0578
3518,00;0,0578
3517,00;0,0578
3516,00;0,0578
3515,00;0,0578
3514,00;0,0578
3513,00;0,0578
3512,00;0,0578
3511,00;0,0578
3510,00;0,0578
3509,00;0,0578
3508,00;0,0578
3507,00;0,0578
3506,00;0,0578
3505,00;0,0578
3504,00;0,0578
3503,00;0,0579
3502,00;0,0579
3501,00;0,0579
3500,00;0,0579
3499,00;0,0579
3498,00;0,0579
3497,00;0,0579
3496,00;0,0579
3495,00;0,0579
3494,00;0,0579
3493,00;0,0579
3492,00;0,0579
3491,00;0,0579
3490,00;0,0579
3489,00;0,0579
3488,00;0,0579
3487,00;0,0579
3486,00;0,0579
3485,00;0,0580
3484,00;0,0580
3483,00;0,0580
3482,00;0,0580
3481,00;0,0580
3480,00;0,0580
3479,00;0,0580
3478,00;0,0580
3477,00;0,0580
3476,00;0,0580
3475,00;0,0580
3474,00;0,0580
3473,00;0,0580
3472,00;0,0580
3471,00;0,0580
3470,00;0,0580
3469,00;0,0580
3468,00;0,0580
3467,00;0,0581
3466,00;0,0581
3465,00;0,0581
3464,00;0,0581
3463,00;0,0581
3462,00;0,0581
3461,00;0,0581
3460,00;0,0581
3459,00;0,0581
3458,00;0,0581
3457,00;0,0581
3456,00;0,0581
3455,00;0,0581
3454,00;0,0581
3453,00;0,0581
3452,00;0,0582
3451,00;0,0582
3450,00;0,0582
3449,00;0,0582
3448,00;0,0582
3447,00;0,0582
3446,00;0,0582
3445,00;0,0583
3444,00;0,0583
3443,00;0,0583
3442,00;0,0583
3441,00;0,0582
3440,00;0,0582
3439,00;0,0582
3438,00;0,0582
3437,00;0,0582
3436,00;0,0582
3435,00;0,0583
3434,00;0,0583
3433,00;0,0583
3432,00;0,0583
3431,00;0,0583
3430,00;0,0583
3429,00;0,0583
3428,00;0,0583
3427,00;0,0583
3426,00;0,0583
3425,00;0,0583
3424,00;0,0583
3423,00;0,0583
3422,00;0,0583
3421,00;0,0583
3420,00;0,0583
3419,00;0,0583
3418,00;0,0584
3417,00;0,0584
3416,00;0,0583
3415,00;0,0583
3414,00;0,0583
3413,00;0,0583
3412,00;0,0584
3411,00;0,0584
3410,00;0,0584
3409,00;0,0584
3408,00;0,0584
3407,00;0,0584
3406,00;0,0584
3405,00;0,0584
3404,00;0,0584
3403,00;0,0584
3402,00;0,0584
3401,00;0,0584
3400,00;0,0584
3399,00;0,0584
3398,00;0,0584
3397,00;0,0584
3396,00;0,0584
3395,00;0,0584
3394,00;0,0584
3393,00;0,0584
3392,00;0,0584
3391,00;0,0585
3390,00;0,0585
3389,00;0,0585
3388,00;0,0585
3387,00;0,0585
3386,00;0,0585
3385,00;0,0585
3384,00;0,0585
3383,00;0,0585
3382,00;0,0585
3381,00;0,0585
3380,00;0,0585
3379,00;0,0585
3378,00;0,0585
3377,00;0,0585
3376,00;0,0586
3375,00;0,0586
3374,00;0,0586
3373,00;0,0586
3372,00;0,0586
3371,00;0,0586
3370,00;0,0586
3369,00;0,0586
3368,00;0,0586
3367,00;0,0586
3366,00;0,0586
3365,00;0,0586
3364,00;0,0586
3363,00;0,0586
3362,00;0,0586
3361,00;0,0586
3360,00;0,0586
3359,00;0,0586
3358,00;0,0586
3357,00;0,0586
3356,00;0,0586
3355,00;0,0587
3354,00;0,0587
3353,00;0,0587
3352,00;0,0587
3351,00;0,0587
3350,00;0,0587
3349,00;0,0587
3348,00;0,0587
3347,00;0,0587
3346,00;0,0587
3345,00;0,0587
3344,00;0,0587
3343,00;0,0587
3342,00;0,0587
3341,00;0,0587
3340,00;0,0587
3339,00;0,0587
3338,00;0,0587
3337,00;0,0587
3336,00;0,0587
3335,00;0,0587
3334,00;0,0587
3333,00;0,0587
3332,00;0,0587
3331,00;0,0587
3330,00;0,0587
3329,00;0,0587
3328,00;0,0587
3327,00;0,0587
3326,00;0,0587
3325,00;0,0587
3324,00;0,0587
3323,00;0,0587
