Создан как новый массив данных;Образец 013 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
3409,00;0,0514
3408,00;0,0514
3407,00;0,0514
3406,00;0,0514
3405,00;0,0514
3404,00;0,0514
3403,00;0,0514
3402,00;0,0514
3401,00;0,0514
3400,00;0,0514
3399,00;0,0514
3398,00;0,0514
3397,00;0,0515
3396,00;0,0515
3395,00;0,0514
3394,00;0,0514
3393,00;0,0514
3392,00;0,0515
3391,00;0,0515
3390,00;0,0515
3389,00;0,0515
3388,00;0,0516
3387,00;0,0516
3386,00;0,0516
3385,00;0,0516
3384,00;0,0516
3383,00;0,0516
3382,00;0,0516
3381,00;0,0516
3380,00;0,0516
3379,00;0,0516
3378,00;0,0516
3377,00;0,0516
3376,00;0,0516
3375,00;0,0516
3374,00;0,0516
3373,00;0,0516
3372,00;0,0516
3371,00;0,0516
3370,00;0,0516
3369,00;0,0516
3368,00;0,0516
3367,00;0,0517
3366,00;0,0517
3365,00;0,0517
3364,00;0,0517
3363,00;0,0517
3362,00;0,0517
3361,00;0,0517
3360,00;0,0517
3359,00;0,0517
3358,00;0,0517
3357,00;0,0517
3356,00;0,0517
3355,00;0,0517
3354,00;0,0517
3353,00;0,0517
3352,00;0,0517
3351,00;0,0517
3350,00;0,0517
3349,00;0,0518
3348,00;0,0518
3347,00;0,0518
3346,00;0,0518
3345,00;0,0518
3344,00;0,0518
3343,00;0,0518
3342,00;0,0518
3341,00;0,0518
3340,00;0,0518
3339,00;0,0518
3338,00;0,0518
3337,00;0,0518
3336,00;0,0518
3335,00;0,0518
3334,00;0,0518
3333,00;0,0519
3332,00;0,0519
3331,00;0,0519
3330,00;0,0519
3329,00;0,0519
3328,00;0,0519
3327,00;0,0519
3326,00;0,0519
3325,00;0,0519
3324,00;0,0519
3323,00;0,0519
3322,00;0,0519
3321,00;0,0519
3320,00;0,0519
3319,00;0,0519
3318,00;0,0519
3317,00;0,0520
3316,00;0,0520
3315,00;0,0520
3314,00;0,0520
3313,00;0,0520
3312,00;0,0520
3311,00;0,0520
3310,00;0,0520
3309,00;0,0519
3308,00;0,0519
3307,00;0,0519
3306,00;0,0519
3305,00;0,0519
3304,00;0,0519
3303,00;0,0520
3302,00;0,0520
3301,00;0,0520
3300,00;0,0520
3299,00;0,0520
3298,00;0,0520
3297,00;0,0520
3296,00;0,0520
3295,00;0,0520
3294,00;0,0520
3293,00;0,0520
3292,00;0,0520
3291,00;0,0520
3290,00;0,0520
3289,00;0,0520
3288,00;0,0521
3287,00;0,0521
3286,00;0,0521
3285,00;0,0521
3284,00;0,0521
3283,00;0,0521
3282,00;0,0520
3281,00;0,0520
3280,00;0,0521
3279,00;0,0521
3278,00;0,0521
3277,00;0,0521
3276,00;0,0521
3275,00;0,0520
3274,00;0,0520
3273,00;0,0520
3272,00;0,0520
3271,00;0,0520
3270,00;0,0521
3269,00;0,0521
3268,00;0,0521
3267,00;0,0521
3266,00;0,0521
3265,00;0,0521
3264,00;0,0521
3263,00;0,0521
3262,00;0,0521
3261,00;0,0521
3260,00;0,0521
3259,00;0,0521
3258,00;0,0521
3257,00;0,0521
3256,00;0,0521
3255,00;0,0521
3254,00;0,0521
3253,00;0,0521
3252,00;0,0521
3251,00;0,0521
3250,00;0,0521
3249,00;0,0521
3248,00;0,0521
3247,00;0,0521
3246,00;0,0522
3245,00;0,0522
3244,00;0,0522
3243,00;0,0522
3242,00;0,0522
3241,00;0,0522
3240,00;0,0522
3239,00;0,0522
3238,00;0,0522
3237,00;0,0522
3236,00;0,0522
3235,00;0,0522
3234,00;0,0522
3233,00;0,0522
3232,00;0,0522
3231,00;0,0522
3230,00;0,0522
3229,00;0,0522
3228,00;0,0522
3227,00;0,0522
3226,00;0,0522
3225,00;0,0522
3224,00;0,0522
3223,00;0,0523
3222,00;0,0523
