Создан как новый массив данных;Образец 008 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
3362,00;0,0209
3361,00;0,0209
3360,00;0,0209
3359,00;0,0209
3358,00;0,0209
3357,00;0,0210
3356,00;0,0210
3355,00;0,0210
3354,00;0,0210
3353,00;0,0210
3352,00;0,0210
3351,00;0,0209
3350,00;0,0210
3349,00;0,0210
3348,00;0,0210
3347,00;0,0210
3346,00;0,0210
3345,00;0,0210
3344,00;0,0210
3343,00;0,0210
3342,00;0,0210
3341,00;0,0210
3340,00;0,0210
3339,00;0,0210
3338,00;0,0210
3337,00;0,0210
3336,00;0,0210
3335,00;0,0210
3334,00;0,0210
3333,00;0,0210
3332,00;0,0210
3331,00;0,0210
3330,00;0,0210
3329,00;0,0210
3328,00;0,0209
3327,00;0,0209
3326,00;0,0209
3325,00;0,0209
3324,00;0,0209
3323,00;0,0210
3322,00;0,0210
3321,00;0,0210
3320,00;0,0210
3319,00;0,0210
3318,00;0,0210
3317,00;0,0210
3316,00;0,0210
3315,00;0,0209
3314,00;0,0209
3313,00;0,0209
3312,00;0,0209
3311,00;0,0209
3310,00;0,0208
3309,00;0,0207
3308,00;0,0207
3307,00;0,0207
3306,00;0,0207
3305,00;0,0207
3304,00;0,0208
3303,00;0,0208
3302,00;0,0208
3301,00;0,0208
3300,00;0,0208
3299,00;0,0208
3298,00;0,0208
3297,00;0,0207
3296,00;0,0207
3295,00;0,0207
3294,00;0,0207
3293,00;0,0207
3292,00;0,0207
3291,00;0,0207
3290,00;0,0208
3289,00;0,0208
3288,00;0,0208
3287,00;0,0208
3286,00;0,0208
3285,00;0,0208
3284,00;0,0208
3283,00;0,0208
3282,00;0,0208
3281,00;0,0208
3280,00;0,0208
3279,00;0,0208
3278,00;0,0208
3277,00;0,0208
3276,00;0,0208
3275,00;0,0207
3274,00;0,0207
3273,00;0,0206
3272,00;0,0206
3271,00;0,0206
3270,00;0,0206
3269,00;0,0206
3268,00;0,0207
3267,00;0,0207
3266,00;0,0207
3265,00;0,0207
3264,00;0,0207
3263,00;0,0207
3262,00;0,0207
3261,00;0,0207
3260,00;0,0207
3259,00;0,0207
3258,00;0,0206
3257,00;0,0206
3256,00;0,0206
3255,00;0,0206
3254,00;0,0206
3253,00;0,0206
3252,00;0,0206
3251,00;0,0206
3250,00;0,0206
3249,00;0,0205
3248,00;0,0205
3247,00;0,0205
3246,00;0,0205
3245,00;0,0205
3244,00;0,0205
3243,00;0,0205
3242,00;0,0205
3241,00;0,0205
3240,00;0,0205
3239,00;0,0205
3238,00;0,0205
3237,00;0,0205
3236,00;0,0204
3235,00;0,0204
3234,00;0,0204
3233,00;0,0204
3232,00;0,0204
3231,00;0,0204
3230,00;0,0204
3229,00;0,0204
3228,00;0,0204
3227,00;0,0204
3226,00;0,0204
3225,00;0,0204
3224,00;0,0204
3223,00;0,0203
3222,00;0,0203
3221,00;0,0203
3220,00;0,0203
3219,00;0,0203
3218,00;0,0203
3217,00;0,0203
3216,00;0,0203
3215,00;0,0203
3214,00;0,0202
3213,00;0,0202
3212,00;0,0202
3211,00;0,0202
3210,00;0,0202
3209,00;0,0201
3208,00;0,0201
3207,00;0,0201
3206,00;0,0201
3205,00;0,0201
3204,00;0,0201
3203,00;0,0200
3202,00;0,0200
3201,00;0,0200
3200,00;0,0200
3199,00;0,0200
3198,00;0,0199
3197,00;0,0199
3196,00;0,0199
3195,00;0,0199
3194,00;0,0199
3193,00;0,0199
3192,00;0,0199
3191,00;0,0199
3190,00;0,0199
3189,00;0,0199
