Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
1267	2440,00	1282,00	1148,24	-191,53	10,00	4,71	
1268	2322,00	1280,00	1092,71	-190,59	26,00	12,24	
1269	814,00	1283,00	383,06	-192,00	5,00	2,35	
1270	836,00	1281,00	393,41	-191,06	5,00	2,35	
1271	1174,00	1285,00	552,47	-192,94	10,00	4,71	
1272	1313,00	1292,00	617,88	-196,24	5,00	2,35	
1273	2472,00	1288,00	1163,29	-194,35	5,00	2,35	
1274	2096,00	1292,00	986,35	-196,24	10,00	4,71	
1275	2683,00	1295,00	1262,59	-197,65	12,00	5,65	
1276	2753,00	1295,00	1295,53	-197,65	19,00	8,94	
1277	2153,00	1296,00	1013,18	-198,12	5,00	2,35	
1278	808,00	1298,00	380,24	-199,06	6,00	2,82	
1279	918,00	1299,00	432,00	-199,53	7,00	3,29	
1280	2837,00	1299,00	1335,06	-199,53	34,00	16,00	
1281	1207,00	1300,00	568,00	-200,00	9,00	4,24	
1282	2838,00	1301,00	1335,53	-200,47	34,00	16,00	
1283	756,00	1303,00	355,76	-201,41	10,00	4,71	
1284	2474,00	1304,00	1164,24	-201,88	6,00	2,82	
1285	1210,00	1309,00	569,41	-204,24	7,00	3,29	
1286	1013,00	1312,00	476,71	-205,65	6,00	2,82	
1287	1158,00	1315,00	544,94	-207,06	14,00	6,59	
1288	2101,00	1313,00	988,71	-206,12	7,00	3,29	
1289	2319,00	1313,00	1091,29	-206,12	5,00	2,35	
1290	2473,00	1315,00	1163,76	-207,06	5,00	2,35	
1291	762,00	1317,00	358,59	-208,00	8,00	3,76	
1292	2102,00	1316,00	989,18	-207,53	7,00	3,29	
1293	2567,00	1316,00	1208,00	-207,53	40,00	18,82	
1294	896,00	1322,00	421,65	-210,35	12,00	5,65	
1295	2422,00	1319,00	1139,76	-208,94	22,00	10,35	
1296	2310,00	1319,00	1087,06	-208,94	6,00	2,82	
1297	2041,00	1319,00	960,47	-208,94	32,00	15,06	
1298	764,00	1321,00	359,53	-209,88	8,00	3,76	
1299	1330,00	1324,00	625,88	-211,29	5,00	2,35	
1300	2098,00	1324,00	987,29	-211,29	5,00	2,35	
1301	1014,00	1329,00	477,18	-213,65	5,00	2,35	
1302	903,00	1334,00	424,94	-216,00	12,00	5,65	
1303	1249,00	1330,00	587,76	-214,12	23,00	10,82	
1304	2410,00	1333,00	1134,12	-215,53	18,00	8,47	
1305	2311,00	1335,00	1087,53	-216,47	5,00	2,35	
1306	2498,00	1334,00	1175,53	-216,00	10,00	4,71	
1307	856,00	1336,00	402,82	-216,94	8,00	3,76	
1308	1991,00	1338,00	936,94	-217,88	5,00	2,35	
1309	1172,00	1339,00	551,53	-218,35	5,00	2,35	
1310	943,00	1341,00	443,76	-219,29	5,00	2,35	
1311	1179,00	1341,00	554,82	-219,29	5,00	2,35	
1312	2456,00	1342,00	1155,76	-219,76	9,00	4,24	
1313	2263,00	1344,00	1064,94	-220,71	5,00	2,35	
1314	2405,00	1343,00	1131,76	-220,24	15,00	7,06	
1315	2642,00	1346,00	1243,29	-221,65	13,00	6,12	
1316	2828,00	1344,00	1330,82	-220,71	10,00	4,71	
1317	1026,00	1344,00	482,82	-220,71	5,00	2,35	
1318	2294,00	1344,00	1079,53	-220,71	5,00	2,35	
1319	800,00	1348,00	376,47	-222,59	19,00	8,94	
1320	2440,00	1346,00	1148,24	-221,65	5,00	2,35	
1321	2265,00	1347,00	1065,88	-222,12	5,00	2,35	
1322	2285,00	1352,00	1075,29	-224,47	6,00	2,82	
1323	2678,00	1352,00	1260,24	-224,47	5,00	2,35	
1324	2627,00	1352,00	1236,24	-224,47	9,00	4,24	
1325	845,00	1355,00	397,65	-225,88	10,00	4,71	
1326	1367,00	1358,00	643,29	-227,29	5,00	2,35	
1327	1495,00	1357,00	703,53	-226,82	5,00	2,35	
1328	2826,00	1358,00	1329,88	-227,29	8,00	3,76	
1329	1256,00	1360,00	591,06	-228,24	7,00	3,29	
1330	2825,00	1360,00	1329,41	-228,24	8,00	3,76	
1331	1485,00	1361,00	698,82	-228,71	6,00	2,82	
1332	1133,00	1366,00	533,18	-231,06	11,00	5,18	
1333	1315,00	1369,00	618,82	-232,47	5,00	2,35	
1334	1474,00	1369,00	693,65	-232,47	5,00	2,35	
1335	1304,00	1370,00	613,65	-232,94	5,00	2,35	
1336	1414,00	1373,00	665,41	-234,35	6,00	2,82	
1337	912,00	1374,00	429,18	-234,82	5,00	2,35	
1338	1074,00	1378,00	505,41	-236,71	5,00	2,35	
1339	994,00	1381,00	467,76	-238,12	8,00	3,76	
1340	2681,00	1384,00	1261,65	-239,53	8,00	3,76	
1341	1290,00	1385,00	607,06	-240,00	5,00	2,35	
1342	2025,00	1382,00	952,94	-238,59	8,00	3,76	
1343	2345,00	1384,00	1103,53	-239,53	6,00	2,82	
1344	2724,00	1385,00	1281,88	-240,00	6,00	2,82	
1345	814,00	1386,00	383,06	-240,47	5,00	2,35	
1346	1093,00	1387,00	514,35	-240,94	5,00	2,35	
1347	1113,00	1388,00	523,76	-241,41	5,00	2,35	
1348	1261,00	1389,00	593,41	-241,88	5,00	2,35	
1349	2407,00	1391,00	1132,71	-242,82	21,00	9,88	
1350	2557,00	1390,00	1203,29	-242,35	5,00	2,35	
1351	2586,00	1391,00	1216,94	-242,82	10,00	4,71	
1352	2572,00	1393,00	1210,35	-243,76	10,00	4,71	
1353	2821,00	1394,00	1327,53	-244,24	9,00	4,24	
1354	1089,00	1394,00	512,47	-244,24	6,00	2,82	
1355	997,00	1395,00	469,18	-244,71	8,00	3,76	
1356	1086,00	1395,00	511,06	-244,71	6,00	2,82	
1357	1354,00	1396,00	637,18	-245,18	5,00	2,35	
1358	2408,00	1397,00	1133,18	-245,65	21,00	9,88	
1359	1117,00	1397,00	525,65	-245,65	5,00	2,35	
1360	876,00	1399,00	412,24	-246,59	9,00	4,24	
1361	2652,00	1401,00	1248,00	-247,53	5,00	2,35	
1362	1374,00	1401,00	646,59	-247,53	5,00	2,35	
1363	2687,00	1402,00	1264,47	-248,00	15,00	7,06	
1364	2409,00	1406,00	1133,65	-249,88	21,00	9,88	
1365	2599,00	1408,00	1223,06	-250,82	11,00	5,18	
1366	1467,00	1408,00	690,35	-250,82	11,00	5,18	
1367	1173,00	1410,00	552,00	-251,76	5,00	2,35	
1368	2810,00	1411,00	1322,35	-252,24	7,00	3,29	
1369	2348,00	1413,00	1104,94	-253,18	7,00	3,29	
1370	2643,00	1413,00	1243,76	-253,18	6,00	2,82	
1371	1085,00	1414,00	510,59	-253,65	5,00	2,35	
1372	1197,00	1415,00	563,29	-254,12	9,00	4,24	
1373	1160,00	1419,00	545,88	-256,00	5,00	2,35	
1374	1205,00	1419,00	567,06	-256,00	8,00	3,76	
1375	1207,00	1420,00	568,00	-256,47	8,00	3,76	
1376	925,00	1424,00	435,29	-258,35	5,00	2,35	
1377	1110,00	1424,00	522,35	-258,35	7,00	3,29	
1378	2590,00	1425,00	1218,82	-258,82	10,00	4,71	
1379	2797,00	1423,00	1316,24	-257,88	8,00	3,76	
1380	2645,00	1425,00	1244,71	-258,82	5,00	2,35	
1381	957,00	1426,00	450,35	-259,29	6,00	2,82	
1382	2649,00	1426,00	1246,59	-259,29	5,00	2,35	
1383	2794,00	1426,00	1314,82	-259,29	8,00	3,76	
1384	1011,00	1430,00	475,76	-261,18	10,00	4,71	
1385	780,00	1432,00	367,06	-262,12	8,00	3,76	
1386	1216,00	1432,00	572,24	-262,12	5,00	2,35	
1387	1092,00	1434,00	513,88	-263,06	5,00	2,35	
1388	1217,00	1434,00	572,71	-263,06	5,00	2,35	
1389	1488,00	1434,00	700,24	-263,06	6,00	2,82	
1390	1337,00	1435,00	629,18	-263,53	6,00	2,82	
1391	779,00	1437,00	366,59	-264,47	8,00	3,76	
1392	2777,00	1438,00	1306,82	-264,94	10,00	4,71	
1393	2717,00	1442,00	1278,59	-266,82	7,00	3,29	
1394	1033,00	1443,00	486,12	-267,29	8,00	3,76	
1395	2415,00	1444,00	1136,47	-267,76	28,00	13,18	
1396	2767,00	1444,00	1302,12	-267,76	11,00	5,18	
1397	780,00	1446,00	367,06	-268,71	8,00	3,76	
1398	1220,00	1446,00	574,12	-268,71	5,00	2,35	
1399	2659,00	1445,00	1251,29	-268,24	7,00	3,29	
1400	3905,00	1445,00	1837,65	-268,24	6,00	2,82	
1401	817,00	1447,00	384,47	-269,18	26,00	12,24	
1402	2724,00	1446,00	1281,88	-268,71	6,00	2,82	
1403	1117,00	1447,00	525,65	-269,18	6,00	2,82	
1404	1550,00	1449,00	729,41	-270,12	6,00	2,82	
1405	2548,00	1451,00	1199,06	-271,06	7,00	3,29	
1406	1068,00	1448,00	502,59	-269,65	11,00	5,18	
1407	2414,00	1448,00	1136,00	-269,65	28,00	13,18	
1408	1070,00	1449,00	503,53	-270,12	11,00	5,18	
1409	2626,00	1454,00	1235,76	-272,47	7,00	3,29	
1410	2721,00	1457,00	1280,47	-273,88	6,00	2,82	
1411	2754,00	1460,00	1296,00	-275,29	9,00	4,24	
1412	1091,00	1461,00	513,41	-275,76	10,00	4,71	
1413	2730,00	1462,00	1284,71	-276,24	5,00	2,35	
1414	1462,00	1462,00	688,00	-276,24	5,00	2,35	
1415	3961,00	1464,00	1864,00	-277,18	5,00	2,35	
1416	862,00	1465,00	405,65	-277,65	11,00	5,18	
1417	887,00	1468,00	417,41	-279,06	6,00	2,82	
1418	1093,00	1467,00	514,35	-278,59	10,00	4,71	
1419	1135,00	1467,00	534,12	-278,59	7,00	3,29	
1420	1273,00	1467,00	599,06	-278,59	6,00	2,82	
1421	951,00	1468,00	447,53	-279,06	22,00	10,35	
1422	1334,00	1475,00	627,76	-282,35	6,00	2,82	
1423	1095,00	1473,00	515,29	-281,41	10,00	4,71	
1424	2542,00	1474,00	1196,24	-281,88	9,00	4,24	
1425	2407,00	1476,00	1132,71	-282,82	29,00	13,65	
1426	3931,00	1483,00	1849,88	-286,12	5,00	2,35	
1427	2646,00	1485,00	1245,18	-287,06	9,00	4,24	
1428	3938,00	1487,00	1853,18	-288,00	6,00	2,82	
1429	3964,00	1487,00	1865,41	-288,00	7,00	3,29	
1430	2687,00	1490,00	1264,47	-289,41	21,00	9,88	
1431	989,00	1492,00	465,41	-290,35	5,00	2,35	
1432	2718,00	1496,00	1279,06	-292,24	5,00	2,35	
1433	1091,00	1502,00	513,41	-295,06	5,00	2,35	
1434	2539,00	1508,00	1194,82	-297,88	9,00	4,24	
1435	914,00	1519,00	430,12	-303,06	6,00	2,82	
1436	2394,00	1523,00	1126,59	-304,94	39,00	18,35	
1437	2535,00	1523,00	1192,94	-304,94	7,00	3,29	
1438	937,00	1527,00	440,94	-306,82	6,00	2,82	
1439	901,00	1529,00	424,00	-307,76	10,00	4,71	
1440	920,00	1531,00	432,94	-308,71	5,00	2,35	
1441	1315,00	1534,00	618,82	-310,12	6,00	2,82	
1442	1040,00	1535,00	489,41	-310,59	5,00	2,35	
1443	1252,00	1540,00	589,18	-312,94	5,00	2,35	
1444	2492,00	1542,00	1172,71	-313,88	11,00	5,18	
1445	2796,00	1543,00	1315,76	-314,35	39,00	18,35	
1446	873,00	1545,00	410,82	-315,29	8,00	3,76	
1447	887,00	1545,00	417,41	-315,29	5,00	2,35	
1448	856,00	1547,00	402,82	-316,24	9,00	4,24	
1449	942,00	1548,00	443,29	-316,71	5,00	2,35	
1450	888,00	1552,00	417,88	-318,59	5,00	2,35	
1451	2487,00	1552,00	1170,35	-318,59	12,00	5,65	
1452	1285,00	1556,00	604,71	-320,47	6,00	2,82	
1453	1069,00	1557,00	503,06	-320,94	5,00	2,35	
1454	2626,00	1557,00	1235,76	-320,94	12,00	5,65	
1455	2746,00	1558,00	1292,24	-321,41	30,00	14,12	
1456	1018,00	1559,00	479,06	-321,88	7,00	3,29	
1457	2529,00	1562,00	1190,12	-323,29	15,00	7,06	
1458	998,00	1564,00	469,65	-324,24	9,00	4,24	
1459	974,00	1571,00	458,35	-327,53	7,00	3,29	
1460	2390,00	1571,00	1124,71	-327,53	24,00	11,29	
1461	2481,00	1575,00	1167,53	-329,41	12,00	5,65	
1462	1043,00	1578,00	490,82	-330,82	5,00	2,35	
1463	2482,00	1579,00	1168,00	-331,29	12,00	5,65	
1464	2645,00	1581,00	1244,71	-332,24	19,00	8,94	
1465	2709,00	1579,00	1274,82	-331,29	30,00	14,12	
1466	2365,00	1590,00	1112,94	-336,47	13,00	6,12	
1467	931,00	1600,00	438,12	-341,18	8,00	3,76	
1468	2736,00	1600,00	1287,53	-341,18	8,00	3,76	
1469	929,00	1601,00	437,18	-341,65	8,00	3,76	
1470	2738,00	1601,00	1288,47	-341,65	8,00	3,76	
1471	2357,00	1603,00	1109,18	-342,59	13,00	6,12	
1472	1053,00	1604,00	495,53	-343,06	7,00	3,29	
1473	2834,00	1607,00	1333,65	-344,47	10,00	4,71	
1474	941,00	1610,00	442,82	-345,88	7,00	3,29	
1475	980,00	1612,00	461,18	-346,82	7,00	3,29	
1476	985,00	1615,00	463,53	-348,24	8,00	3,76	
1477	777,00	1620,00	365,65	-350,59	5,00	2,35	
1478	992,00	1619,00	466,82	-350,12	9,00	4,24	
1479	2846,00	1620,00	1339,29	-350,59	9,00	4,24	
1480	750,00	1626,00	352,94	-353,41	6,00	2,82	
1481	802,00	1622,00	377,41	-351,53	5,00	2,35	
1482	900,00	1622,00	423,53	-351,53	5,00	2,35	
1483	1157,00	1623,00	544,47	-352,00	5,00	2,35	
1484	2671,00	1625,00	1256,94	-352,94	9,00	4,24	
1485	2657,00	1626,00	1250,35	-353,41	6,00	2,82	
1486	2675,00	1626,00	1258,82	-353,41	9,00	4,24	
1487	1054,00	1627,00	496,00	-353,88	5,00	2,35	
1488	716,00	1628,00	336,94	-354,35	14,00	6,59	
1489	1160,00	1629,00	545,88	-354,82	5,00	2,35	
1490	1036,00	1632,00	487,53	-356,24	5,00	2,35	
1491	970,00	1638,00	456,47	-359,06	7,00	3,29	
1492	2848,00	1634,00	1340,24	-357,18	10,00	4,71	
1493	2846,00	1637,00	1339,29	-358,59	10,00	4,71	
1494	1167,00	1641,00	549,18	-360,47	5,00	2,35	
1495	1012,00	1642,00	476,24	-360,94	5,00	2,35	
1496	1004,00	1643,00	472,47	-361,41	6,00	2,82	
1497	2839,00	1645,00	1336,00	-362,35	11,00	5,18	
1498	2837,00	1646,00	1335,06	-362,82	11,00	5,18	
1499	777,00	1648,00	365,65	-363,76	14,00	6,59	
1500	2329,00	1648,00	1096,00	-363,76	9,00	4,24	
1501	889,00	1650,00	418,35	-364,71	6,00	2,82	
1502	762,00	1655,00	358,59	-367,06	6,00	2,82	
1503	2786,00	1658,00	1311,06	-368,47	23,00	10,82	
1504	746,00	1666,00	351,06	-372,24	6,00	2,82	
1505	865,00	1666,00	407,06	-372,24	5,00	2,35	
1506	2862,00	1666,00	1346,82	-372,24	5,00	2,35	
1507	858,00	1668,00	403,76	-373,18	5,00	2,35	
1508	979,00	1670,00	460,71	-374,12	8,00	3,76	
1509	894,00	1670,00	420,71	-374,12	8,00	3,76	
1510	896,00	1672,00	421,65	-375,06	8,00	3,76	
1511	1022,00	1672,00	480,94	-375,06	5,00	2,35	
1512	2758,00	1672,00	1297,88	-375,06	13,00	6,12	
1513	2372,00	1676,00	1116,24	-376,94	28,00	13,18	
1514	1034,00	1678,00	486,59	-377,88	5,00	2,35	
1515	1088,00	1679,00	512,00	-378,35	8,00	3,76	
1516	2331,00	1706,00	1096,94	-391,06	5,00	2,35	
1517	2661,00	1706,00	1252,24	-391,06	8,00	3,76	
1518	2756,00	1707,00	1296,94	-391,53	7,00	3,29	
1519	1127,00	1712,00	530,35	-393,88	6,00	2,82	
1520	1195,00	1712,00	562,35	-393,88	5,00	2,35	
1521	2853,00	1717,00	1342,59	-396,24	27,00	12,71	
1522	1074,00	1718,00	505,41	-396,71	6,00	2,82	
1523	1026,00	1717,00	482,82	-396,24	6,00	2,82	
1524	1152,00	1719,00	542,12	-397,18	7,00	3,29	
1525	1165,00	1722,00	548,24	-398,59	5,00	2,35	
1526	858,00	1725,00	403,76	-400,00	23,00	10,82	
1527	1078,00	1728,00	507,29	-401,41	6,00	2,82	
1528	2415,00	1729,00	1136,47	-401,88	5,00	2,35	
1529	2385,00	1730,00	1122,35	-402,35	5,00	2,35	
1530	2504,00	1731,00	1178,35	-402,82	11,00	5,18	
1531	1018,00	1733,00	479,06	-403,76	11,00	5,18	
1532	2494,00	1734,00	1173,65	-404,24	12,00	5,65	
1533	2465,00	1734,00	1160,00	-404,24	7,00	3,29	
1534	1042,00	1735,00	490,35	-404,71	6,00	2,82	
1535	1249,00	1740,00	587,76	-407,06	7,00	3,29	
1536	2350,00	1743,00	1105,88	-408,47	8,00	3,76	
1537	2403,00	1743,00	1130,82	-408,47	9,00	4,24	
1538	1424,00	1746,00	670,12	-409,88	5,00	2,35	
1539	866,00	1746,00	407,53	-409,88	17,00	8,00	
1540	957,00	1750,00	450,35	-411,76	10,00	4,71	
1541	920,00	1750,00	432,94	-411,76	15,00	7,06	
1542	2386,00	1750,00	1122,82	-411,76	5,00	2,35	
1543	2452,00	1751,00	1153,88	-412,24	9,00	4,24	
1544	2784,00	1751,00	1310,12	-412,24	21,00	9,88	
1545	2398,00	1753,00	1128,47	-413,18	9,00	4,24	
1546	2627,00	1754,00	1236,24	-413,65	5,00	2,35	
1547	1274,00	1756,00	599,53	-414,59	5,00	2,35	
1548	1150,00	1758,00	541,18	-415,53	5,00	2,35	
1549	1387,00	1759,00	652,71	-416,00	5,00	2,35	
1550	2714,00	1759,00	1277,18	-416,00	12,00	5,65	
1551	2457,00	1763,00	1156,24	-417,88	10,00	4,71	
1552	2685,00	1761,00	1263,53	-416,94	19,00	8,94	
1553	2298,00	1762,00	1081,41	-417,41	6,00	2,82	
1554	1375,00	1763,00	647,06	-417,88	7,00	3,29	
1555	902,00	1764,00	424,47	-418,35	13,00	6,12	
1556	2528,00	1765,00	1189,65	-418,82	5,00	2,35	
1557	1410,00	1768,00	663,53	-420,24	5,00	2,35	
1558	2719,00	1766,00	1279,53	-419,29	12,00	5,65	
1559	1369,00	1766,00	644,24	-419,29	8,00	3,76	
1560	957,00	1769,00	450,35	-420,71	13,00	6,12	
1561	2663,00	1773,00	1253,18	-422,59	27,00	12,71	
1562	1358,00	1770,00	639,06	-421,18	7,00	3,29	
1563	878,00	1775,00	413,18	-423,53	23,00	10,82	
1564	2575,00	1773,00	1211,76	-422,59	8,00	3,76	
1565	2463,00	1776,00	1159,06	-424,00	11,00	5,18	
1566	2566,00	1776,00	1207,53	-424,00	6,00	2,82	
1567	2881,00	1776,00	1355,76	-424,00	7,00	3,29	
1568	1414,00	1778,00	665,41	-424,94	5,00	2,35	
1569	2834,00	1778,00	1333,65	-424,94	13,00	6,12	
1570	1209,00	1783,00	568,94	-427,29	5,00	2,35	
1571	2564,00	1780,00	1206,59	-425,88	6,00	2,82	
1572	1023,00	1781,00	481,41	-426,35	5,00	2,35	
1573	2528,00	1781,00	1189,65	-426,35	7,00	3,29	
1574	2653,00	1782,00	1248,47	-426,82	25,00	11,76	
1575	2471,00	1785,00	1162,82	-428,24	8,00	3,76	
1576	2648,00	1785,00	1246,12	-428,24	25,00	11,76	
1577	1300,00	1786,00	611,76	-428,71	8,00	3,76	
1578	2422,00	1788,00	1139,76	-429,65	12,00	5,65	
1579	2472,00	1789,00	1163,29	-430,12	8,00	3,76	
1580	2517,00	1794,00	1184,47	-432,47	8,00	3,76	
1581	2878,00	1794,00	1354,35	-432,47	12,00	5,65	
1582	2348,00	1797,00	1104,94	-433,88	9,00	4,24	
1583	1024,00	1796,00	481,88	-433,41	12,00	5,65	
1584	2378,00	1796,00	1119,06	-433,41	7,00	3,29	
1585	2478,00	1799,00	1166,12	-434,82	10,00	4,71	
1586	1017,00	1804,00	478,59	-437,18	12,00	5,65	
1587	1075,00	1799,00	505,88	-434,82	5,00	2,35	
1588	2736,00	1801,00	1287,53	-435,76	7,00	3,29	
1589	1252,00	1802,00	589,18	-436,24	13,00	6,12	
1590	2874,00	1802,00	1352,47	-436,24	10,00	4,71	
1591	2342,00	1805,00	1102,12	-437,65	9,00	4,24	
1592	2602,00	1805,00	1224,47	-437,65	8,00	3,76	
1593	956,00	1806,00	449,88	-438,12	8,00	3,76	
1594	2500,00	1806,00	1176,47	-438,12	8,00	3,76	
1595	1390,00	1807,00	654,12	-438,59	6,00	2,82	
1596	2303,00	1810,00	1083,76	-440,00	10,00	4,71	
1597	2541,00	1808,00	1195,76	-439,06	8,00	3,76	
1598	2867,00	1809,00	1349,18	-439,53	10,00	4,71	
1599	1382,00	1810,00	650,35	-440,00	5,00	2,35	
1600	2327,00	1811,00	1095,06	-440,47	8,00	3,76	
1601	2378,00	1812,00	1119,06	-440,94	8,00	3,76	
1602	2253,00	1815,00	1060,24	-442,35	6,00	2,82	
1603	2528,00	1814,00	1189,65	-441,88	7,00	3,29	
1604	2647,00	1816,00	1245,65	-442,82	15,00	7,06	
1605	2369,00	1816,00	1114,82	-442,82	8,00	3,76	
1606	2526,00	1818,00	1188,71	-443,76	7,00	3,29	
1607	1369,00	1818,00	644,24	-443,76	5,00	2,35	
1608	1403,00	1818,00	660,24	-443,76	5,00	2,35	
1609	2847,00	1820,00	1339,76	-444,71	15,00	7,06	
1610	1009,00	1820,00	474,82	-444,71	10,00	4,71	
1611	1435,00	1821,00	675,29	-445,18	5,00	2,35	
1612	2586,00	1821,00	1216,94	-445,18	7,00	3,29	
1613	1398,00	1822,00	657,88	-445,65	5,00	2,35	
1614	2418,00	1822,00	1137,88	-445,65	11,00	5,18	
1615	2645,00	1822,00	1244,71	-445,65	14,00	6,59	
1616	2703,00	1824,00	1272,00	-446,59	6,00	2,82	
1617	2718,00	1824,00	1279,06	-446,59	6,00	2,82	
1618	2731,00	1825,00	1285,18	-447,06	7,00	3,29	
1619	2575,00	1826,00	1211,76	-447,53	9,00	4,24	
1620	2293,00	1828,00	1079,06	-448,47	14,00	6,59	
1621	1361,00	1829,00	640,47	-448,94	5,00	2,35	
1622	2564,00	1830,00	1206,59	-449,41	8,00	3,76	
1623	2557,00	1832,00	1203,29	-450,35	8,00	3,76	
1624	2658,00	1833,00	1250,82	-450,82	5,00	2,35	
1625	2425,00	1837,00	1141,18	-452,71	13,00	6,12	
1626	1208,00	1840,00	568,47	-454,12	5,00	2,35	
1627	1086,00	1841,00	511,06	-454,59	5,00	2,35	
1628	1318,00	1840,00	620,24	-454,12	5,00	2,35	
1629	1301,00	1841,00	612,24	-454,59	7,00	3,29	
1630	2736,00	1848,00	1287,53	-457,88	6,00	2,82	
1631	1015,00	1842,00	477,65	-455,06	8,00	3,76	
1632	1121,00	1846,00	527,53	-456,94	5,00	2,35	
1633	1385,00	1846,00	651,76	-456,94	5,00	2,35	
1634	2471,00	1846,00	1162,82	-456,94	7,00	3,29	
1635	1422,00	1852,00	669,18	-459,76	5,00	2,35	
1636	1288,00	1849,00	606,12	-458,35	5,00	2,35	
1637	1362,00	1850,00	640,94	-458,82	5,00	2,35	
1638	1384,00	1850,00	651,29	-458,82	5,00	2,35	
1639	2280,00	1851,00	1072,94	-459,29	12,00	5,65	
1640	948,00	1853,00	446,12	-460,24	35,00	16,47	
1641	2787,00	1856,00	1311,53	-461,65	7,00	3,29	
1642	2421,00	1857,00	1139,29	-462,12	13,00	6,12	
1643	1209,00	1858,00	568,94	-462,59	6,00	2,82	
1644	2453,00	1858,00	1154,35	-462,59	10,00	4,71	
1645	2534,00	1858,00	1192,47	-462,59	10,00	4,71	
1646	2422,00	1860,00	1139,76	-463,53	13,00	6,12	
1647	2445,00	1861,00	1150,59	-464,00	10,00	4,71	
1648	1290,00	1863,00	607,06	-464,94	5,00	2,35	
1649	1161,00	1863,00	546,35	-464,94	5,00	2,35	
1650	1205,00	1864,00	567,06	-465,41	6,00	2,82	
1651	1027,00	1866,00	483,29	-466,35	10,00	4,71	
1652	2525,00	1865,00	1188,24	-465,88	11,00	5,18	
1653	2741,00	1867,00	1289,88	-466,82	5,00	2,35	
1654	896,00	1870,00	421,65	-468,24	9,00	4,24	
1655	1167,00	1875,00	549,18	-470,59	5,00	2,35	
1656	2669,00	1874,00	1256,00	-470,12	18,00	8,47	
1657	2525,00	1877,00	1188,24	-471,53	11,00	5,18	
1658	2263,00	1878,00	1064,94	-472,00	8,00	3,76	
1659	2492,00	1879,00	1172,71	-472,47	15,00	7,06	
1660	2690,00	1879,00	1265,88	-472,47	22,00	10,35	
1661	2780,00	1881,00	1308,24	-473,41	9,00	4,24	
1662	1294,00	1883,00	608,94	-474,35	8,00	3,76	
1663	1037,00	1885,00	488,00	-475,29	13,00	6,12	
1664	2261,00	1883,00	1064,00	-474,35	8,00	3,76	
1665	2742,00	1884,00	1290,35	-474,82	5,00	2,35	
1666	2260,00	1885,00	1063,53	-475,29	8,00	3,76	
1667	2762,00	1887,00	1299,76	-476,24	7,00	3,29	
1668	982,00	1889,00	462,12	-477,18	14,00	6,59	
1669	907,00	1890,00	426,82	-477,65	7,00	3,29	
1670	1178,00	1895,00	554,35	-480,00	5,00	2,35	
1671	1047,00	1896,00	492,71	-480,47	12,00	5,65	
1672	2733,00	1897,00	1286,12	-480,94	5,00	2,35	
1673	1211,00	1899,00	569,88	-481,88	5,00	2,35	
1674	1408,00	1899,00	662,59	-481,88	5,00	2,35	
1675	1183,00	1903,00	556,71	-483,76	6,00	2,82	
1676	997,00	1918,00	469,18	-490,82	7,00	3,29	
1677	1406,00	1920,00	661,65	-491,76	7,00	3,29	
1678	1055,00	1921,00	496,47	-492,24	18,00	8,47	
1679	928,00	1922,00	436,71	-492,71	9,00	4,24	
1680	908,00	1930,00	427,29	-496,47	7,00	3,29	
1681	2238,00	1934,00	1053,18	-498,35	24,00	11,29	
1682	1407,00	1933,00	662,12	-497,88	6,00	2,82	
1683	942,00	1938,00	443,29	-500,24	13,00	6,12	
1684	1082,00	1937,00	509,18	-499,76	17,00	8,00	
1685	2135,00	1939,00	1004,71	-500,71	5,00	2,35	
1686	1134,00	1942,00	533,65	-502,12	21,00	9,88	
1687	1098,00	1942,00	516,71	-502,12	15,00	7,06	
1688	916,00	1945,00	431,06	-503,53	11,00	5,18	
1689	1144,00	1951,00	538,35	-506,35	20,00	9,41	
1690	920,00	1952,00	432,94	-506,82	11,00	5,18	
1691	988,00	1958,00	464,94	-509,65	5,00	2,35	
1692	2187,00	1961,00	1029,18	-511,06	10,00	4,71	
1693	1168,00	1964,00	549,65	-512,47	17,00	8,00	
1694	1171,00	1966,00	551,06	-513,41	17,00	8,00	
1695	1124,00	1969,00	528,94	-514,82	5,00	2,35	
1696	951,00	1971,00	447,53	-515,76	24,00	11,29	
1697	1337,00	1973,00	629,18	-516,71	5,00	2,35	
1698	1381,00	1975,00	649,88	-517,65	5,00	2,35	
1699	1117,00	1975,00	525,65	-517,65	5,00	2,35	
1700	1105,00	1983,00	520,00	-521,41	9,00	4,24	
1701	1098,00	1989,00	516,71	-524,24	10,00	4,71	
1702	1095,00	1992,00	515,29	-525,65	10,00	4,71	
1703	1361,00	1993,00	640,47	-526,12	5,00	2,35	
1704	2172,00	1995,00	1022,12	-527,06	5,00	2,35	
1705	1280,00	2000,00	602,35	-529,41	7,00	3,29	
1706	970,00	2002,00	456,47	-530,35	11,00	5,18	
1707	1037,00	2002,00	488,00	-530,35	34,00	16,00	
1708	1153,00	2002,00	542,59	-530,35	13,00	6,12	
1709	1375,00	2003,00	647,06	-530,82	6,00	2,82	
1710	2186,00	2007,00	1028,71	-532,71	8,00	3,76	
1711	1214,00	2008,00	571,29	-533,18	14,00	6,59	
1712	2203,00	2010,00	1036,71	-534,12	8,00	3,76	
