Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
489	3049,00	716,00	1434,82	74,82	11,00	5,18	
490	1643,00	720,00	773,18	72,94	14,00	6,59	
491	1829,00	718,00	860,71	73,88	18,00	8,47	
492	1901,00	718,00	894,59	73,88	7,00	3,29	
493	2111,00	717,00	993,41	74,35	7,00	3,29	
494	2507,00	717,00	1179,76	74,35	6,00	2,82	
495	1707,00	718,00	803,29	73,88	5,00	2,35	
496	2012,00	718,00	946,82	73,88	11,00	5,18	
497	2117,00	720,00	996,24	72,94	6,00	2,82	
498	2593,00	720,00	1220,24	72,94	5,00	2,35	
499	1525,00	725,00	717,65	70,59	5,00	2,35	
500	2473,00	723,00	1163,76	71,53	6,00	2,82	
501	1759,00	728,00	827,76	69,18	8,00	3,76	
502	2079,00	726,00	978,35	70,12	5,00	2,35	
503	1743,00	726,00	820,24	70,12	5,00	2,35	
504	1476,00	730,00	694,59	68,24	13,00	6,12	
505	2003,00	730,00	942,59	68,24	14,00	6,59	
506	1545,00	731,00	727,06	67,76	5,00	2,35	
507	1893,00	732,00	890,82	67,29	5,00	2,35	
508	2075,00	734,00	976,47	66,35	6,00	2,82	
509	1542,00	737,00	725,65	64,94	5,00	2,35	
510	2351,00	737,00	1106,35	64,94	17,00	8,00	
511	1647,00	738,00	775,06	64,47	11,00	5,18	
512	1762,00	740,00	829,18	63,53	6,00	2,82	
513	2742,00	740,00	1290,35	63,53	5,00	2,35	
514	3064,00	744,00	1441,88	61,65	12,00	5,65	
515	1485,00	742,00	698,82	62,59	14,00	6,59	
516	2460,00	742,00	1157,65	62,59	8,00	3,76	
517	2337,00	744,00	1099,76	61,65	13,00	6,12	
518	2313,00	745,00	1088,47	61,18	19,00	8,94	
519	2335,00	745,00	1098,82	61,18	13,00	6,12	
520	2972,00	749,00	1398,59	59,29	43,00	20,24	
521	1514,00	747,00	712,47	60,24	11,00	5,18	
522	2714,00	750,00	1277,18	58,82	11,00	5,18	
523	2681,00	753,00	1261,65	57,41	5,00	2,35	
524	1622,00	754,00	763,29	56,94	7,00	3,29	
525	2253,00	756,00	1060,24	56,00	12,00	5,65	
526	2978,00	756,00	1401,41	56,00	43,00	20,24	
527	1581,00	757,00	744,00	55,53	5,00	2,35	
528	1655,00	757,00	778,82	55,53	7,00	3,29	
529	2627,00	758,00	1236,24	55,06	7,00	3,29	
530	1949,00	760,00	917,18	54,12	22,00	10,35	
531	2156,00	763,00	1014,59	52,71	10,00	4,71	
532	1605,00	765,00	755,29	51,76	8,00	3,76	
533	2505,00	764,00	1178,82	52,24	8,00	3,76	
534	2640,00	766,00	1242,35	51,29	5,00	2,35	
535	1940,00	765,00	912,94	51,76	20,00	9,41	
536	2429,00	765,00	1143,06	51,76	7,00	3,29	
537	1931,00	768,00	908,71	50,35	21,00	9,88	
538	2481,00	771,00	1167,53	48,94	5,00	2,35	
539	2841,00	772,00	1336,94	48,47	8,00	3,76	
540	2417,00	773,00	1137,41	48,00	11,00	5,18	
541	1915,00	774,00	901,18	47,53	18,00	8,47	
542	2262,00	776,00	1064,47	46,59	9,00	4,24	
543	2119,00	779,00	997,18	45,18	8,00	3,76	
544	2743,00	778,00	1290,82	45,65	18,00	8,47	
545	1908,00	779,00	897,88	45,18	19,00	8,94	
546	1836,00	781,00	864,00	44,24	8,00	3,76	
547	2655,00	781,00	1249,41	44,24	6,00	2,82	
548	1724,00	787,00	811,29	41,41	40,00	18,82	
549	2385,00	787,00	1122,35	41,41	6,00	2,82	
550	2885,00	794,00	1357,65	38,12	15,00	7,06	
551	1846,00	790,00	868,71	40,00	11,00	5,18	
552	1509,00	791,00	710,12	39,53	14,00	6,59	
553	2108,00	792,00	992,00	39,06	8,00	3,76	
554	1468,00	793,00	690,82	38,59	11,00	5,18	
555	2546,00	793,00	1198,12	38,59	5,00	2,35	
556	2287,00	797,00	1076,24	36,71	5,00	2,35	
557	1467,00	798,00	690,35	36,24	11,00	5,18	
558	2645,00	798,00	1244,71	36,24	6,00	2,82	
559	2292,00	800,00	1078,59	35,29	5,00	2,35	
560	1466,00	802,00	689,88	34,35	11,00	5,18	
561	1568,00	804,00	737,88	33,41	36,00	16,94	
562	2673,00	805,00	1257,88	32,94	5,00	2,35	
563	2094,00	806,00	985,41	32,47	15,00	7,06	
564	2825,00	808,00	1329,41	31,53	8,00	3,76	
565	1467,00	810,00	690,35	30,59	11,00	5,18	
566	2826,00	811,00	1329,88	30,12	8,00	3,76	
567	1468,00	812,00	690,82	29,65	11,00	5,18	
568	1643,00	816,00	773,18	27,76	5,00	2,35	
569	2319,00	818,00	1091,29	26,82	22,00	10,35	
570	1476,00	821,00	694,59	25,41	11,00	5,18	
571	2774,00	821,00	1305,41	25,41	7,00	3,29	
572	1972,00	824,00	928,00	24,00	26,00	12,24	
573	2912,00	823,00	1370,35	24,47	11,00	5,18	
574	1812,00	827,00	852,71	22,59	14,00	6,59	
575	2900,00	827,00	1364,71	22,59	7,00	3,29	
576	2678,00	832,00	1260,24	20,24	10,00	4,71	
577	1882,00	830,00	885,65	21,18	6,00	2,82	
578	1487,00	831,00	699,76	20,71	12,00	5,65	
579	1906,00	833,00	896,94	19,76	7,00	3,29	
580	1757,00	834,00	826,82	19,29	7,00	3,29	
581	3013,00	834,00	1417,88	19,29	44,00	20,71	
582	2295,00	839,00	1080,00	16,94	7,00	3,29	
583	2238,00	841,00	1053,18	16,00	10,00	4,71	
584	3015,00	840,00	1418,82	16,47	44,00	20,71	
585	1770,00	842,00	832,94	15,53	13,00	6,12	
586	2128,00	842,00	1001,41	15,53	5,00	2,35	
587	2367,00	843,00	1113,88	15,06	7,00	3,29	
588	2926,00	846,00	1376,94	13,65	13,00	6,12	
589	1829,00	845,00	860,71	14,12	14,00	6,59	
590	2630,00	844,00	1237,65	14,59	8,00	3,76	
591	1878,00	848,00	883,76	12,71	8,00	3,76	
592	1774,00	846,00	834,82	13,65	13,00	6,12	
593	2843,00	847,00	1337,88	13,18	10,00	4,71	
594	2646,00	847,00	1245,18	13,18	6,00	2,82	
595	1837,00	848,00	864,47	12,71	14,00	6,59	
596	2830,00	848,00	1331,76	12,71	9,00	4,24	
597	1513,00	849,00	712,00	12,24	10,00	4,71	
598	1842,00	849,00	866,82	12,24	14,00	6,59	
599	1687,00	853,00	793,88	10,35	8,00	3,76	
600	1803,00	853,00	848,47	10,35	6,00	2,82	
601	2349,00	854,00	1105,41	9,88	9,00	4,24	
602	2681,00	855,00	1261,65	9,41	6,00	2,82	
603	2324,00	859,00	1093,65	7,53	8,00	3,76	
604	2464,00	859,00	1159,53	7,53	5,00	2,35	
605	1607,00	861,00	756,24	6,59	8,00	3,76	
606	2459,00	860,00	1157,18	7,06	5,00	2,35	
607	2911,00	862,00	1369,88	6,12	5,00	2,35	
608	1537,00	864,00	723,29	5,18	8,00	3,76	
609	2236,00	864,00	1052,24	5,18	5,00	2,35	
610	2853,00	865,00	1342,59	4,71	11,00	5,18	
611	2427,00	865,00	1142,12	4,71	18,00	8,47	
612	2895,00	867,00	1362,35	3,76	5,00	2,35	
613	2330,00	868,00	1096,47	3,29	10,00	4,71	
614	2665,00	868,00	1254,12	3,29	10,00	4,71	
615	1633,00	869,00	768,47	2,82	12,00	5,65	
616	2943,00	870,00	1384,94	2,35	7,00	3,29	
617	1572,00	871,00	739,76	1,88	5,00	2,35	
618	2720,00	870,00	1280,00	2,35	10,00	4,71	
619	2130,00	871,00	1002,35	1,88	12,00	5,65	
620	2381,00	871,00	1120,47	1,88	11,00	5,18	
621	2133,00	872,00	1003,76	1,41	12,00	5,65	
622	2214,00	872,00	1041,88	1,41	12,00	5,65	
623	2859,00	872,00	1345,41	1,41	11,00	5,18	
624	1682,00	873,00	791,53	0,94	11,00	5,18	
625	2029,00	874,00	954,82	0,47	9,00	4,24	
626	2141,00	875,00	1007,53	0,00	12,00	5,65	
627	2201,00	874,00	1035,76	0,47	13,00	6,12	
628	2861,00	873,00	1346,35	0,94	11,00	5,18	
629	1587,00	875,00	746,82	0,00	5,00	2,35	
630	2180,00	875,00	1025,88	0,00	11,00	5,18	
631	1971,00	877,00	927,53	-0,94	8,00	3,76	
632	2712,00	877,00	1276,24	-0,94	10,00	4,71	
633	2175,00	878,00	1023,53	-1,41	12,00	5,65	
634	2172,00	879,00	1022,12	-1,88	12,00	5,65	
635	1671,00	880,00	786,35	-2,35	15,00	7,06	
636	2170,00	880,00	1021,18	-2,35	12,00	5,65	
637	2152,00	881,00	1012,71	-2,82	12,00	5,65	
638	2729,00	883,00	1284,24	-3,76	5,00	2,35	
639	1511,00	883,00	711,06	-3,76	8,00	3,76	
640	2789,00	882,00	1312,47	-3,29	5,00	2,35	
641	1551,00	888,00	729,88	-6,12	11,00	5,18	
642	2160,00	886,00	1016,47	-5,18	14,00	6,59	
643	2259,00	888,00	1063,06	-6,12	7,00	3,29	
644	2734,00	890,00	1286,59	-7,06	6,00	2,82	
645	1761,00	891,00	828,71	-7,53	5,00	2,35	
646	2632,00	892,00	1238,59	-8,00	8,00	3,76	
647	1756,00	893,00	826,35	-8,47	6,00	2,82	
648	2046,00	894,00	962,82	-8,94	7,00	3,29	
649	1513,00	899,00	712,00	-11,29	9,00	4,24	
650	1769,00	899,00	832,47	-11,29	5,00	2,35	
651	2901,00	899,00	1365,18	-11,29	7,00	3,29	
652	1964,00	902,00	924,24	-12,71	8,00	3,76	
653	2697,00	903,00	1269,18	-13,18	11,00	5,18	
654	2289,00	902,00	1077,18	-12,71	9,00	4,24	
655	1683,00	903,00	792,00	-13,18	10,00	4,71	
656	2887,00	904,00	1358,59	-13,65	8,00	3,76	
657	2910,00	908,00	1369,41	-15,53	7,00	3,29	
658	2777,00	905,00	1306,82	-14,12	7,00	3,29	
659	1688,00	905,00	794,35	-14,12	10,00	4,71	
660	1572,00	907,00	739,76	-15,06	5,00	2,35	
661	1896,00	906,00	892,24	-14,59	17,00	8,00	
662	1992,00	908,00	937,41	-15,53	6,00	2,82	
663	1898,00	907,00	893,18	-15,06	17,00	8,00	
664	2123,00	907,00	999,06	-15,06	6,00	2,82	
665	2876,00	907,00	1353,41	-15,06	7,00	3,29	
666	1515,00	910,00	712,94	-16,47	10,00	4,71	
667	2057,00	914,00	968,00	-18,35	7,00	3,29	
668	2135,00	915,00	1004,71	-18,82	10,00	4,71	
669	1983,00	916,00	933,18	-19,29	5,00	2,35	
670	1727,00	922,00	812,71	-22,12	8,00	3,76	
671	2143,00	921,00	1008,47	-21,65	13,00	6,12	
672	1858,00	923,00	874,35	-22,59	5,00	2,35	
673	2739,00	923,00	1288,94	-22,59	6,00	2,82	
674	1710,00	925,00	804,71	-23,53	6,00	2,82	
675	2165,00	924,00	1018,82	-23,06	5,00	2,35	
676	1928,00	926,00	907,29	-24,00	5,00	2,35	
677	1769,00	927,00	832,47	-24,47	14,00	6,59	
678	1922,00	928,00	904,47	-24,94	5,00	2,35	
679	2045,00	927,00	962,35	-24,47	5,00	2,35	
680	2216,00	930,00	1042,82	-25,88	15,00	7,06	
681	1612,00	931,00	758,59	-26,35	15,00	7,06	
682	1693,00	932,00	796,71	-26,82	8,00	3,76	
683	1820,00	931,00	856,47	-26,35	6,00	2,82	
684	2063,00	931,00	970,82	-26,35	8,00	3,76	
685	2148,00	931,00	1010,82	-26,35	11,00	5,18	
686	2219,00	931,00	1044,24	-26,35	15,00	7,06	
687	2286,00	931,00	1075,76	-26,35	6,00	2,82	
688	1621,00	932,00	762,82	-26,82	15,00	7,06	
689	1627,00	934,00	765,65	-27,76	15,00	7,06	
690	2658,00	934,00	1250,82	-27,76	11,00	5,18	
691	2268,00	935,00	1067,29	-28,24	9,00	4,24	
692	2425,00	938,00	1141,18	-29,65	46,00	21,65	
693	2248,00	939,00	1057,88	-30,12	7,00	3,29	
694	2576,00	942,00	1212,24	-31,53	30,00	14,12	
695	2313,00	943,00	1088,47	-32,00	9,00	4,24	
696	1974,00	944,00	928,94	-32,47	13,00	6,12	
697	2237,00	944,00	1052,71	-32,47	12,00	5,65	
698	2319,00	945,00	1091,29	-32,94	10,00	4,71	
699	2052,00	947,00	965,65	-33,88	6,00	2,82	
700	2897,00	949,00	1363,29	-34,82	9,00	4,24	
701	1587,00	949,00	746,82	-34,82	19,00	8,94	
702	1977,00	952,00	930,35	-36,24	15,00	7,06	
703	2050,00	952,00	964,71	-36,24	6,00	2,82	
704	1846,00	953,00	868,71	-36,71	7,00	3,29	
705	2140,00	952,00	1007,06	-36,24	5,00	2,35	
706	2700,00	952,00	1270,59	-36,24	12,00	5,65	
707	1685,00	954,00	792,94	-37,18	10,00	4,71	
708	1686,00	956,00	793,41	-38,12	10,00	4,71	
709	1857,00	958,00	873,88	-39,06	9,00	4,24	
710	2069,00	960,00	973,65	-40,00	7,00	3,29	
711	2725,00	959,00	1282,35	-39,53	5,00	2,35	
712	2048,00	960,00	963,76	-40,00	6,00	2,82	
713	1916,00	961,00	901,65	-40,47	12,00	5,65	
714	2233,00	964,00	1050,82	-41,88	11,00	5,18	
715	1591,00	966,00	748,71	-42,82	19,00	8,94	
716	1877,00	964,00	883,29	-41,88	12,00	5,65	
717	1892,00	965,00	890,35	-42,35	12,00	5,65	
718	1909,00	965,00	898,35	-42,35	13,00	6,12	
719	2075,00	966,00	976,47	-42,82	6,00	2,82	
720	2366,00	968,00	1113,41	-43,76	23,00	10,82	
721	2309,00	970,00	1086,59	-44,71	10,00	4,71	
722	3930,00	969,00	1849,41	-44,24	5,00	2,35	
723	1684,00	971,00	792,47	-45,18	6,00	2,82	
724	2200,00	978,00	1035,29	-48,47	5,00	2,35	
725	2658,00	975,00	1250,82	-47,06	5,00	2,35	
726	1964,00	976,00	924,24	-47,53	7,00	3,29	
727	2090,00	978,00	983,53	-48,47	5,00	2,35	
728	2719,00	979,00	1279,53	-48,94	6,00	2,82	
729	1545,00	979,00	727,06	-48,94	12,00	5,65	
730	3129,00	978,00	1472,47	-48,47	7,00	3,29	
731	2026,00	979,00	953,41	-48,94	5,00	2,35	
732	1780,00	983,00	837,65	-50,82	6,00	2,82	
733	2863,00	983,00	1347,29	-50,82	5,00	2,35	
734	1595,00	986,00	750,59	-52,24	16,00	7,53	
735	1807,00	988,00	850,35	-53,18	5,00	2,35	
736	2364,00	997,00	1112,47	-57,41	17,00	8,00	
737	2869,00	991,00	1350,12	-54,59	6,00	2,82	
738	2089,00	993,00	983,06	-55,53	8,00	3,76	
739	2197,00	994,00	1033,88	-56,00	5,00	2,35	
740	2276,00	992,00	1071,06	-55,06	11,00	5,18	
741	2727,00	993,00	1283,29	-55,53	5,00	2,35	
742	1601,00	993,00	753,41	-55,53	17,00	8,00	
743	2260,00	997,00	1063,53	-57,41	8,00	3,76	
744	2091,00	1000,00	984,00	-58,82	8,00	3,76	
745	2495,00	998,00	1174,12	-57,88	12,00	5,65	
746	1644,00	1000,00	773,65	-58,82	5,00	2,35	
747	2818,00	1001,00	1326,12	-59,29	36,00	16,94	
748	1772,00	1001,00	833,88	-59,29	5,00	2,35	
749	2487,00	1002,00	1170,35	-59,76	11,00	5,18	
750	1862,00	1003,00	876,24	-60,24	8,00	3,76	
751	2251,00	1004,00	1059,29	-60,71	7,00	3,29	
752	2979,00	1005,00	1401,88	-61,18	9,00	4,24	
753	2997,00	1005,00	1410,35	-61,18	5,00	2,35	
754	2174,00	1006,00	1023,06	-61,65	5,00	2,35	
755	1734,00	1007,00	816,00	-62,12	8,00	3,76	
756	1934,00	1007,00	910,12	-62,12	6,00	2,82	
757	2927,00	1008,00	1377,41	-62,59	26,00	12,24	
758	1896,00	1009,00	892,24	-63,06	5,00	2,35	
759	1945,00	1008,00	915,29	-62,59	6,00	2,82	
760	3001,00	1008,00	1412,24	-62,59	5,00	2,35	
761	1939,00	1009,00	912,47	-63,06	6,00	2,82	
762	1957,00	1011,00	920,94	-64,00	5,00	2,35	
763	2456,00	1012,00	1155,76	-64,47	15,00	7,06	
764	1681,00	1015,00	791,06	-65,88	9,00	4,24	
765	1815,00	1016,00	854,12	-66,35	5,00	2,35	
766	1559,00	1017,00	733,65	-66,82	16,00	7,53	
767	1769,00	1017,00	832,47	-66,82	8,00	3,76	
768	1560,00	1019,00	734,12	-67,76	16,00	7,53	
769	2401,00	1019,00	1129,88	-67,76	10,00	4,71	
770	2357,00	1022,00	1109,18	-69,18	5,00	2,35	
771	2413,00	1022,00	1135,53	-69,18	10,00	4,71	
772	2617,00	1026,00	1231,53	-71,06	7,00	3,29	
773	2113,00	1027,00	994,35	-71,53	5,00	2,35	
774	1566,00	1029,00	736,94	-72,47	16,00	7,53	
775	2219,00	1026,00	1044,24	-71,06	7,00	3,29	
776	2205,00	1031,00	1037,65	-73,41	5,00	2,35	
777	1886,00	1033,00	887,53	-74,35	5,00	2,35	
778	2199,00	1033,00	1034,82	-74,35	5,00	2,35	
779	2191,00	1036,00	1031,06	-75,76	5,00	2,35	
780	1927,00	1039,00	906,82	-77,18	5,00	2,35	
781	2040,00	1040,00	960,00	-77,65	7,00	3,29	
782	2063,00	1041,00	970,82	-78,12	5,00	2,35	
783	2994,00	1042,00	1408,94	-78,59	5,00	2,35	
784	2761,00	1048,00	1299,29	-81,41	9,00	4,24	
785	2222,00	1051,00	1045,65	-82,82	5,00	2,35	
786	2360,00	1047,00	1110,59	-80,94	8,00	3,76	
787	2348,00	1050,00	1104,94	-82,35	7,00	3,29	
788	3029,00	1050,00	1425,41	-82,35	14,00	6,59	
789	3127,00	1050,00	1471,53	-82,35	33,00	15,53	
790	2839,00	1051,00	1336,00	-82,82	11,00	5,18	
791	2929,00	1051,00	1378,35	-82,82	6,00	2,82	
792	1644,00	1052,00	773,65	-83,29	26,00	12,24	
793	3055,00	1052,00	1437,65	-83,29	7,00	3,29	
794	3128,00	1052,00	1472,00	-83,29	33,00	15,53	
795	2840,00	1054,00	1336,47	-84,24	11,00	5,18	
796	2479,00	1055,00	1166,59	-84,71	10,00	4,71	
797	1968,00	1057,00	926,12	-85,65	11,00	5,18	
798	2430,00	1058,00	1143,53	-86,12	5,00	2,35	
799	2444,00	1057,00	1150,12	-85,65	6,00	2,82	
800	2547,00	1057,00	1198,59	-85,65	9,00	4,24	
801	2769,00	1057,00	1303,06	-85,65	8,00	3,76	
802	2329,00	1058,00	1096,00	-86,12	10,00	4,71	
803	2769,00	1063,00	1303,06	-88,47	8,00	3,76	
804	3026,00	1062,00	1424,00	-88,00	13,00	6,12	
805	2074,00	1060,00	976,00	-87,06	5,00	2,35	
806	2452,00	1060,00	1153,88	-87,06	5,00	2,35	
807	2540,00	1060,00	1195,29	-87,06	8,00	3,76	
808	2939,00	1061,00	1383,06	-87,53	11,00	5,18	
809	1764,00	1061,00	830,12	-87,53	5,00	2,35	
810	2987,00	1062,00	1405,65	-88,00	12,00	5,65	
811	2625,00	1064,00	1235,29	-88,94	5,00	2,35	
812	2369,00	1064,00	1114,82	-88,94	15,00	7,06	
813	1846,00	1066,00	868,71	-89,88	9,00	4,24	
814	2510,00	1066,00	1181,18	-89,88	5,00	2,35	
815	3132,00	1068,00	1473,88	-90,82	35,00	16,47	
816	3029,00	1068,00	1425,41	-90,82	13,00	6,12	
817	2302,00	1070,00	1083,29	-91,76	11,00	5,18	
818	2505,00	1069,00	1178,82	-91,29	5,00	2,35	
819	3072,00	1069,00	1445,65	-91,29	5,00	2,35	
820	2620,00	1071,00	1232,94	-92,24	6,00	2,82	
821	3030,00	1070,00	1425,88	-91,76	13,00	6,12	
822	1870,00	1072,00	880,00	-92,71	7,00	3,29	
823	1804,00	1074,00	848,94	-93,65	18,00	8,47	
824	2281,00	1073,00	1073,41	-93,18	6,00	2,82	
825	3032,00	1073,00	1426,82	-93,18	13,00	6,12	
826	2531,00	1074,00	1191,06	-93,65	11,00	5,18	
827	2697,00	1075,00	1269,18	-94,12	5,00	2,35	
828	2117,00	1075,00	996,24	-94,12	6,00	2,82	
829	2079,00	1076,00	978,35	-94,59	11,00	5,18	
830	2394,00	1079,00	1126,59	-96,00	5,00	2,35	
831	2553,00	1080,00	1201,41	-96,47	6,00	2,82	
832	2634,00	1081,00	1239,53	-96,94	8,00	3,76	
833	2153,00	1084,00	1013,18	-98,35	5,00	2,35	
834	1700,00	1085,00	800,00	-98,82	50,00	23,53	
835	1887,00	1086,00	888,00	-99,29	7,00	3,29	
836	2018,00	1086,00	949,65	-99,29	12,00	5,65	
837	1881,00	1088,00	885,18	-100,24	6,00	2,82	
838	2468,00	1088,00	1161,41	-100,24	7,00	3,29	
839	2155,00	1089,00	1014,12	-100,71	5,00	2,35	
840	2545,00	1089,00	1197,65	-100,71	6,00	2,82	
841	2670,00	1089,00	1256,47	-100,71	5,00	2,35	
842	2337,00	1091,00	1099,76	-101,65	5,00	2,35	
843	2267,00	1092,00	1066,82	-102,12	6,00	2,82	
844	2458,00	1092,00	1156,71	-102,12	6,00	2,82	
845	1793,00	1095,00	843,76	-103,53	21,00	9,88	
846	2381,00	1094,00	1120,47	-103,06	9,00	4,24	
847	1983,00	1094,00	933,18	-103,06	7,00	3,29	
848	2538,00	1095,00	1194,35	-103,53	5,00	2,35	
849	2762,00	1094,00	1299,76	-103,06	5,00	2,35	
850	3032,00	1094,00	1426,82	-103,06	10,00	4,71	
851	1763,00	1095,00	829,65	-103,53	16,00	7,53	
852	2159,00	1095,00	1016,00	-103,53	6,00	2,82	
853	2074,00	1098,00	976,00	-104,94	9,00	4,24	
854	2163,00	1097,00	1017,88	-104,47	6,00	2,82	
855	1785,00	1098,00	840,00	-104,94	20,00	9,41	
856	2025,00	1099,00	952,94	-105,41	12,00	5,65	
857	2165,00	1098,00	1018,82	-104,94	6,00	2,82	
858	2306,00	1098,00	1085,18	-104,94	5,00	2,35	
859	2906,00	1098,00	1367,53	-104,94	20,00	9,41	
860	1781,00	1099,00	838,12	-105,41	20,00	9,41	
861	2512,00	1100,00	1182,12	-105,88	6,00	2,82	
862	2759,00	1101,00	1298,35	-106,35	5,00	2,35	
863	1826,00	1102,00	859,29	-106,82	7,00	3,29	
864	1977,00	1103,00	930,35	-107,29	9,00	4,24	
865	2459,00	1103,00	1157,18	-107,29	5,00	2,35	
866	1622,00	1106,00	763,29	-108,71	10,00	4,71	
867	2527,00	1104,00	1189,18	-107,76	6,00	2,82	
868	3030,00	1105,00	1425,88	-108,24	10,00	4,71	
869	2030,00	1106,00	955,29	-108,71	10,00	4,71	
870	1861,00	1107,00	875,76	-109,18	7,00	3,29	
871	2180,00	1107,00	1025,88	-109,18	12,00	5,65	
872	2861,00	1108,00	1346,35	-109,65	42,00	19,76	
873	2502,00	1108,00	1177,41	-109,65	5,00	2,35	
874	3024,00	1109,00	1423,06	-110,12	10,00	4,71	
875	2195,00	1109,00	1032,94	-110,12	12,00	5,65	
876	2947,00	1109,00	1386,82	-110,12	5,00	2,35	
877	2398,00	1110,00	1128,47	-110,59	5,00	2,35	
878	1886,00	1111,00	887,53	-111,06	11,00	5,18	
879	2519,00	1111,00	1185,41	-111,06	5,00	2,35	
880	1856,00	1113,00	873,41	-112,00	7,00	3,29	
881	2039,00	1113,00	959,53	-112,00	10,00	4,71	
882	2334,00	1115,00	1098,35	-112,94	5,00	2,35	
883	2456,00	1114,00	1155,76	-112,47	5,00	2,35	
884	2220,00	1117,00	1044,71	-113,88	8,00	3,76	
885	2700,00	1116,00	1270,59	-113,41	6,00	2,82	
886	3014,00	1118,00	1418,35	-114,35	11,00	5,18	
887	2519,00	1118,00	1185,41	-114,35	5,00	2,35	
888	1957,00	1121,00	920,94	-115,76	10,00	4,71	
889	2516,00	1123,00	1184,00	-116,71	5,00	2,35	
890	3113,00	1121,00	1464,94	-115,76	10,00	4,71	
891	2738,00	1125,00	1288,47	-117,65	5,00	2,35	
892	2774,00	1122,00	1305,41	-116,24	12,00	5,65	
893	2919,00	1122,00	1373,65	-116,24	6,00	2,82	
894	2046,00	1123,00	962,82	-116,71	11,00	5,18	
895	2370,00	1124,00	1115,29	-117,18	5,00	2,35	
896	1173,00	1125,00	552,00	-117,65	9,00	4,24	
897	1185,00	1125,00	557,65	-117,65	9,00	4,24	
898	1620,00	1127,00	762,35	-118,59	10,00	4,71	
899	1160,00	1128,00	545,88	-119,06	8,00	3,76	
900	1208,00	1128,00	568,47	-119,06	7,00	3,29	
901	2228,00	1131,00	1048,47	-120,47	7,00	3,29	
902	1155,00	1130,00	543,53	-120,00	8,00	3,76	
903	2968,00	1131,00	1396,71	-120,47	5,00	2,35	
904	2373,00	1135,00	1116,71	-122,35	5,00	2,35	
905	3104,00	1134,00	1460,71	-121,88	11,00	5,18	
906	2137,00	1135,00	1005,65	-122,35	5,00	2,35	
907	1226,00	1144,00	576,94	-126,59	7,00	3,29	
908	2073,00	1137,00	975,53	-123,29	12,00	5,65	
909	2819,00	1138,00	1326,59	-123,76	17,00	8,00	
910	992,00	1139,00	466,82	-124,24	18,00	8,47	
911	1142,00	1139,00	537,41	-124,24	11,00	5,18	
912	2808,00	1139,00	1321,41	-124,24	17,00	8,00	
913	2793,00	1140,00	1314,35	-124,71	16,00	7,53	
914	976,00	1141,00	459,29	-125,18	15,00	7,06	
915	2099,00	1144,00	987,76	-126,59	8,00	3,76	
916	2150,00	1144,00	1011,76	-126,59	9,00	4,24	
917	2974,00	1145,00	1399,53	-127,06	7,00	3,29	
918	1161,00	1146,00	546,35	-127,53	5,00	2,35	
919	1028,00	1147,00	483,76	-128,00	7,00	3,29	
920	1879,00	1147,00	884,24	-128,00	5,00	2,35	
921	1119,00	1150,00	526,59	-129,41	12,00	5,65	
922	2117,00	1149,00	996,24	-128,94	5,00	2,35	
923	1031,00	1149,00	485,18	-128,94	7,00	3,29	
924	2222,00	1149,00	1045,65	-128,94	5,00	2,35	
925	2090,00	1150,00	983,53	-129,41	10,00	4,71	
926	1832,00	1151,00	862,12	-129,88	6,00	2,82	
927	2002,00	1151,00	942,12	-129,88	10,00	4,71	
928	1845,00	1153,00	868,24	-130,82	5,00	2,35	
929	1109,00	1153,00	521,88	-130,82	11,00	5,18	
930	1822,00	1154,00	857,41	-131,29	7,00	3,29	
931	1099,00	1156,00	517,18	-132,24	11,00	5,18	
932	1809,00	1156,00	851,29	-132,24	6,00	2,82	
933	2220,00	1159,00	1044,71	-133,65	8,00	3,76	
934	2409,00	1159,00	1133,65	-133,65	5,00	2,35	
935	3082,00	1159,00	1450,35	-133,65	8,00	3,76	
936	954,00	1160,00	448,94	-134,12	19,00	8,94	
937	2170,00	1162,00	1021,18	-135,06	19,00	8,94	
938	1082,00	1163,00	509,18	-135,53	13,00	6,12	
939	2237,00	1164,00	1052,71	-136,00	5,00	2,35	
940	3073,00	1164,00	1446,12	-136,00	7,00	3,29	
941	1229,00	1167,00	578,35	-137,41	5,00	2,35	
942	2089,00	1166,00	983,06	-136,94	10,00	4,71	
943	2017,00	1168,00	949,18	-137,88	9,00	4,24	
944	1862,00	1169,00	876,24	-138,35	5,00	2,35	
945	2139,00	1169,00	1006,59	-138,35	10,00	4,71	
946	2784,00	1171,00	1310,12	-139,29	9,00	4,24	
947	1119,00	1174,00	526,59	-140,71	5,00	2,35	
948	2411,00	1171,00	1134,59	-139,29	6,00	2,82	
949	2478,00	1171,00	1166,12	-139,29	6,00	2,82	
950	2956,00	1173,00	1391,06	-140,24	5,00	2,35	
951	2015,00	1172,00	948,24	-139,76	8,00	3,76	
952	3125,00	1173,00	1470,59	-140,24	9,00	4,24	
953	2091,00	1180,00	984,00	-143,53	10,00	4,71	
954	663,00	1174,00	312,00	-140,71	8,00	3,76	
955	1044,00	1174,00	491,29	-140,71	14,00	6,59	
956	2542,00	1176,00	1196,24	-141,65	7,00	3,29	
957	785,00	1177,00	369,41	-142,12	5,00	2,35	
958	2010,00	1177,00	945,88	-142,12	9,00	4,24	
