Circle #	Center X	Center Y	Center X (µm)	Center Y (µm)	Radius	Radius (µm)	
484	1227,00	1019,00	577,41	-67,76	9,00	4,24	
485	1371,00	1019,00	645,18	-67,76	6,00	2,82	
486	2069,00	1020,00	973,65	-68,24	5,00	2,35	
487	1464,00	1021,00	688,94	-68,71	7,00	3,29	
488	1565,00	1021,00	736,47	-68,71	11,00	5,18	
489	1776,00	1020,00	835,76	-68,24	26,00	12,24	
490	1431,00	1021,00	673,41	-68,71	7,00	3,29	
491	1891,00	1021,00	889,88	-68,71	7,00	3,29	
492	1858,00	1023,00	874,35	-69,65	6,00	2,82	
493	1913,00	1023,00	900,24	-69,65	5,00	2,35	
494	1486,00	1025,00	699,29	-70,59	5,00	2,35	
495	1876,00	1024,00	882,82	-70,12	5,00	2,35	
496	1269,00	1027,00	597,18	-71,53	14,00	6,59	
497	1498,00	1025,00	704,94	-70,59	5,00	2,35	
498	1902,00	1026,00	895,06	-71,06	7,00	3,29	
499	2035,00	1030,00	957,65	-72,94	5,00	2,35	
500	2046,00	1028,00	962,82	-72,00	5,00	2,35	
501	2220,00	1028,00	1044,71	-72,00	10,00	4,71	
502	2008,00	1030,00	944,94	-72,94	6,00	2,82	
503	1973,00	1033,00	928,47	-74,35	9,00	4,24	
504	2210,00	1032,00	1040,00	-73,88	5,00	2,35	
505	1354,00	1033,00	637,18	-74,35	5,00	2,35	
506	1208,00	1034,00	568,47	-74,82	6,00	2,82	
507	1475,00	1035,00	694,12	-75,29	6,00	2,82	
508	1863,00	1036,00	876,71	-75,76	8,00	3,76	
509	1248,00	1038,00	587,29	-76,71	6,00	2,82	
510	2232,00	1038,00	1050,35	-76,71	5,00	2,35	
511	1529,00	1039,00	719,53	-77,18	9,00	4,24	
512	1505,00	1041,00	708,24	-78,12	5,00	2,35	
513	2034,00	1040,00	957,18	-77,65	5,00	2,35	
514	1837,00	1043,00	864,47	-79,06	5,00	2,35	
515	2146,00	1044,00	1009,88	-79,53	5,00	2,35	
516	1349,00	1046,00	634,82	-80,47	5,00	2,35	
517	1420,00	1047,00	668,24	-80,94	5,00	2,35	
518	1492,00	1045,00	702,12	-80,00	6,00	2,82	
519	2057,00	1045,00	968,00	-80,00	11,00	5,18	
520	1863,00	1045,00	876,71	-80,00	8,00	3,76	
521	2004,00	1045,00	943,06	-80,00	5,00	2,35	
522	1717,00	1047,00	808,00	-80,94	7,00	3,29	
523	2250,00	1049,00	1058,82	-81,88	7,00	3,29	
524	1355,00	1049,00	637,65	-81,88	5,00	2,35	
525	1477,00	1048,00	695,06	-81,41	8,00	3,76	
526	1562,00	1054,00	735,06	-84,24	16,00	7,53	
527	1895,00	1048,00	891,76	-81,41	8,00	3,76	
528	1890,00	1050,00	889,41	-82,35	7,00	3,29	
529	2112,00	1050,00	993,88	-82,35	9,00	4,24	
530	1252,00	1051,00	589,18	-82,82	7,00	3,29	
531	2164,00	1051,00	1018,35	-82,82	7,00	3,29	
532	1306,00	1053,00	614,59	-83,76	5,00	2,35	
533	2020,00	1053,00	950,59	-83,76	7,00	3,29	
534	2261,00	1054,00	1064,00	-84,24	5,00	2,35	
535	1850,00	1059,00	870,59	-86,59	5,00	2,35	
536	2225,00	1056,00	1047,06	-85,18	6,00	2,82	
537	1299,00	1057,00	611,29	-85,65	6,00	2,82	
538	1972,00	1057,00	928,00	-85,65	8,00	3,76	
539	2031,00	1061,00	955,76	-87,53	7,00	3,29	
540	1412,00	1059,00	664,47	-86,59	6,00	2,82	
541	1524,00	1059,00	717,18	-86,59	7,00	3,29	
542	2075,00	1062,00	976,47	-88,00	5,00	2,35	
543	1677,00	1061,00	789,18	-87,53	6,00	2,82	
544	1264,00	1063,00	594,82	-88,47	5,00	2,35	
545	2000,00	1064,00	941,18	-88,94	5,00	2,35	
546	2172,00	1062,00	1022,12	-88,00	6,00	2,82	
547	1013,00	1064,00	476,71	-88,94	6,00	2,82	
548	1484,00	1064,00	698,35	-88,94	8,00	3,76	
549	1716,00	1065,00	807,53	-89,41	5,00	2,35	
550	2209,00	1064,00	1039,53	-88,94	7,00	3,29	
551	1245,00	1065,00	585,88	-89,41	5,00	2,35	
552	1512,00	1065,00	711,53	-89,41	5,00	2,35	
553	2140,00	1065,00	1007,06	-89,41	5,00	2,35	
554	1038,00	1066,00	488,47	-89,88	5,00	2,35	
555	1241,00	1066,00	584,00	-89,88	5,00	2,35	
556	1364,00	1066,00	641,88	-89,88	8,00	3,76	
557	1498,00	1066,00	704,94	-89,88	5,00	2,35	
558	1012,00	1068,00	476,24	-90,82	6,00	2,82	
559	2128,00	1068,00	1001,41	-90,82	7,00	3,29	
560	1456,00	1068,00	685,18	-90,82	5,00	2,35	
561	1830,00	1068,00	861,18	-90,82	8,00	3,76	
562	2270,00	1071,00	1068,24	-92,24	8,00	3,76	
563	1392,00	1073,00	655,06	-93,18	10,00	4,71	
564	1687,00	1074,00	793,88	-93,65	7,00	3,29	
565	1290,00	1074,00	607,06	-93,65	5,00	2,35	
566	1659,00	1075,00	780,71	-94,12	6,00	2,82	
567	1698,00	1078,00	799,06	-95,53	5,00	2,35	
568	2084,00	1076,00	980,71	-94,59	7,00	3,29	
569	2272,00	1080,00	1069,18	-96,47	7,00	3,29	
570	1210,00	1077,00	569,41	-95,06	10,00	4,71	
571	1306,00	1079,00	614,59	-96,00	6,00	2,82	
572	1605,00	1077,00	755,29	-95,06	6,00	2,82	
573	1761,00	1077,00	828,71	-95,06	9,00	4,24	
574	1366,00	1078,00	642,82	-95,53	5,00	2,35	
575	1740,00	1078,00	818,82	-95,53	7,00	3,29	
576	1640,00	1081,00	771,76	-96,94	13,00	6,12	
577	1212,00	1080,00	570,35	-96,47	10,00	4,71	
578	1781,00	1080,00	838,12	-96,47	9,00	4,24	
579	1394,00	1082,00	656,00	-97,41	10,00	4,71	
580	1457,00	1081,00	685,65	-96,94	6,00	2,82	
581	1797,00	1084,00	845,65	-98,35	5,00	2,35	
582	2138,00	1082,00	1006,12	-97,41	5,00	2,35	
583	2191,00	1083,00	1031,06	-97,88	5,00	2,35	
584	1912,00	1084,00	899,76	-98,35	9,00	4,24	
585	1318,00	1085,00	620,24	-98,82	5,00	2,35	
586	1485,00	1084,00	698,82	-98,35	6,00	2,82	
587	1840,00	1084,00	865,88	-98,35	10,00	4,71	
588	1764,00	1085,00	830,12	-98,82	7,00	3,29	
589	1774,00	1086,00	834,82	-99,29	6,00	2,82	
590	1691,00	1096,00	795,76	-104,00	5,00	2,35	
591	2099,00	1089,00	987,76	-100,71	7,00	3,29	
592	1450,00	1089,00	682,35	-100,71	6,00	2,82	
593	2136,00	1088,00	1005,18	-100,24	6,00	2,82	
594	1419,00	1091,00	667,76	-101,65	13,00	6,12	
595	1514,00	1090,00	712,47	-101,18	6,00	2,82	
596	1762,00	1090,00	829,18	-101,18	6,00	2,82	
597	1495,00	1091,00	703,53	-101,65	7,00	3,29	
598	2275,00	1094,00	1070,59	-103,06	7,00	3,29	
599	1032,00	1092,00	485,65	-102,12	7,00	3,29	
600	2220,00	1093,00	1044,71	-102,59	5,00	2,35	
601	1509,00	1093,00	710,12	-102,59	5,00	2,35	
602	1725,00	1094,00	811,76	-103,06	6,00	2,82	
603	2143,00	1096,00	1008,47	-104,00	6,00	2,82	
604	2176,00	1095,00	1024,00	-103,53	6,00	2,82	
605	977,00	1097,00	459,76	-104,47	5,00	2,35	
606	1007,00	1099,00	473,88	-105,41	5,00	2,35	
607	1885,00	1100,00	887,06	-105,88	7,00	3,29	
608	2057,00	1099,00	968,00	-105,41	6,00	2,82	
609	2026,00	1104,00	953,41	-107,76	6,00	2,82	
610	1297,00	1101,00	610,35	-106,35	5,00	2,35	
611	1616,00	1102,00	760,47	-106,82	6,00	2,82	
612	1846,00	1101,00	868,71	-106,35	5,00	2,35	
613	989,00	1104,00	465,41	-107,76	6,00	2,82	
614	1241,00	1105,00	584,00	-108,24	14,00	6,59	
615	1537,00	1102,00	723,29	-106,82	13,00	6,12	
616	1781,00	1102,00	838,12	-106,82	7,00	3,29	
617	1208,00	1104,00	568,47	-107,76	5,00	2,35	
618	1293,00	1106,00	608,47	-108,71	5,00	2,35	
619	1876,00	1105,00	882,82	-108,24	6,00	2,82	
620	2210,00	1105,00	1040,00	-108,24	5,00	2,35	
621	1058,00	1106,00	497,88	-108,71	6,00	2,82	
622	1323,00	1107,00	622,59	-109,18	6,00	2,82	
623	1319,00	1109,00	620,71	-110,12	6,00	2,82	
624	1794,00	1108,00	844,24	-109,65	8,00	3,76	
625	1860,00	1109,00	875,29	-110,12	5,00	2,35	
626	1352,00	1109,00	636,24	-110,12	22,00	10,35	
627	1801,00	1110,00	847,53	-110,59	8,00	3,76	
628	1846,00	1110,00	868,71	-110,59	6,00	2,82	
629	1383,00	1111,00	650,82	-111,06	7,00	3,29	
630	2215,00	1111,00	1042,35	-111,06	6,00	2,82	
631	981,00	1112,00	461,65	-111,53	6,00	2,82	
632	1009,00	1113,00	474,82	-112,00	5,00	2,35	
633	1765,00	1112,00	830,59	-111,53	5,00	2,35	
634	1896,00	1113,00	892,24	-112,00	7,00	3,29	
635	2278,00	1114,00	1072,00	-112,47	6,00	2,82	
636	1503,00	1117,00	707,29	-113,88	8,00	3,76	
637	1827,00	1118,00	859,76	-114,35	5,00	2,35	
638	1455,00	1116,00	684,71	-113,41	7,00	3,29	
639	1683,00	1116,00	792,00	-113,41	5,00	2,35	
640	2070,00	1117,00	974,12	-113,88	8,00	3,76	
641	1375,00	1118,00	647,06	-114,35	9,00	4,24	
642	1872,00	1118,00	880,94	-114,35	8,00	3,76	
643	2102,00	1118,00	989,18	-114,35	8,00	3,76	
644	2225,00	1120,00	1047,06	-115,29	5,00	2,35	
645	958,00	1119,00	450,82	-114,82	5,00	2,35	
646	1035,00	1120,00	487,06	-115,29	5,00	2,35	
647	2201,00	1123,00	1035,76	-116,71	7,00	3,29	
648	1639,00	1122,00	771,29	-116,24	5,00	2,35	
649	2019,00	1122,00	950,12	-116,24	6,00	2,82	
650	2108,00	1122,00	992,00	-116,24	8,00	3,76	
651	992,00	1123,00	466,82	-116,71	6,00	2,82	
652	1017,00	1125,00	478,59	-117,65	5,00	2,35	
653	1266,00	1125,00	595,76	-117,65	6,00	2,82	
654	1486,00	1127,00	699,29	-118,59	6,00	2,82	
655	2142,00	1125,00	1008,00	-117,65	8,00	3,76	
656	1282,00	1127,00	603,29	-118,59	5,00	2,35	
657	945,00	1128,00	444,71	-119,06	9,00	4,24	
658	1249,00	1128,00	587,76	-119,06	12,00	5,65	
659	1433,00	1128,00	674,35	-119,06	8,00	3,76	
660	1512,00	1129,00	711,53	-119,53	6,00	2,82	
661	1822,00	1129,00	857,41	-119,53	5,00	2,35	
662	2284,00	1132,00	1074,82	-120,94	5,00	2,35	
663	1427,00	1131,00	671,53	-120,47	8,00	3,76	
664	1782,00	1130,00	838,59	-120,00	5,00	2,35	
665	1047,00	1131,00	492,71	-120,47	5,00	2,35	
666	1324,00	1133,00	623,06	-121,41	5,00	2,35	
667	1413,00	1131,00	664,94	-120,47	8,00	3,76	
668	1093,00	1132,00	514,35	-120,94	6,00	2,82	
669	1314,00	1134,00	618,35	-121,88	5,00	2,35	
670	1445,00	1133,00	680,00	-121,41	9,00	4,24	
671	1696,00	1135,00	798,12	-122,35	10,00	4,71	
672	1716,00	1136,00	807,53	-122,82	8,00	3,76	
673	1836,00	1134,00	864,00	-121,88	5,00	2,35	
674	2802,00	1134,00	1318,59	-121,88	10,00	4,71	
675	1118,00	1135,00	526,12	-122,35	7,00	3,29	
676	1068,00	1138,00	502,59	-123,76	8,00	3,76	
677	1283,00	1137,00	603,76	-123,29	6,00	2,82	
678	1726,00	1137,00	812,24	-123,29	7,00	3,29	
679	916,00	1138,00	431,06	-123,76	5,00	2,35	
680	1578,00	1138,00	742,59	-123,76	7,00	3,29	
681	1779,00	1140,00	837,18	-124,71	5,00	2,35	
682	2039,00	1138,00	959,53	-123,76	8,00	3,76	
683	2784,00	1138,00	1310,12	-123,76	10,00	4,71	
684	1203,00	1141,00	566,12	-125,18	10,00	4,71	
685	2153,00	1139,00	1013,18	-124,24	6,00	2,82	
686	1055,00	1141,00	496,47	-125,18	7,00	3,29	
687	1870,00	1143,00	880,00	-126,12	7,00	3,29	
688	1312,00	1143,00	617,41	-126,12	5,00	2,35	
689	1861,00	1143,00	875,76	-126,12	5,00	2,35	
690	1400,00	1145,00	658,82	-127,06	11,00	5,18	
691	1563,00	1145,00	735,53	-127,06	6,00	2,82	
692	1660,00	1144,00	781,18	-126,59	18,00	8,47	
693	1499,00	1147,00	705,41	-128,00	5,00	2,35	
694	917,00	1147,00	431,53	-128,00	6,00	2,82	
695	1798,00	1147,00	846,12	-128,00	7,00	3,29	
696	1100,00	1147,00	517,65	-128,00	9,00	4,24	
697	1236,00	1149,00	581,65	-128,94	13,00	6,12	
698	2164,00	1147,00	1018,35	-128,00	6,00	2,82	
699	928,00	1148,00	436,71	-128,47	6,00	2,82	
700	2270,00	1148,00	1068,24	-128,47	11,00	5,18	
701	1748,00	1149,00	822,59	-128,94	18,00	8,47	
702	2142,00	1149,00	1008,00	-128,94	5,00	2,35	
703	2291,00	1150,00	1078,12	-129,41	5,00	2,35	
704	1162,00	1150,00	546,82	-129,41	13,00	6,12	
705	2833,00	1150,00	1333,18	-129,41	23,00	10,82	
706	1301,00	1151,00	612,24	-129,88	11,00	5,18	
707	2052,00	1151,00	965,65	-129,88	9,00	4,24	
708	1112,00	1153,00	523,29	-130,82	10,00	4,71	
709	1049,00	1154,00	493,65	-131,29	6,00	2,82	
710	1506,00	1155,00	708,71	-131,76	6,00	2,82	
711	1524,00	1154,00	717,18	-131,29	6,00	2,82	
712	1609,00	1154,00	757,18	-131,29	7,00	3,29	
713	2192,00	1154,00	1031,53	-131,29	6,00	2,82	
714	1254,00	1155,00	590,12	-131,76	5,00	2,35	
715	1327,00	1155,00	624,47	-131,76	7,00	3,29	
716	1381,00	1157,00	649,88	-132,71	5,00	2,35	
717	1491,00	1155,00	701,65	-131,76	6,00	2,82	
718	996,00	1157,00	468,71	-132,71	8,00	3,76	
719	1079,00	1156,00	507,76	-132,24	6,00	2,82	
720	1436,00	1157,00	675,76	-132,71	5,00	2,35	
721	2059,00	1157,00	968,94	-132,71	8,00	3,76	
722	2208,00	1157,00	1039,06	-132,71	5,00	2,35	
723	2776,00	1157,00	1306,35	-132,71	15,00	7,06	
724	1064,00	1158,00	500,71	-133,18	5,00	2,35	
725	1141,00	1158,00	536,94	-133,18	7,00	3,29	
726	1294,00	1160,00	608,94	-134,12	6,00	2,82	
727	1676,00	1161,00	788,71	-134,59	10,00	4,71	
728	1293,00	1163,00	608,47	-135,53	6,00	2,82	
729	1364,00	1164,00	641,88	-136,00	7,00	3,29	
730	1516,00	1164,00	713,41	-136,00	6,00	2,82	
731	1274,00	1165,00	599,53	-136,47	9,00	4,24	
732	2221,00	1165,00	1045,18	-136,47	6,00	2,82	
733	2143,00	1167,00	1008,47	-137,41	5,00	2,35	
734	2074,00	1168,00	976,00	-137,88	7,00	3,29	
735	2757,00	1168,00	1297,41	-137,88	9,00	4,24	
736	2082,00	1169,00	979,76	-138,35	7,00	3,29	
737	1028,00	1171,00	483,76	-139,29	13,00	6,12	
738	2791,00	1171,00	1313,41	-139,29	9,00	4,24	
739	1170,00	1172,00	550,59	-139,76	12,00	5,65	
740	1482,00	1174,00	697,41	-140,71	11,00	5,18	
741	1571,00	1174,00	739,29	-140,71	8,00	3,76	
742	1212,00	1174,00	570,35	-140,71	8,00	3,76	
743	917,00	1179,00	431,53	-143,06	7,00	3,29	
744	1387,00	1177,00	652,71	-142,12	7,00	3,29	
745	1698,00	1177,00	799,06	-142,12	10,00	4,71	
746	1823,00	1175,00	857,88	-141,18	19,00	8,94	
747	1640,00	1178,00	771,76	-142,59	22,00	10,35	
748	1773,00	1176,00	834,35	-141,65	5,00	2,35	
749	1821,00	1176,00	856,94	-141,65	19,00	8,94	
750	2205,00	1177,00	1037,65	-142,12	7,00	3,29	
751	934,00	1179,00	439,53	-143,06	7,00	3,29	
752	1595,00	1177,00	750,59	-142,12	14,00	6,59	
753	2080,00	1182,00	978,82	-144,47	5,00	2,35	
754	1128,00	1181,00	530,82	-144,00	7,00	3,29	
755	2283,00	1181,00	1074,35	-144,00	5,00	2,35	
756	2364,00	1180,00	1112,47	-143,53	17,00	8,00	
757	1765,00	1181,00	830,59	-144,00	5,00	2,35	
758	2223,00	1182,00	1046,12	-144,47	8,00	3,76	
759	2392,00	1183,00	1125,65	-144,94	5,00	2,35	
760	1304,00	1184,00	613,65	-145,41	5,00	2,35	
761	2264,00	1183,00	1065,41	-144,94	5,00	2,35	
762	2820,00	1183,00	1327,06	-144,94	5,00	2,35	
763	1117,00	1184,00	525,65	-145,41	5,00	2,35	
764	1449,00	1184,00	681,88	-145,41	8,00	3,76	
765	1485,00	1184,00	698,82	-145,41	12,00	5,65	
766	1783,00	1184,00	839,06	-145,41	5,00	2,35	
767	2093,00	1184,00	984,94	-145,41	6,00	2,82	
768	2304,00	1185,00	1084,24	-145,88	6,00	2,82	
769	1039,00	1185,00	488,94	-145,88	10,00	4,71	
770	971,00	1187,00	456,94	-146,82	8,00	3,76	
771	1163,00	1187,00	547,29	-146,82	8,00	3,76	
772	2118,00	1186,00	996,71	-146,35	8,00	3,76	
773	2258,00	1187,00	1062,59	-146,82	5,00	2,35	
774	2319,00	1186,00	1091,29	-146,35	6,00	2,82	
775	981,00	1187,00	461,65	-146,82	8,00	3,76	
776	1546,00	1187,00	727,53	-146,82	11,00	5,18	
777	1289,00	1188,00	606,59	-147,29	5,00	2,35	
778	1415,00	1188,00	665,88	-147,29	5,00	2,35	
779	1429,00	1188,00	672,47	-147,29	7,00	3,29	
780	1531,00	1188,00	720,47	-147,29	5,00	2,35	
781	2241,00	1188,00	1054,59	-147,29	7,00	3,29	
782	2297,00	1188,00	1080,94	-147,29	5,00	2,35	
783	2354,00	1189,00	1107,76	-147,76	18,00	8,47	
784	953,00	1189,00	448,47	-147,76	7,00	3,29	
785	1045,00	1190,00	491,76	-148,24	11,00	5,18	
786	2738,00	1190,00	1288,47	-148,24	5,00	2,35	
787	958,00	1192,00	450,82	-149,18	7,00	3,29	
788	1463,00	1194,00	688,47	-150,12	6,00	2,82	
789	1047,00	1194,00	492,71	-150,12	12,00	5,65	
790	1424,00	1196,00	670,12	-151,06	8,00	3,76	
791	2736,00	1196,00	1287,53	-151,06	5,00	2,35	
792	1147,00	1199,00	539,76	-152,47	7,00	3,29	
793	1359,00	1197,00	639,53	-151,53	5,00	2,35	
794	1763,00	1197,00	829,65	-151,53	5,00	2,35	
795	2166,00	1197,00	1019,29	-151,53	6,00	2,82	
796	2203,00	1197,00	1036,71	-151,53	9,00	4,24	
797	1118,00	1199,00	526,12	-152,47	5,00	2,35	
798	2100,00	1200,00	988,24	-152,94	5,00	2,35	
799	2421,00	1203,00	1139,29	-154,35	21,00	9,88	
800	985,00	1201,00	463,53	-153,41	5,00	2,35	
801	1809,00	1201,00	851,29	-153,41	10,00	4,71	
802	1739,00	1202,00	818,35	-153,88	9,00	4,24	
803	1263,00	1204,00	594,35	-154,82	11,00	5,18	
804	2081,00	1205,00	979,29	-155,29	6,00	2,82	
805	2729,00	1205,00	1284,24	-155,29	5,00	2,35	
806	1666,00	1206,00	784,00	-155,76	11,00	5,18	
807	2389,00	1206,00	1124,24	-155,76	6,00	2,82	
808	1073,00	1212,00	504,94	-158,59	9,00	4,24	
809	2131,00	1208,00	1002,82	-156,71	7,00	3,29	
810	2784,00	1208,00	1310,12	-156,71	11,00	5,18	
811	1668,00	1209,00	784,94	-157,18	11,00	5,18	
812	1417,00	1211,00	666,82	-158,12	5,00	2,35	
813	2305,00	1212,00	1084,71	-158,59	6,00	2,82	
814	1670,00	1212,00	785,88	-158,59	11,00	5,18	
815	1178,00	1214,00	554,35	-159,53	6,00	2,82	
816	2149,00	1213,00	1011,29	-159,06	6,00	2,82	
817	2216,00	1212,00	1042,82	-158,59	6,00	2,82	
818	1223,00	1213,00	575,53	-159,06	8,00	3,76	
819	1254,00	1213,00	590,12	-159,06	8,00	3,76	
820	1028,00	1214,00	483,76	-159,53	5,00	2,35	
821	1489,00	1216,00	700,71	-160,47	20,00	9,41	
822	2867,00	1215,00	1349,18	-160,00	7,00	3,29	
823	1030,00	1215,00	484,71	-160,00	5,00	2,35	
824	2437,00	1215,00	1146,82	-160,00	10,00	4,71	
825	1296,00	1219,00	609,88	-161,88	6,00	2,82	
826	1351,00	1219,00	635,76	-161,88	5,00	2,35	
827	1387,00	1218,00	652,71	-161,41	11,00	5,18	
828	1684,00	1218,00	792,47	-161,41	14,00	6,59	
829	1099,00	1220,00	517,18	-162,35	6,00	2,82	
830	1589,00	1223,00	747,76	-163,76	6,00	2,82	
831	1441,00	1221,00	678,12	-162,82	9,00	4,24	
832	2168,00	1221,00	1020,24	-162,82	6,00	2,82	
833	2280,00	1221,00	1072,94	-162,82	12,00	5,65	
834	1062,00	1222,00	499,76	-163,29	8,00	3,76	
835	1774,00	1222,00	834,82	-163,29	8,00	3,76	
836	2278,00	1222,00	1072,00	-163,29	12,00	5,65	
837	1579,00	1224,00	743,06	-164,24	5,00	2,35	
838	2292,00	1223,00	1078,59	-163,76	12,00	5,65	
839	2220,00	1225,00	1044,71	-164,71	5,00	2,35	
840	2331,00	1224,00	1096,94	-164,24	5,00	2,35	
841	2766,00	1225,00	1301,65	-164,71	5,00	2,35	
842	1198,00	1226,00	563,76	-165,18	6,00	2,82	
843	2848,00	1225,00	1340,24	-164,71	5,00	2,35	
844	1746,00	1227,00	821,65	-165,65	5,00	2,35	
845	2354,00	1229,00	1107,76	-166,59	8,00	3,76	
846	2466,00	1226,00	1160,47	-165,18	10,00	4,71	
847	1185,00	1227,00	557,65	-165,65	5,00	2,35	
848	1560,00	1227,00	734,12	-165,65	10,00	4,71	
849	2739,00	1227,00	1288,94	-165,65	7,00	3,29	
850	2754,00	1227,00	1296,00	-165,65	5,00	2,35	
851	1244,00	1229,00	585,41	-166,59	7,00	3,29	
852	1692,00	1228,00	796,24	-166,12	15,00	7,06	
853	1815,00	1228,00	854,12	-166,12	7,00	3,29	
854	1310,00	1229,00	616,47	-166,59	6,00	2,82	
855	1745,00	1230,00	821,18	-167,06	5,00	2,35	
856	2323,00	1231,00	1093,18	-167,53	7,00	3,29	
857	2905,00	1231,00	1367,06	-167,53	6,00	2,82	
858	1293,00	1232,00	608,47	-168,00	5,00	2,35	
859	2413,00	1232,00	1135,53	-168,00	12,00	5,65	
860	2706,00	1234,00	1273,41	-168,94	8,00	3,76	
861	2746,00	1232,00	1292,24	-168,00	5,00	2,35	
862	2840,00	1233,00	1336,47	-168,47	9,00	4,24	
863	2140,00	1235,00	1007,06	-169,41	8,00	3,76	
864	1102,00	1235,00	518,59	-169,41	6,00	2,82	
865	1384,00	1235,00	651,29	-169,41	12,00	5,65	
866	2412,00	1234,00	1135,06	-168,94	12,00	5,65	
867	2607,00	1235,00	1226,82	-169,41	12,00	5,65	
868	2476,00	1235,00	1165,18	-169,41	16,00	7,53	
869	1164,00	1237,00	547,76	-170,35	6,00	2,82	
870	1261,00	1236,00	593,41	-169,88	6,00	2,82	
871	2841,00	1237,00	1336,94	-170,35	9,00	4,24	
872	2588,00	1238,00	1217,88	-170,82	5,00	2,35	
873	1736,00	1240,00	816,94	-171,76	9,00	4,24	
874	2163,00	1240,00	1017,88	-171,76	8,00	3,76	
875	1226,00	1241,00	576,94	-172,24	6,00	2,82	
876	2774,00	1241,00	1305,41	-172,24	9,00	4,24	
877	2922,00	1240,00	1375,06	-171,76	6,00	2,82	
878	2480,00	1241,00	1167,06	-172,24	15,00	7,06	
879	1118,00	1243,00	526,12	-173,18	5,00	2,35	
880	1158,00	1242,00	544,94	-172,71	6,00	2,82	
881	1628,00	1242,00	766,12	-172,71	5,00	2,35	
882	2790,00	1242,00	1312,94	-172,71	7,00	3,29	
883	2918,00	1242,00	1373,18	-172,71	6,00	2,82	
884	1581,00	1243,00	744,00	-173,18	5,00	2,35	
885	2484,00	1246,00	1168,94	-174,59	15,00	7,06	
886	1177,00	1247,00	553,88	-175,06	5,00	2,35	
887	1362,00	1245,00	640,94	-174,12	13,00	6,12	
888	1737,00	1246,00	817,41	-174,59	9,00	4,24	
889	2182,00	1246,00	1026,82	-174,59	7,00	3,29	
890	2645,00	1246,00	1244,71	-174,59	19,00	8,94	
891	2699,00	1250,00	1270,12	-176,47	5,00	2,35	
892	1191,00	1251,00	560,47	-176,94	7,00	3,29	
893	2458,00	1248,00	1156,71	-175,53	6,00	2,82	
894	2271,00	1249,00	1068,71	-176,00	7,00	3,29	
895	2928,00	1252,00	1377,88	-177,41	5,00	2,35	
896	1593,00	1252,00	749,65	-177,41	6,00	2,82	
897	1639,00	1252,00	771,29	-177,41	6,00	2,82	
898	3011,00	1251,00	1416,94	-176,94	6,00	2,82	
899	1496,00	1253,00	704,00	-177,88	5,00	2,35	
900	2238,00	1253,00	1053,18	-177,88	12,00	5,65	
901	2567,00	1253,00	1208,00	-177,88	5,00	2,35	
902	1764,00	1254,00	830,12	-178,35	11,00	5,18	
903	1788,00	1254,00	841,41	-178,35	5,00	2,35	
904	2300,00	1254,00	1082,35	-178,35	7,00	3,29	
905	2585,00	1255,00	1216,47	-178,82	9,00	4,24	
906	2797,00	1254,00	1316,24	-178,35	10,00	4,71	
907	1781,00	1260,00	838,12	-181,18	5,00	2,35	
908	1502,00	1256,00	706,82	-179,29	5,00	2,35	
909	2527,00	1256,00	1189,18	-179,29	5,00	2,35	
910	2557,00	1258,00	1203,29	-180,24	5,00	2,35	
911	2938,00	1261,00	1382,59	-181,65	5,00	2,35	
912	1343,00	1262,00	632,00	-182,12	8,00	3,76	
913	2951,00	1259,00	1388,71	-180,71	6,00	2,82	
914	2441,00	1261,00	1148,71	-181,65	6,00	2,82	
915	2639,00	1262,00	1241,88	-182,12	19,00	8,94	
916	1441,00	1262,00	678,12	-182,12	6,00	2,82	
917	2314,00	1262,00	1088,94	-182,12	8,00	3,76	
918	1110,00	1262,00	522,35	-182,12	7,00	3,29	
919	2882,00	1262,00	1356,24	-182,12	7,00	3,29	
920	1925,00	1266,00	905,88	-184,00	13,00	6,12	
921	2394,00	1263,00	1126,59	-182,59	27,00	12,71	
922	1123,00	1265,00	528,47	-183,53	5,00	2,35	
923	2697,00	1264,00	1269,18	-183,06	7,00	3,29	
924	2744,00	1265,00	1291,29	-183,53	9,00	4,24	
925	1578,00	1265,00	742,59	-183,53	5,00	2,35	
926	1688,00	1268,00	794,35	-184,94	5,00	2,35	
927	2193,00	1265,00	1032,00	-183,53	8,00	3,76	
928	1711,00	1267,00	805,18	-184,47	5,00	2,35	
929	1285,00	1267,00	604,71	-184,47	6,00	2,82	
930	1422,00	1268,00	669,18	-184,94	5,00	2,35	
931	2851,00	1267,00	1341,65	-184,47	8,00	3,76	
932	1408,00	1268,00	662,59	-184,94	5,00	2,35	
933	1763,00	1268,00	829,65	-184,94	10,00	4,71	
934	1951,00	1268,00	918,12	-184,94	9,00	4,24	
935	1137,00	1270,00	535,06	-185,88	5,00	2,35	
936	1963,00	1270,00	923,76	-185,88	11,00	5,18	
937	2197,00	1270,00	1033,88	-185,88	9,00	4,24	
938	2495,00	1270,00	1174,12	-185,88	13,00	6,12	
939	2643,00	1270,00	1243,76	-185,88	17,00	8,00	
940	1602,00	1271,00	753,88	-186,35	16,00	7,53	
941	2795,00	1272,00	1315,29	-186,82	6,00	2,82	
942	2955,00	1271,00	1390,59	-186,35	5,00	2,35	
943	1322,00	1272,00	622,12	-186,82	7,00	3,29	
944	2160,00	1272,00	1016,47	-186,82	5,00	2,35	
