Создан как новый массив данных;Образец 009 полученный BalashovM Дата среда, апреля 28 2021
cm-1;A
2619,00;0,0220
2618,00;0,0220
2617,00;0,0220
2616,00;0,0220
2615,00;0,0219
2614,00;0,0219
2613,00;0,0219
2612,00;0,0219
2611,00;0,0219
2610,00;0,0219
2609,00;0,0218
2608,00;0,0218
2607,00;0,0218
2606,00;0,0218
2605,00;0,0218
2604,00;0,0218
2603,00;0,0218
2602,00;0,0217
2601,00;0,0217
2600,00;0,0217
2599,00;0,0217
2598,00;0,0217
2597,00;0,0217
2596,00;0,0217
2595,00;0,0217
2594,00;0,0217
2593,00;0,0216
2592,00;0,0216
2591,00;0,0216
2590,00;0,0216
2589,00;0,0216
2588,00;0,0216
2587,00;0,0216
2586,00;0,0216
2585,00;0,0216
2584,00;0,0215
2583,00;0,0215
2582,00;0,0215
2581,00;0,0215
2580,00;0,0215
2579,00;0,0215
2578,00;0,0215
2577,00;0,0215
2576,00;0,0215
2575,00;0,0215
2574,00;0,0214
2573,00;0,0214
2572,00;0,0214
2571,00;0,0214
2570,00;0,0214
2569,00;0,0214
2568,00;0,0214
2567,00;0,0214
2566,00;0,0214
2565,00;0,0214
2564,00;0,0214
2563,00;0,0213
2562,00;0,0213
2561,00;0,0213
2560,00;0,0213
2559,00;0,0213
2558,00;0,0213
2557,00;0,0213
2556,00;0,0213
2555,00;0,0213
2554,00;0,0213
2553,00;0,0213
2552,00;0,0212
2551,00;0,0212
2550,00;0,0212
2549,00;0,0212
2548,00;0,0212
2547,00;0,0212
2546,00;0,0212
2545,00;0,0212
2544,00;0,0212
2543,00;0,0212
2542,00;0,0212
2541,00;0,0212
2540,00;0,0211
2539,00;0,0211
2538,00;0,0211
2537,00;0,0211
2536,00;0,0211
2535,00;0,0211
2534,00;0,0211
2533,00;0,0211
2532,00;0,0211
2531,00;0,0211
2530,00;0,0211
2529,00;0,0211
2528,00;0,0211
2527,00;0,0211
2526,00;0,0211
2525,00;0,0211
2524,00;0,0211
2523,00;0,0211
2522,00;0,0210
2521,00;0,0210
2520,00;0,0210
2519,00;0,0210
2518,00;0,0210
2517,00;0,0210
2516,00;0,0210
2515,00;0,0210
2514,00;0,0210
2513,00;0,0210
2512,00;0,0210
2511,00;0,0210
2510,00;0,0210
2509,00;0,0210
2508,00;0,0210
2507,00;0,0210
2506,00;0,0210
2505,00;0,0210
2504,00;0,0210
2503,00;0,0210
2502,00;0,0210
2501,00;0,0210
2500,00;0,0210
2499,00;0,0210
2498,00;0,0210
2497,00;0,0210
2496,00;0,0210
2495,00;0,0210
2494,00;0,0210
2493,00;0,0210
2492,00;0,0210
2491,00;0,0210
2490,00;0,0210
2489,00;0,0210
2488,00;0,0210
2487,00;0,0210
2486,00;0,0210
2485,00;0,0209
2484,00;0,0209
2483,00;0,0209
2482,00;0,0209
2481,00;0,0209
2480,00;0,0209
2479,00;0,0209
2478,00;0,0209
2477,00;0,0209
2476,00;0,0209
2475,00;0,0209
2474,00;0,0209
2473,00;0,0209
2472,00;0,0209
2471,00;0,0209
2470,00;0,0209
2469,00;0,0209
2468,00;0,0209
2467,00;0,0209
2466,00;0,0209
2465,00;0,0209
2464,00;0,0209
2463,00;0,0209
2462,00;0,0209
2461,00;0,0209
2460,00;0,0209
2459,00;0,0209
2458,00;0,0209
2457,00;0,0209
2456,00;0,0209
2455,00;0,0209
2454,00;0,0209
2453,00;0,0209
2452,00;0,0209
2451,00;0,0209
2450,00;0,0209
2449,00;0,0209
2448,00;0,0209
2447,00;0,0209
2446,00;0,0209
2445,00;0,0209
2444,00;0,0209
2443,00;0,0209
2442,00;0,0209
2441,00;0,0209
2440,00;0,0208
2439,00;0,0208
2438,00;0,0208
2437,00;0,0208
2436,00;0,0208
2435,00;0,0208
2434,00;0,0208
2433,00;0,0208
2432,00;0,0208
2431,00;0,0208
2430,00;0,0208
2429,00;0,0208
2428,00;0,0208
2427,00;0,0208
2426,00;0,0208
2425,00;0,0208
2424,00;0,0208
2423,00;0,0207
2422,00;0,0207
2421,00;0,0207
2420,00;0,0207
2419,00;0,0207
2418,00;0,0207
2417,00;0,0207
2416,00;0,0208
2415,00;0,0208
2414,00;0,0208
2413,00;0,0207
2412,00;0,0207
2411,00;0,0207
2410,00;0,0207
2409,00;0,0206
2408,00;0,0206
2407,00;0,0206
2406,00;0,0206
2405,00;0,0206
2404,00;0,0206
2403,00;0,0205
2402,00;0,0205
2401,00;0,0205
2400,00;0,0205
2399,00;0,0205
2398,00;0,0205
2397,00;0,0205
2396,00;0,0205
2395,00;0,0205
2394,00;0,0205
2393,00;0,0205
2392,00;0,0206
2391,00;0,0206
2390,00;0,0206
2389,00;0,0206
2388,00;0,0206
2387,00;0,0207
2386,00;0,0208
2385,00;0,0209
2384,00;0,0210
2383,00;0,0211
2382,00;0,0212
2381,00;0,0213
2380,00;0,0213
2379,00;0,0214
2378,00;0,0214
2377,00;0,0214
2376,00;0,0215
2375,00;0,0215
2374,00;0,0215
2373,00;0,0216
2372,00;0,0217
2371,00;0,0217
2370,00;0,0218
2369,00;0,0218
2368,00;0,0218
2367,00;0,0218
2366,00;0,0218
2365,00;0,0219
2364,00;0,0220
2363,00;0,0221
2362,00;0,0222
2361,00;0,0222
2360,00;0,0223
2359,00;0,0224
2358,00;0,0225
2357,00;0,0225
2356,00;0,0226
2355,00;0,0226
2354,00;0,0226
2353,00;0,0227
2352,00;0,0227
2351,00;0,0228
2350,00;0,0228
2349,00;0,0229
2348,00;0,0229
2347,00;0,0230
2346,00;0,0230
2345,00;0,0231
2344,00;0,0231
2343,00;0,0233
2342,00;0,0234
2341,00;0,0234
2340,00;0,0235
2339,00;0,0235
2338,00;0,0235
2337,00;0,0235
2336,00;0,0235
2335,00;0,0235
2334,00;0,0235
2333,00;0,0235
2332,00;0,0234
2331,00;0,0234
2330,00;0,0233
2329,00;0,0234
2328,00;0,0235
2327,00;0,0237
2326,00;0,0238
2325,00;0,0239
2324,00;0,0240
2323,00;0,0239
2322,00;0,0238
2321,00;0,0236
2320,00;0,0235
2319,00;0,0234
2318,00;0,0233
2317,00;0,0232
2316,00;0,0231
2315,00;0,0231
2314,00;0,0230
2313,00;0,0230
2312,00;0,0229
2311,00;0,0229
2310,00;0,0229
2309,00;0,0228
2308,00;0,0228
2307,00;0,0227
2306,00;0,0225
2305,00;0,0225
2304,00;0,0224
2303,00;0,0223
2302,00;0,0223
2301,00;0,0222
2300,00;0,0222
2299,00;0,0221
2298,00;0,0221
2297,00;0,0220
2296,00;0,0220
2295,00;0,0220
2294,00;0,0220
2293,00;0,0219
2292,00;0,0219
2291,00;0,0219
2290,00;0,0219
2289,00;0,0219
2288,00;0,0218
2287,00;0,0218
2286,00;0,0217
2285,00;0,0216
2284,00;0,0216
2283,00;0,0215
2282,00;0,0214
2281,00;0,0214
2280,00;0,0213
2279,00;0,0213
2278,00;0,0212
2277,00;0,0212
2276,00;0,0212
2275,00;0,0212
2274,00;0,0211
2273,00;0,0211
2272,00;0,0211
2271,00;0,0211
2270,00;0,0210
2269,00;0,0210
2268,00;0,0210
2267,00;0,0209
2266,00;0,0209
2265,00;0,0209
2264,00;0,0208
2263,00;0,0208
2262,00;0,0208
2261,00;0,0207
2260,00;0,0207
2259,00;0,0207
2258,00;0,0207
2257,00;0,0207
2256,00;0,0207
2255,00;0,0206
2254,00;0,0206
2253,00;0,0206
2252,00;0,0205
2251,00;0,0205
2250,00;0,0205
2249,00;0,0205
2248,00;0,0205
2247,00;0,0205
2246,00;0,0205
2245,00;0,0205
2244,00;0,0204
2243,00;0,0204
2242,00;0,0204
2241,00;0,0204
2240,00;0,0204
2239,00;0,0204
2238,00;0,0204
2237,00;0,0204
2236,00;0,0203
2235,00;0,0203
2234,00;0,0203
2233,00;0,0203
2232,00;0,0203
2231,00;0,0203
2230,00;0,0203
2229,00;0,0203
2228,00;0,0203
2227,00;0,0203
2226,00;0,0203
2225,00;0,0202
2224,00;0,0202
2223,00;0,0202
2222,00;0,0202
2221,00;0,0202
2220,00;0,0202
2219,00;0,0202
2218,00;0,0202
2217,00;0,0202
2216,00;0,0202
2215,00;0,0202
2214,00;0,0202
2213,00;0,0202
2212,00;0,0202
2211,00;0,0201
2210,00;0,0201
2209,00;0,0201
2208,00;0,0201
2207,00;0,0201
2206,00;0,0201
2205,00;0,0201
2204,00;0,0202
2203,00;0,0201
2202,00;0,0201
2201,00;0,0200
2200,00;0,0200
2199,00;0,0199
2198,00;0,0199
2197,00;0,0199
2196,00;0,0200
2195,00;0,0200
2194,00;0,0200
2193,00;0,0199
2192,00;0,0199
2191,00;0,0199
2190,00;0,0199
2189,00;0,0199
2188,00;0,0198
2187,00;0,0198
2186,00;0,0198
2185,00;0,0198
2184,00;0,0198
2183,00;0,0197
2182,00;0,0196
2181,00;0,0195
2180,00;0,0195
2179,00;0,0195
2178,00;0,0196
2177,00;0,0195
2176,00;0,0194
2175,00;0,0193
2174,00;0,0193
2173,00;0,0192
2172,00;0,0193
2171,00;0,0193
2170,00;0,0194
2169,00;0,0195
2168,00;0,0196
2167,00;0,0196
2166,00;0,0196
2165,00;0,0196
2164,00;0,0196
2163,00;0,0195
2162,00;0,0195
2161,00;0,0194
2160,00;0,0191
2159,00;0,0187
2158,00;0,0183
2157,00;0,0180
2156,00;0,0179
2155,00;0,0180
2154,00;0,0181
2153,00;0,0182
2152,00;0,0183
2151,00;0,0184
2150,00;0,0185
2149,00;0,0185
2148,00;0,0185
2147,00;0,0183
2146,00;0,0182
2145,00;0,0182
2144,00;0,0182
2143,00;0,0183
2142,00;0,0184
2141,00;0,0184
2140,00;0,0184
2139,00;0,0184
2138,00;0,0184
2137,00;0,0184
2136,00;0,0184
2135,00;0,0184
2134,00;0,0184
2133,00;0,0184
2132,00;0,0184
2131,00;0,0185
2130,00;0,0185
2129,00;0,0186
2128,00;0,0186
2127,00;0,0186
2126,00;0,0187
2125,00;0,0187
2124,00;0,0187
2123,00;0,0188
2122,00;0,0188
2121,00;0,0189
2120,00;0,0190
2119,00;0,0190
2118,00;0,0191
2117,00;0,0191
2116,00;0,0191
2115,00;0,0191
2114,00;0,0192
2113,00;0,0192
2112,00;0,0192
2111,00;0,0192
2110,00;0,0192
2109,00;0,0192
2108,00;0,0191
2107,00;0,0191
2106,00;0,0191
2105,00;0,0191
2104,00;0,0191
2103,00;0,0191
2102,00;0,0191
2101,00;0,0191
2100,00;0,0191
2099,00;0,0191
2098,00;0,0191
2097,00;0,0191
2096,00;0,0190
2095,00;0,0190
2094,00;0,0190
2093,00;0,0190
2092,00;0,0191
2091,00;0,0192
2090,00;0,0193
2089,00;0,0193
2088,00;0,0193
2087,00;0,0193
2086,00;0,0192
2085,00;0,0192
2084,00;0,0193
2083,00;0,0192
2082,00;0,0192
2081,00;0,0192
2080,00;0,0192
2079,00;0,0193
2078,00;0,0193
2077,00;0,0193
2076,00;0,0192
2075,00;0,0192
2074,00;0,0192
2073,00;0,0192
2072,00;0,0192
2071,00;0,0191
2070,00;0,0191
2069,00;0,0191
2068,00;0,0191
2067,00;0,0191
2066,00;0,0191
2065,00;0,0191
2064,00;0,0191
2063,00;0,0191
2062,00;0,0191
2061,00;0,0190
2060,00;0,0190
2059,00;0,0190
2058,00;0,0190
2057,00;0,0190
2056,00;0,0190
2055,00;0,0190
2054,00;0,0190
2053,00;0,0190
2052,00;0,0191
2051,00;0,0191
2050,00;0,0191
2049,00;0,0190
2048,00;0,0189
2047,00;0,0188
2046,00;0,0188
2045,00;0,0187
2044,00;0,0187
2043,00;0,0187
2042,00;0,0187
2041,00;0,0187
2040,00;0,0186
2039,00;0,0186
2038,00;0,0186
2037,00;0,0186
2036,00;0,0185
2035,00;0,0185
2034,00;0,0185
2033,00;0,0185
2032,00;0,0184
2031,00;0,0184
2030,00;0,0183
2029,00;0,0183
2028,00;0,0182
2027,00;0,0182
2026,00;0,0182
2025,00;0,0182
2024,00;0,0182
2023,00;0,0181
2022,00;0,0181
2021,00;0,0181
2020,00;0,0181
2019,00;0,0181
2018,00;0,0181
2017,00;0,0181
2016,00;0,0181
2015,00;0,0181
2014,00;0,0181
2013,00;0,0181
2012,00;0,0180
2011,00;0,0180
2010,00;0,0180
2009,00;0,0180
2008,00;0,0181
2007,00;0,0180
2006,00;0,0179
2005,00;0,0178
2004,00;0,0178
2003,00;0,0178
2002,00;0,0179
2001,00;0,0180
2000,00;0,0180
1999,00;0,0181
1998,00;0,0181
1997,00;0,0181
1996,00;0,0180
1995,00;0,0181
1994,00;0,0181
1993,00;0,0182
1992,00;0,0182
1991,00;0,0181
1990,00;0,0181
1989,00;0,0181
1988,00;0,0181
1987,00;0,0182
1986,00;0,0182
1985,00;0,0182
1984,00;0,0182
1983,00;0,0183
1982,00;0,0184
1981,00;0,0184
1980,00;0,0184
1979,00;0,0183
1978,00;0,0180
1977,00;0,0178
1976,00;0,0177
1975,00;0,0176
1974,00;0,0176
1973,00;0,0176
1972,00;0,0176
1971,00;0,0176
1970,00;0,0176
1969,00;0,0176
1968,00;0,0176
1967,00;0,0176
1966,00;0,0176
1965,00;0,0176
1964,00;0,0177
1963,00;0,0177
1962,00;0,0177
1961,00;0,0176
1960,00;0,0176
1959,00;0,0175
1958,00;0,0175
1957,00;0,0174
1956,00;0,0174
1955,00;0,0174
1954,00;0,0175
1953,00;0,0176
1952,00;0,0176
1951,00;0,0176
1950,00;0,0176
1949,00;0,0176
1948,00;0,0176
1947,00;0,0177
1946,00;0,0177
1945,00;0,0178
1944,00;0,0178
1943,00;0,0177
1942,00;0,0177
1941,00;0,0177
1940,00;0,0178
1939,00;0,0178
1938,00;0,0177
1937,00;0,0177
1936,00;0,0177
1935,00;0,0177
1934,00;0,0177
1933,00;0,0177
1932,00;0,0178
1931,00;0,0178
1930,00;0,0178
1929,00;0,0178
1928,00;0,0179
1927,00;0,0179
1926,00;0,0179
1925,00;0,0179
1924,00;0,0179
1923,00;0,0179
1922,00;0,0179
1921,00;0,0179
1920,00;0,0179
1919,00;0,0179
1918,00;0,0179
1917,00;0,0179
1916,00;0,0179
1915,00;0,0180
1914,00;0,0180
1913,00;0,0180
1912,00;0,0180
1911,00;0,0180
1910,00;0,0180
1909,00;0,0179
1908,00;0,0179
1907,00;0,0179
1906,00;0,0179
1905,00;0,0179
1904,00;0,0179
1903,00;0,0179
1902,00;0,0179
1901,00;0,0180
1900,00;0,0180
1899,00;0,0180
1898,00;0,0180
1897,00;0,0180
1896,00;0,0180
1895,00;0,0180
1894,00;0,0181
1893,00;0,0181
1892,00;0,0181
1891,00;0,0180
1890,00;0,0180
1889,00;0,0180
1888,00;0,0180
1887,00;0,0180
1886,00;0,0180
1885,00;0,0180
1884,00;0,0180
1883,00;0,0180
1882,00;0,0180
1881,00;0,0180
1880,00;0,0180
1879,00;0,0179
1878,00;0,0179
1877,00;0,0179
1876,00;0,0179
1875,00;0,0179
1874,00;0,0179
1873,00;0,0179
1872,00;0,0179
1871,00;0,0179
1870,00;0,0179
1869,00;0,0179
1868,00;0,0179
1867,00;0,0179
1866,00;0,0179
1865,00;0,0179
1864,00;0,0178
1863,00;0,0178
1862,00;0,0179
1861,00;0,0179
1860,00;0,0179
1859,00;0,0179
1858,00;0,0179
1857,00;0,0179
1856,00;0,0179
1855,00;0,0179
1854,00;0,0179
1853,00;0,0179
1852,00;0,0178
1851,00;0,0178
1850,00;0,0178
1849,00;0,0178
1848,00;0,0178
1847,00;0,0178
1846,00;0,0179
1845,00;0,0179
1844,00;0,0179
1843,00;0,0178
1842,00;0,0178
1841,00;0,0178
1840,00;0,0178
1839,00;0,0178
1838,00;0,0178
1837,00;0,0178
1836,00;0,0178
1835,00;0,0178
1834,00;0,0178
1833,00;0,0178
1832,00;0,0178
1831,00;0,0178
1830,00;0,0178
1829,00;0,0178
1828,00;0,0178
1827,00;0,0178
1826,00;0,0178
1825,00;0,0178
1824,00;0,0178
1823,00;0,0178
1822,00;0,0178
1821,00;0,0178
1820,00;0,0178
1819,00;0,0178
1818,00;0,0178
1817,00;0,0177
1816,00;0,0177
1815,00;0,0177
1814,00;0,0178
1813,00;0,0178
1812,00;0,0178
1811,00;0,0178
1810,00;0,0178
1809,00;0,0178
1808,00;0,0178
1807,00;0,0178
1806,00;0,0178
1805,00;0,0179
1804,00;0,0179
1803,00;0,0179
1802,00;0,0179
1801,00;0,0179
1800,00;0,0179
1799,00;0,0179
1798,00;0,0179
1797,00;0,0179
1796,00;0,0179
1795,00;0,0179
1794,00;0,0179
1793,00;0,0179
1792,00;0,0179
1791,00;0,0179
1790,00;0,0179
1789,00;0,0179
1788,00;0,0179
1787,00;0,0179
1786,00;0,0179
1785,00;0,0179
1784,00;0,0179
1783,00;0,0179
1782,00;0,0179
1781,00;0,0180
1780,00;0,0180
1779,00;0,0180
1778,00;0,0180
1777,00;0,0180
1776,00;0,0180
1775,00;0,0180
1774,00;0,0180
1773,00;0,0180
1772,00;0,0180
1771,00;0,0180
1770,00;0,0180
1769,00;0,0180
1768,00;0,0180
1767,00;0,0180
1766,00;0,0180
1765,00;0,0180
1764,00;0,0180
1763,00;0,0180
1762,00;0,0180
1761,00;0,0180
1760,00;0,0180
1759,00;0,0180
1758,00;0,0180
1757,00;0,0179
1756,00;0,0179
1755,00;0,0180
1754,00;0,0179
1753,00;0,0179
1752,00;0,0179
1751,00;0,0178
1750,00;0,0178
1749,00;0,0178
1748,00;0,0178
1747,00;0,0178
1746,00;0,0178
1745,00;0,0178
1744,00;0,0178
1743,00;0,0178
1742,00;0,0177
1741,00;0,0177
1740,00;0,0177
1739,00;0,0177
1738,00;0,0177
1737,00;0,0177
1736,00;0,0177
1735,00;0,0177
1734,00;0,0177
1733,00;0,0177
1732,00;0,0177
1731,00;0,0177
1730,00;0,0177
1729,00;0,0177
1728,00;0,0176
1727,00;0,0176
1726,00;0,0176
1725,00;0,0176
1724,00;0,0176
1723,00;0,0177
1722,00;0,0178
1721,00;0,0178
1720,00;0,0179
1719,00;0,0180
1718,00;0,0181
1717,00;0,0182
1716,00;0,0182
1715,00;0,0183
1714,00;0,0183
1713,00;0,0183
1712,00;0,0184
1711,00;0,0185
1710,00;0,0185
1709,00;0,0186
1708,00;0,0186
1707,00;0,0186
1706,00;0,0187
1705,00;0,0187
1704,00;0,0188
1703,00;0,0188
1702,00;0,0188
1701,00;0,0188
1700,00;0,0188
1699,00;0,0189
1698,00;0,0190
1697,00;0,0190
1696,00;0,0190
1695,00;0,0190
1694,00;0,0191
1693,00;0,0191
1692,00;0,0191
1691,00;0,0192
1690,00;0,0192
1689,00;0,0192
1688,00;0,0192
1687,00;0,0192
1686,00;0,0193
1685,00;0,0193
1684,00;0,0194
1683,00;0,0195
1682,00;0,0196
1681,00;0,0196
1680,00;0,0196
1679,00;0,0197
1678,00;0,0197
1677,00;0,0198
1676,00;0,0199
1675,00;0,0200
1674,00;0,0202
1673,00;0,0203
1672,00;0,0204
1671,00;0,0205
1670,00;0,0206
1669,00;0,0206
1668,00;0,0207
1667,00;0,0208
1666,00;0,0209
1665,00;0,0211
1664,00;0,0212
1663,00;0,0214
1662,00;0,0215
1661,00;0,0217
1660,00;0,0218
1659,00;0,0219
1658,00;0,0220
1657,00;0,0221
1656,00;0,0222
1655,00;0,0223
1654,00;0,0225
1653,00;0,0226
1652,00;0,0227
1651,00;0,0229
1650,00;0,0231
1649,00;0,0232
1648,00;0,0234
1647,00;0,0235
1646,00;0,0235
1645,00;0,0235
1644,00;0,0236
1643,00;0,0236
1642,00;0,0236
1641,00;0,0237
1640,00;0,0237
1639,00;0,0238
1638,00;0,0238
1637,00;0,0238
1636,00;0,0238
1635,00;0,0239
1634,00;0,0238
1633,00;0,0238
1632,00;0,0238
1631,00;0,0238
1630,00;0,0238
1629,00;0,0237
1628,00;0,0237
1627,00;0,0237
1626,00;0,0237
1625,00;0,0236
1624,00;0,0235
1623,00;0,0235
1622,00;0,0234
1621,00;0,0233
1620,00;0,0233
1619,00;0,0232
1618,00;0,0232
1617,00;0,0230
1616,00;0,0229
1615,00;0,0228
1614,00;0,0228
1613,00;0,0227
1612,00;0,0226
1611,00;0,0225
1610,00;0,0225
1609,00;0,0224
1608,00;0,0223
1607,00;0,0222
1606,00;0,0221
1605,00;0,0220
1604,00;0,0219
1603,00;0,0218
1602,00;0,0218
1601,00;0,0217
1600,00;0,0216
1599,00;0,0215
1598,00;0,0215
1597,00;0,0214
1596,00;0,0214
1595,00;0,0213
1594,00;0,0213
1593,00;0,0213
1592,00;0,0213
1591,00;0,0212
1590,00;0,0212
1589,00;0,0212
1588,00;0,0211
1587,00;0,0211
1586,00;0,0211
1585,00;0,0211
1584,00;0,0211
1583,00;0,0211
1582,00;0,0211
1581,00;0,0211
1580,00;0,0211
1579,00;0,0211
1578,00;0,0211
1577,00;0,0211
1576,00;0,0211
1575,00;0,0211
1574,00;0,0211
1573,00;0,0212
1572,00;0,0212
1571,00;0,0213
1570,00;0,0213
1569,00;0,0213
1568,00;0,0214
1567,00;0,0214
1566,00;0,0214
1565,00;0,0214
1564,00;0,0214
1563,00;0,0214
1562,00;0,0214
1561,00;0,0214
1560,00;0,0215
1559,00;0,0215
1558,00;0,0215
1557,00;0,0215
1556,00;0,0216
1555,00;0,0216
1554,00;0,0216
1553,00;0,0216
1552,00;0,0216
1551,00;0,0216
1550,00;0,0216
1549,00;0,0216
1548,00;0,0216
1547,00;0,0217
1546,00;0,0217
1545,00;0,0217
1544,00;0,0216
1543,00;0,0216
1542,00;0,0216
1541,00;0,0216
1540,00;0,0215
1539,00;0,0214
1538,00;0,0214
1537,00;0,0213
1536,00;0,0213
1535,00;0,0213
1534,00;0,0212
1533,00;0,0212
1532,00;0,0211
1531,00;0,0211
1530,00;0,0210
1529,00;0,0210
1528,00;0,0209
1527,00;0,0208
1526,00;0,0208
1525,00;0,0207
1524,00;0,0206
1523,00;0,0206
1522,00;0,0205
1521,00;0,0204
1520,00;0,0204
1519,00;0,0203
1518,00;0,0203
1517,00;0,0202
1516,00;0,0202
1515,00;0,0201
1514,00;0,0200
1513,00;0,0200
1512,00;0,0200
1511,00;0,0199
1510,00;0,0199
1509,00;0,0199
1508,00;0,0198
1507,00;0,0197
1506,00;0,0196
1505,00;0,0196
1504,00;0,0195
1503,00;0,0195
1502,00;0,0195
1501,00;0,0195
1500,00;0,0194
1499,00;0,0194
1498,00;0,0193
1497,00;0,0193
1496,00;0,0192
1495,00;0,0191
1494,00;0,0191
1493,00;0,0191
1492,00;0,0191
1491,00;0,0191
1490,00;0,0190
1489,00;0,0190
1488,00;0,0189
1487,00;0,0189
1486,00;0,0188
1485,00;0,0188
1484,00;0,0188
1483,00;0,0188
1482,00;0,0187
1481,00;0,0187
1480,00;0,0186
1479,00;0,0186
1478,00;0,0186
1477,00;0,0186
1476,00;0,0185
1475,00;0,0185
1474,00;0,0185
1473,00;0,0185
1472,00;0,0185
1471,00;0,0184
1470,00;0,0184
1469,00;0,0184
1468,00;0,0184
1467,00;0,0184
1466,00;0,0184
1465,00;0,0184
1464,00;0,0184
1463,00;0,0184
1462,00;0,0185
1461,00;0,0186
1460,00;0,0186
1459,00;0,0187
1458,00;0,0187
1457,00;0,0187
1456,00;0,0187
1455,00;0,0188
1454,00;0,0189
1453,00;0,0190
1452,00;0,0191
1451,00;0,0192
1450,00;0,0192
1449,00;0,0193
1448,00;0,0193
1447,00;0,0193
1446,00;0,0193
1445,00;0,0194
1444,00;0,0194
1443,00;0,0194
1442,00;0,0194
1441,00;0,0194
1440,00;0,0195
1439,00;0,0195
1438,00;0,0194
1437,00;0,0194
1436,00;0,0193
1435,00;0,0193
1434,00;0,0193
1433,00;0,0193
1432,00;0,0193
1431,00;0,0193
1430,00;0,0193
1429,00;0,0193
1428,00;0,0193
1427,00;0,0192
1426,00;0,0192
1425,00;0,0192
1424,00;0,0191
1423,00;0,0191
1422,00;0,0191
1421,00;0,0190
1420,00;0,0190
1419,00;0,0189
1418,00;0,0189
1417,00;0,0189
1416,00;0,0189
1415,00;0,0189
1414,00;0,0189
1413,00;0,0188
1412,00;0,0188
1411,00;0,0187
1410,00;0,0187
1409,00;0,0187
1408,00;0,0186
1407,00;0,0186
1406,00;0,0185
1405,00;0,0185
1404,00;0,0184
1403,00;0,0184
1402,00;0,0184
1401,00;0,0183
1400,00;0,0183
1399,00;0,0182
1398,00;0,0182
1397,00;0,0182
1396,00;0,0181
1395,00;0,0181
1394,00;0,0181
1393,00;0,0180
1392,00;0,0180
1391,00;0,0180
1390,00;0,0179
1389,00;0,0179
1388,00;0,0178
1387,00;0,0178
1386,00;0,0177
1385,00;0,0177
1384,00;0,0177
1383,00;0,0176
1382,00;0,0176
1381,00;0,0176
1380,00;0,0176
1379,00;0,0175
1378,00;0,0175
1377,00;0,0175
1376,00;0,0174
1375,00;0,0174
1374,00;0,0173
1373,00;0,0173
1372,00;0,0173
1371,00;0,0172
1370,00;0,0172
1369,00;0,0172
1368,00;0,0171
1367,00;0,0171
1366,00;0,0171
1365,00;0,0170
1364,00;0,0170
1363,00;0,0169
1362,00;0,0169
1361,00;0,0168
1360,00;0,0168
1359,00;0,0168
1358,00;0,0168
1357,00;0,0168
1356,00;0,0167
1355,00;0,0167
1354,00;0,0167
1353,00;0,0167
1352,00;0,0167
1351,00;0,0166
1350,00;0,0166
1349,00;0,0166
1348,00;0,0166
1347,00;0,0166
1346,00;0,0165
1345,00;0,0165
1344,00;0,0165
1343,00;0,0164
1342,00;0,0164
1341,00;0,0164
1340,00;0,0164
1339,00;0,0164
1338,00;0,0164
1337,00;0,0165
1336,00;0,0165
1335,00;0,0164
1334,00;0,0164
1333,00;0,0164
1332,00;0,0163
1331,00;0,0163
1330,00;0,0162
1329,00;0,0162
1328,00;0,0162
1327,00;0,0162
1326,00;0,0162
1325,00;0,0163
1324,00;0,0163
1323,00;0,0163
1322,00;0,0163
1321,00;0,0163
1320,00;0,0163
1319,00;0,0163
1318,00;0,0163
1317,00;0,0163
1316,00;0,0162
1315,00;0,0163
1314,00;0,0163
1313,00;0,0163
1312,00;0,0163
1311,00;0,0163
1310,00;0,0163
1309,00;0,0163
1308,00;0,0163
1307,00;0,0163
1306,00;0,0163
1305,00;0,0163
1304,00;0,0163
1303,00;0,0163
1302,00;0,0163
1301,00;0,0163
1300,00;0,0164
1299,00;0,0164
1298,00;0,0164
1297,00;0,0165
1296,00;0,0165
1295,00;0,0166
1294,00;0,0167
1293,00;0,0168
1292,00;0,0169
1291,00;0,0170
1290,00;0,0171
1289,00;0,0172
1288,00;0,0173
1287,00;0,0175
1286,00;0,0176
1285,00;0,0177
1284,00;0,0178
1283,00;0,0179
1282,00;0,0181
1281,00;0,0183
1280,00;0,0185
1279,00;0,0187
1278,00;0,0189
1277,00;0,0191
1276,00;0,0193
1275,00;0,0195
1274,00;0,0197
1273,00;0,0199
1272,00;0,0201
1271,00;0,0202
1270,00;0,0204
1269,00;0,0205
1268,00;0,0206
1267,00;0,0207
1266,00;0,0209
1265,00;0,0210
1264,00;0,0213
1263,00;0,0216
1262,00;0,0219
1261,00;0,0223
1260,00;0,0227
1259,00;0,0231
1258,00;0,0235
1257,00;0,0240
1256,00;0,0245
1255,00;0,0250
1254,00;0,0256
1253,00;0,0262
1252,00;0,0268
1251,00;0,0275
1250,00;0,0283
1249,00;0,0290
1248,00;0,0298
1247,00;0,0306
1246,00;0,0315
1245,00;0,0323
1244,00;0,0331
1243,00;0,0340
1242,00;0,0348
1241,00;0,0356
1240,00;0,0364
1239,00;0,0371
1238,00;0,0379
1237,00;0,0386
1236,00;0,0393
1235,00;0,0399
1234,00;0,0406
1233,00;0,0413
1232,00;0,0419
1231,00;0,0426
1230,00;0,0434
1229,00;0,0441
1228,00;0,0448
1227,00;0,0455
1226,00;0,0462
1225,00;0,0469
