Создан как новый массив данных;Образец 013 полученный BalashovM Дата среда, апреля 28 2021
3719,00;0,0104
3718,00;0,0104
3717,00;0,0104
3716,00;0,0104
3715,00;0,0104
3714,00;0,0104
3713,00;0,0104
3712,00;0,0104
3711,00;0,0104
3710,00;0,0104
3709,00;0,0104
3708,00;0,0104
3707,00;0,0104
3706,00;0,0104
3705,00;0,0104
3704,00;0,0104
3703,00;0,0104
3702,00;0,0104
3701,00;0,0104
3700,00;0,0104
3699,00;0,0104
3698,00;0,0104
3697,00;0,0104
3696,00;0,0104
3695,00;0,0104
3694,00;0,0104
3693,00;0,0104
3692,00;0,0104
3691,00;0,0104
3690,00;0,0104
3689,00;0,0104
3688,00;0,0104
3687,00;0,0104
3686,00;0,0104
3685,00;0,0104
3684,00;0,0104
3683,00;0,0104
3682,00;0,0104
3681,00;0,0104
3680,00;0,0104
3679,00;0,0104
3678,00;0,0104
3677,00;0,0104
3676,00;0,0104
3675,00;0,0104
3674,00;0,0104
3673,00;0,0104
3672,00;0,0104
3671,00;0,0105
3670,00;0,0105
3669,00;0,0105
3668,00;0,0105
3667,00;0,0105
3666,00;0,0105
3665,00;0,0105
3664,00;0,0105
3663,00;0,0105
3662,00;0,0105
3661,00;0,0105
3660,00;0,0105
3659,00;0,0105
3658,00;0,0105
3657,00;0,0105
3656,00;0,0105
3655,00;0,0105
3654,00;0,0105
3653,00;0,0105
3652,00;0,0105
3651,00;0,0105
3650,00;0,0105
3649,00;0,0105
3648,00;0,0105
3647,00;0,0105
3646,00;0,0105
3645,00;0,0106
3644,00;0,0106
3643,00;0,0106
3642,00;0,0106
3641,00;0,0106
3640,00;0,0106
3639,00;0,0106
3638,00;0,0106
3637,00;0,0106
3636,00;0,0106
3635,00;0,0106
3634,00;0,0106
3633,00;0,0106
3632,00;0,0106
3631,00;0,0106
3630,00;0,0106
3629,00;0,0106
3628,00;0,0107
3627,00;0,0107
3626,00;0,0107
3625,00;0,0107
3624,00;0,0107
3623,00;0,0107
3622,00;0,0107
3621,00;0,0107
3620,00;0,0107
3619,00;0,0107
3618,00;0,0107
3617,00;0,0107
3616,00;0,0107
3615,00;0,0107
3614,00;0,0108
3613,00;0,0108
3612,00;0,0108
3611,00;0,0108
3610,00;0,0108
3609,00;0,0108
3608,00;0,0108
3607,00;0,0108
3606,00;0,0108
3605,00;0,0108
3604,00;0,0108
3603,00;0,0108
3602,00;0,0109
3601,00;0,0109
3600,00;0,0109
3599,00;0,0109
3598,00;0,0109
3597,00;0,0109
3596,00;0,0109
3595,00;0,0109
3594,00;0,0109
3593,00;0,0109
3592,00;0,0109
3591,00;0,0109
3590,00;0,0109
3589,00;0,0110
3588,00;0,0110
3587,00;0,0110
3586,00;0,0110
3585,00;0,0110
3584,00;0,0110
3583,00;0,0110
3582,00;0,0110
3581,00;0,0110
3580,00;0,0110
3579,00;0,0110
3578,00;0,0111
3577,00;0,0111
3576,00;0,0111
3575,00;0,0111
3574,00;0,0111
3573,00;0,0111
3572,00;0,0111
3571,00;0,0111
3570,00;0,0111
3569,00;0,0111
3568,00;0,0112
3567,00;0,0112
3566,00;0,0112
3565,00;0,0112
3564,00;0,0112
3563,00;0,0112
3562,00;0,0113
3561,00;0,0113
3560,00;0,0113
3559,00;0,0113
3558,00;0,0113
3557,00;0,0113
3556,00;0,0113
3555,00;0,0113
3554,00;0,0113
3553,00;0,0113
3552,00;0,0113
3551,00;0,0113
3550,00;0,0113
3549,00;0,0113
3548,00;0,0114
3547,00;0,0114
3546,00;0,0114
3545,00;0,0114
3544,00;0,0114
3543,00;0,0114
3542,00;0,0114
3541,00;0,0114
3540,00;0,0115
3539,00;0,0115
3538,00;0,0115
3537,00;0,0115
3536,00;0,0115
3535,00;0,0115
3534,00;0,0115
3533,00;0,0115
3532,00;0,0115
3531,00;0,0115
3530,00;0,0116
3529,00;0,0116
3528,00;0,0116
3527,00;0,0116
3526,00;0,0116
3525,00;0,0116
3524,00;0,0116
3523,00;0,0117
3522,00;0,0117
3521,00;0,0117
3520,00;0,0117
3519,00;0,0117
3518,00;0,0117
3517,00;0,0117
3516,00;0,0117
3515,00;0,0117
3514,00;0,0117
3513,00;0,0117
3512,00;0,0117
3511,00;0,0117
3510,00;0,0118
3509,00;0,0118
3508,00;0,0118
3507,00;0,0118
3506,00;0,0118
3505,00;0,0118
3504,00;0,0118
3503,00;0,0118
3502,00;0,0118
3501,00;0,0119
3500,00;0,0119
3499,00;0,0119
3498,00;0,0119
3497,00;0,0119
3496,00;0,0119
3495,00;0,0119
3494,00;0,0119
3493,00;0,0119
3492,00;0,0119
3491,00;0,0119
3490,00;0,0119
3489,00;0,0120
3488,00;0,0120
3487,00;0,0120
3486,00;0,0120
3485,00;0,0120
3484,00;0,0120
3483,00;0,0120
3482,00;0,0120
3481,00;0,0120
3480,00;0,0121
3479,00;0,0121
3478,00;0,0121
3477,00;0,0121
3476,00;0,0121
3475,00;0,0121
3474,00;0,0121
3473,00;0,0121
3472,00;0,0121
3471,00;0,0121
3470,00;0,0121
3469,00;0,0121
3468,00;0,0121
3467,00;0,0122
3466,00;0,0122
3465,00;0,0122
3464,00;0,0122
3463,00;0,0122
3462,00;0,0122
3461,00;0,0122
3460,00;0,0122
3459,00;0,0122
3458,00;0,0122
3457,00;0,0122
3456,00;0,0122
3455,00;0,0122
3454,00;0,0122
3453,00;0,0123
3452,00;0,0123
3451,00;0,0123
3450,00;0,0123
3449,00;0,0123
3448,00;0,0123
3447,00;0,0123
3446,00;0,0123
3445,00;0,0123
3444,00;0,0123
3443,00;0,0123
3442,00;0,0123
3441,00;0,0123
3440,00;0,0124
3439,00;0,0124
3438,00;0,0124
3437,00;0,0124
3436,00;0,0124
3435,00;0,0124
3434,00;0,0124
3433,00;0,0124
3432,00;0,0124
3431,00;0,0124
3430,00;0,0124
3429,00;0,0124
3428,00;0,0124
3427,00;0,0124
3426,00;0,0124
3425,00;0,0124
3424,00;0,0125
3423,00;0,0125
3422,00;0,0125
3421,00;0,0125
3420,00;0,0125
3419,00;0,0125
3418,00;0,0125
3417,00;0,0125
3416,00;0,0125
3415,00;0,0125
3414,00;0,0125
3413,00;0,0125
3412,00;0,0125
3411,00;0,0125
3410,00;0,0126
3409,00;0,0126
3408,00;0,0126
3407,00;0,0126
3406,00;0,0126
3405,00;0,0126
3404,00;0,0126
3403,00;0,0126
3402,00;0,0126
3401,00;0,0126
3400,00;0,0126
3399,00;0,0126
3398,00;0,0126
3397,00;0,0126
3396,00;0,0126
3395,00;0,0126
3394,00;0,0126
3393,00;0,0126
3392,00;0,0126
3391,00;0,0126
3390,00;0,0126
3389,00;0,0127
3388,00;0,0127
3387,00;0,0127
3386,00;0,0127
3385,00;0,0127
3384,00;0,0127
3383,00;0,0127
3382,00;0,0127
3381,00;0,0127
3380,00;0,0127
3379,00;0,0127
3378,00;0,0127
3377,00;0,0127
3376,00;0,0127
3375,00;0,0127
3374,00;0,0127
3373,00;0,0127
3372,00;0,0127
3371,00;0,0127
3370,00;0,0127
3369,00;0,0127
3368,00;0,0127
3367,00;0,0127
3366,00;0,0127
3365,00;0,0127
3364,00;0,0127
3363,00;0,0127
3362,00;0,0127
3361,00;0,0127
3360,00;0,0127
3359,00;0,0127
3358,00;0,0127
3357,00;0,0127
3356,00;0,0128
3355,00;0,0128
3354,00;0,0128
3353,00;0,0128
3352,00;0,0128
3351,00;0,0128
3350,00;0,0128
3349,00;0,0128
3348,00;0,0128
3347,00;0,0128
3346,00;0,0128
3345,00;0,0128
3344,00;0,0128
3343,00;0,0128
3342,00;0,0128
3341,00;0,0128
3340,00;0,0128
3339,00;0,0128
3338,00;0,0128
3337,00;0,0128
3336,00;0,0128
3335,00;0,0128
3334,00;0,0128
3333,00;0,0128
3332,00;0,0128
3331,00;0,0128
3330,00;0,0128
3329,00;0,0128
3328,00;0,0128
3327,00;0,0128
3326,00;0,0128
3325,00;0,0128
3324,00;0,0128
3323,00;0,0128
3322,00;0,0128
3321,00;0,0128
3320,00;0,0128
3319,00;0,0128
3318,00;0,0128
3317,00;0,0128
3316,00;0,0128
3315,00;0,0128
3314,00;0,0128
3313,00;0,0128
3312,00;0,0129
3311,00;0,0129
3310,00;0,0129
3309,00;0,0129
3308,00;0,0129
3307,00;0,0129
3306,00;0,0129
3305,00;0,0129
3304,00;0,0129
3303,00;0,0129
3302,00;0,0129
3301,00;0,0129
3300,00;0,0129
3299,00;0,0129
3298,00;0,0129
3297,00;0,0129
3296,00;0,0129
3295,00;0,0129
3294,00;0,0129
3293,00;0,0129
3292,00;0,0129
3291,00;0,0129
3290,00;0,0129
3289,00;0,0129
3288,00;0,0129
3287,00;0,0129
3286,00;0,0129
3285,00;0,0129
3284,00;0,0129
3283,00;0,0129
3282,00;0,0129
3281,00;0,0129
3280,00;0,0129
3279,00;0,0129
3278,00;0,0129
3277,00;0,0129
3276,00;0,0129
3275,00;0,0129
3274,00;0,0129
3273,00;0,0129
3272,00;0,0129
3271,00;0,0129
3270,00;0,0129
3269,00;0,0129
3268,00;0,0129
3267,00;0,0130
3266,00;0,0130
3265,00;0,0130
3264,00;0,0130
3263,00;0,0130
3262,00;0,0130
3261,00;0,0130
3260,00;0,0130
3259,00;0,0130
3258,00;0,0130
3257,00;0,0130
3256,00;0,0130
3255,00;0,0130
3254,00;0,0130
3253,00;0,0130
3252,00;0,0130
3251,00;0,0130
3250,00;0,0130
3249,00;0,0130
3248,00;0,0130
3247,00;0,0130
3246,00;0,0130
3245,00;0,0130
3244,00;0,0130
3243,00;0,0130
3242,00;0,0130
3241,00;0,0130
3240,00;0,0130
3239,00;0,0130
3238,00;0,0130
3237,00;0,0130
3236,00;0,0130
3235,00;0,0130
3234,00;0,0130
3233,00;0,0130
3232,00;0,0130
3231,00;0,0130
3230,00;0,0130
3229,00;0,0130
3228,00;0,0130
3227,00;0,0130
3226,00;0,0130
3225,00;0,0130
3224,00;0,0130
3223,00;0,0130
3222,00;0,0130
3221,00;0,0130
3220,00;0,0130
3219,00;0,0130
3218,00;0,0130
3217,00;0,0130
3216,00;0,0130
3215,00;0,0130
3214,00;0,0130
3213,00;0,0130
3212,00;0,0130
3211,00;0,0130
3210,00;0,0130
3209,00;0,0130
3208,00;0,0130
3207,00;0,0130
3206,00;0,0130
3205,00;0,0130
3204,00;0,0130
3203,00;0,0130
3202,00;0,0130
3201,00;0,0130
3200,00;0,0130
3199,00;0,0130
3198,00;0,0130
3197,00;0,0130
3196,00;0,0130
3195,00;0,0130
3194,00;0,0130
3193,00;0,0130
3192,00;0,0130
3191,00;0,0130
3190,00;0,0130
3189,00;0,0130
3188,00;0,0130
3187,00;0,0130
3186,00;0,0130
3185,00;0,0130
3184,00;0,0130
3183,00;0,0130
3182,00;0,0130
3181,00;0,0130
3180,00;0,0130
3179,00;0,0130
3178,00;0,0130
3177,00;0,0130
3176,00;0,0130
3175,00;0,0130
3174,00;0,0130
3173,00;0,0130
3172,00;0,0130
3171,00;0,0130
3170,00;0,0130
3169,00;0,0130
3168,00;0,0130
3167,00;0,0130
3166,00;0,0130
3165,00;0,0130
3164,00;0,0130
3163,00;0,0130
3162,00;0,0130
3161,00;0,0131
3160,00;0,0131
3159,00;0,0131
3158,00;0,0130
3157,00;0,0130
3156,00;0,0130
3155,00;0,0130
3154,00;0,0131
3153,00;0,0131
3152,00;0,0131
3151,00;0,0131
3150,00;0,0131
3149,00;0,0131
3148,00;0,0131
3147,00;0,0131
3146,00;0,0131
3145,00;0,0131
3144,00;0,0130
3143,00;0,0130
3142,00;0,0130
3141,00;0,0131
3140,00;0,0131
3139,00;0,0131
3138,00;0,0131
3137,00;0,0131
3136,00;0,0131
3135,00;0,0131
3134,00;0,0131
3133,00;0,0131
3132,00;0,0131
3131,00;0,0131
3130,00;0,0131
3129,00;0,0131
3128,00;0,0131
3127,00;0,0131
3126,00;0,0131
3125,00;0,0131
3124,00;0,0131
3123,00;0,0131
3122,00;0,0131
3121,00;0,0131
3120,00;0,0131
3119,00;0,0131
3118,00;0,0131
3117,00;0,0131
3116,00;0,0131
3115,00;0,0131
3114,00;0,0131
3113,00;0,0131
3112,00;0,0131
3111,00;0,0131
3110,00;0,0131
3109,00;0,0131
3108,00;0,0131
3107,00;0,0131
3106,00;0,0131
3105,00;0,0131
3104,00;0,0131
3103,00;0,0131
3102,00;0,0131
3101,00;0,0131
3100,00;0,0131
3099,00;0,0131
3098,00;0,0131
3097,00;0,0131
3096,00;0,0131
3095,00;0,0131
3094,00;0,0131
3093,00;0,0131
3092,00;0,0131
3091,00;0,0131
3090,00;0,0131
3089,00;0,0131
3088,00;0,0131
3087,00;0,0131
3086,00;0,0131
3085,00;0,0131
3084,00;0,0131
3083,00;0,0131
3082,00;0,0131
3081,00;0,0131
3080,00;0,0131
3079,00;0,0131
3078,00;0,0131
3077,00;0,0131
3076,00;0,0131
3075,00;0,0131
3074,00;0,0131
3073,00;0,0131
3072,00;0,0131
3071,00;0,0131
3070,00;0,0131
3069,00;0,0131
3068,00;0,0131
3067,00;0,0131
3066,00;0,0131
3065,00;0,0131
3064,00;0,0131
3063,00;0,0131
3062,00;0,0131
3061,00;0,0131
3060,00;0,0131
3059,00;0,0131
3058,00;0,0131
3057,00;0,0131
3056,00;0,0130
3055,00;0,0130
3054,00;0,0130
3053,00;0,0131
3052,00;0,0131
3051,00;0,0131
3050,00;0,0131
3049,00;0,0131
3048,00;0,0131
3047,00;0,0131
3046,00;0,0131
3045,00;0,0131
3044,00;0,0131
3043,00;0,0131
3042,00;0,0131
3041,00;0,0131
3040,00;0,0131
3039,00;0,0131
3038,00;0,0131
3037,00;0,0131
3036,00;0,0131
3035,00;0,0131
3034,00;0,0131
3033,00;0,0131
3032,00;0,0131
3031,00;0,0131
3030,00;0,0131
3029,00;0,0131
3028,00;0,0131
3027,00;0,0131
3026,00;0,0131
3025,00;0,0131
3024,00;0,0131
3023,00;0,0131
3022,00;0,0131
3021,00;0,0131
3020,00;0,0131
3019,00;0,0131
3018,00;0,0131
3017,00;0,0132
3016,00;0,0132
3015,00;0,0132
3014,00;0,0132
3013,00;0,0132
3012,00;0,0132
3011,00;0,0132
3010,00;0,0132
3009,00;0,0132
3008,00;0,0132
3007,00;0,0132
3006,00;0,0132
3005,00;0,0132
3004,00;0,0132
3003,00;0,0132
3002,00;0,0132
3001,00;0,0132
3000,00;0,0133
2999,00;0,0133
2998,00;0,0133
2997,00;0,0133
2996,00;0,0133
2995,00;0,0133
2994,00;0,0133
2993,00;0,0133
2992,00;0,0133
2991,00;0,0133
2990,00;0,0133
2989,00;0,0133
2988,00;0,0133
2987,00;0,0133
2986,00;0,0133
2985,00;0,0133
2984,00;0,0133
2983,00;0,0133
2982,00;0,0133
2981,00;0,0133
2980,00;0,0133
2979,00;0,0133
2978,00;0,0133
2977,00;0,0133
2976,00;0,0133
2975,00;0,0133
2974,00;0,0133
2973,00;0,0133
2972,00;0,0133
2971,00;0,0133
2970,00;0,0133
2969,00;0,0133
2968,00;0,0133
2967,00;0,0133
2966,00;0,0133
2965,00;0,0133
2964,00;0,0133
2963,00;0,0133
2962,00;0,0133
2961,00;0,0133
2960,00;0,0133
2959,00;0,0133
2958,00;0,0133
2957,00;0,0133
2956,00;0,0133
2955,00;0,0133
2954,00;0,0133
2953,00;0,0133
2952,00;0,0133
2951,00;0,0133
2950,00;0,0133
2949,00;0,0132
2948,00;0,0132
2947,00;0,0132
2946,00;0,0132
2945,00;0,0132
2944,00;0,0132
2943,00;0,0132
2942,00;0,0132
2941,00;0,0132
2940,00;0,0132
2939,00;0,0132
2938,00;0,0132
2937,00;0,0132
2936,00;0,0132
2935,00;0,0132
2934,00;0,0133
2933,00;0,0133
2932,00;0,0133
2931,00;0,0133
2930,00;0,0133
2929,00;0,0133
2928,00;0,0133
2927,00;0,0133
2926,00;0,0133
2925,00;0,0133
2924,00;0,0133
2923,00;0,0133
2922,00;0,0133
2921,00;0,0133
2920,00;0,0133
2919,00;0,0133
2918,00;0,0133
2917,00;0,0133
2916,00;0,0133
2915,00;0,0133
2914,00;0,0133
2913,00;0,0133
2912,00;0,0133
2911,00;0,0133
2910,00;0,0133
2909,00;0,0133
2908,00;0,0133
2907,00;0,0133
2906,00;0,0133
2905,00;0,0133
2904,00;0,0133
2903,00;0,0133
2902,00;0,0133
2901,00;0,0133
2900,00;0,0133
2899,00;0,0133
2898,00;0,0133
2897,00;0,0133
2896,00;0,0133
2895,00;0,0133
2894,00;0,0133
2893,00;0,0133
2892,00;0,0133
2891,00;0,0132
2890,00;0,0132
2889,00;0,0132
2888,00;0,0132
2887,00;0,0132
2886,00;0,0132
2885,00;0,0132
2884,00;0,0132
2883,00;0,0132
2882,00;0,0132
2881,00;0,0132
2880,00;0,0132
2879,00;0,0132
2878,00;0,0132
2877,00;0,0132
2876,00;0,0132
2875,00;0,0132
2874,00;0,0132
2873,00;0,0132
2872,00;0,0132
2871,00;0,0132
2870,00;0,0132
2869,00;0,0132
2868,00;0,0132
2867,00;0,0132
2866,00;0,0131
2865,00;0,0131
2864,00;0,0131
2863,00;0,0131
2862,00;0,0131
2861,00;0,0131
2860,00;0,0131
2859,00;0,0131
2858,00;0,0131
2857,00;0,0131
2856,00;0,0131
2855,00;0,0131
2854,00;0,0131
2853,00;0,0131
2852,00;0,0131
2851,00;0,0131
2850,00;0,0131
2849,00;0,0131
2848,00;0,0131
2847,00;0,0131
2846,00;0,0131
2845,00;0,0131
2844,00;0,0131
2843,00;0,0131
2842,00;0,0130
2841,00;0,0130
2840,00;0,0130
2839,00;0,0130
2838,00;0,0130
2837,00;0,0130
2836,00;0,0130
2835,00;0,0130
2834,00;0,0130
2833,00;0,0130
2832,00;0,0130
2831,00;0,0130
2830,00;0,0130
2829,00;0,0130
2828,00;0,0130
2827,00;0,0130
2826,00;0,0130
2825,00;0,0130
2824,00;0,0130
2823,00;0,0130
2822,00;0,0130
2821,00;0,0130
2820,00;0,0130
2819,00;0,0130
2818,00;0,0129
2817,00;0,0129
2816,00;0,0129
2815,00;0,0129
2814,00;0,0129
2813,00;0,0129
2812,00;0,0129
2811,00;0,0129
2810,00;0,0129
2809,00;0,0129
2808,00;0,0129
2807,00;0,0129
2806,00;0,0129
2805,00;0,0129
2804,00;0,0129
2803,00;0,0129
2802,00;0,0129
2801,00;0,0129
2800,00;0,0129
2799,00;0,0129
2798,00;0,0129
2797,00;0,0129
2796,00;0,0129
2795,00;0,0129
2794,00;0,0129
2793,00;0,0129
2792,00;0,0129
2791,00;0,0129
2790,00;0,0129
2789,00;0,0129
2788,00;0,0129
2787,00;0,0129
2786,00;0,0128
2785,00;0,0128
2784,00;0,0128
2783,00;0,0128
2782,00;0,0128
2781,00;0,0128
2780,00;0,0128
2779,00;0,0128
2778,00;0,0128
2777,00;0,0128
2776,00;0,0128
2775,00;0,0128
2774,00;0,0128
2773,00;0,0128
2772,00;0,0128
2771,00;0,0128
2770,00;0,0128
2769,00;0,0128
2768,00;0,0128
2767,00;0,0128
2766,00;0,0128
2765,00;0,0128
2764,00;0,0128
2763,00;0,0128
2762,00;0,0128
2761,00;0,0128
2760,00;0,0128
2759,00;0,0128
2758,00;0,0128
2757,00;0,0128
2756,00;0,0128
2755,00;0,0128
2754,00;0,0128
2753,00;0,0128
2752,00;0,0128
2751,00;0,0128
2750,00;0,0128
2749,00;0,0128
2748,00;0,0128
2747,00;0,0128
2746,00;0,0128
2745,00;0,0128
2744,00;0,0128
2743,00;0,0128
2742,00;0,0128
2741,00;0,0127
2740,00;0,0127
2739,00;0,0128
2738,00;0,0128
2737,00;0,0127
2736,00;0,0127
2735,00;0,0127
2734,00;0,0127
2733,00;0,0127
2732,00;0,0127
2731,00;0,0127
2730,00;0,0127
2729,00;0,0127
2728,00;0,0127
2727,00;0,0128
2726,00;0,0128
2725,00;0,0128
2724,00;0,0128
2723,00;0,0128
2722,00;0,0127
2721,00;0,0127
2720,00;0,0127
2719,00;0,0127
2718,00;0,0127
2717,00;0,0127
2716,00;0,0127
2715,00;0,0127
2714,00;0,0127
2713,00;0,0127
2712,00;0,0127
2711,00;0,0127
2710,00;0,0127
2709,00;0,0127
2708,00;0,0127
2707,00;0,0127
2706,00;0,0127
2705,00;0,0127
2704,00;0,0127
2703,00;0,0127
2702,00;0,0127
2701,00;0,0127
2700,00;0,0127
2699,00;0,0127
2698,00;0,0127
2697,00;0,0127
2696,00;0,0127
2695,00;0,0127
2694,00;0,0127
2693,00;0,0127
2692,00;0,0127
2691,00;0,0127
2690,00;0,0127
2689,00;0,0127
2688,00;0,0127
2687,00;0,0127
2686,00;0,0127
2685,00;0,0127
2684,00;0,0127
2683,00;0,0127
2682,00;0,0127
2681,00;0,0127
2680,00;0,0127
2679,00;0,0127
2678,00;0,0127
2677,00;0,0127
2676,00;0,0127
2675,00;0,0127
2674,00;0,0127
2673,00;0,0127
2672,00;0,0127
2671,00;0,0127
2670,00;0,0127
2669,00;0,0127
2668,00;0,0127
2667,00;0,0127
2666,00;0,0127
2665,00;0,0127
2664,00;0,0127
2663,00;0,0127
2662,00;0,0127
2661,00;0,0127
2660,00;0,0127
2659,00;0,0127
2658,00;0,0128
2657,00;0,0128
2656,00;0,0128
2655,00;0,0127
2654,00;0,0127
2653,00;0,0127
2652,00;0,0127
2651,00;0,0127
2650,00;0,0127
2649,00;0,0127
2648,00;0,0127
2647,00;0,0127
2646,00;0,0127
2645,00;0,0127
2644,00;0,0127
2643,00;0,0126
2642,00;0,0126
2641,00;0,0126
2640,00;0,0127
2639,00;0,0127
2638,00;0,0127
2637,00;0,0127
2636,00;0,0127
2635,00;0,0126
2634,00;0,0126
2633,00;0,0126
2632,00;0,0126
2631,00;0,0126
2630,00;0,0126
2629,00;0,0126
2628,00;0,0126
2627,00;0,0126
2626,00;0,0126
2625,00;0,0126
2624,00;0,0126
2623,00;0,0126
2622,00;0,0125
2621,00;0,0125
2620,00;0,0125
2619,00;0,0125
2618,00;0,0125
2617,00;0,0125
2616,00;0,0125
2615,00;0,0125
2614,00;0,0125
2613,00;0,0125
2612,00;0,0125
2611,00;0,0124
2610,00;0,0124
