Создан как новый массив данных;Образец 008 полученный BalashovM Дата среда, апреля 28 2021
3827,00;0,0078
3826,00;0,0078
3825,00;0,0078
3824,00;0,0078
3823,00;0,0078
3822,00;0,0078
3821,00;0,0078
3820,00;0,0078
3819,00;0,0078
3818,00;0,0078
3817,00;0,0078
3816,00;0,0078
3815,00;0,0078
3814,00;0,0078
3813,00;0,0078
3812,00;0,0078
3811,00;0,0078
3810,00;0,0078
3809,00;0,0078
3808,00;0,0078
3807,00;0,0078
3806,00;0,0078
3805,00;0,0078
3804,00;0,0078
3803,00;0,0078
3802,00;0,0078
3801,00;0,0078
3800,00;0,0078
3799,00;0,0078
3798,00;0,0078
3797,00;0,0078
3796,00;0,0078
3795,00;0,0078
3794,00;0,0078
3793,00;0,0078
3792,00;0,0078
3791,00;0,0078
3790,00;0,0078
3789,00;0,0078
3788,00;0,0078
3787,00;0,0078
3786,00;0,0078
3785,00;0,0078
3784,00;0,0078
3783,00;0,0078
3782,00;0,0078
3781,00;0,0078
3780,00;0,0078
3779,00;0,0078
3778,00;0,0078
3777,00;0,0078
3776,00;0,0078
3775,00;0,0078
3774,00;0,0078
3773,00;0,0078
3772,00;0,0078
3771,00;0,0078
3770,00;0,0078
3769,00;0,0078
3768,00;0,0078
3767,00;0,0078
3766,00;0,0078
3765,00;0,0078
3764,00;0,0078
3763,00;0,0078
3762,00;0,0078
3761,00;0,0078
3760,00;0,0078
3759,00;0,0078
3758,00;0,0078
3757,00;0,0078
3756,00;0,0078
3755,00;0,0079
3754,00;0,0079
3753,00;0,0079
3752,00;0,0079
3751,00;0,0079
3750,00;0,0079
3749,00;0,0079
3748,00;0,0079
3747,00;0,0079
3746,00;0,0079
3745,00;0,0079
3744,00;0,0079
3743,00;0,0079
3742,00;0,0079
3741,00;0,0079
3740,00;0,0079
3739,00;0,0079
3738,00;0,0079
3737,00;0,0079
3736,00;0,0079
3735,00;0,0079
3734,00;0,0079
3733,00;0,0079
3732,00;0,0079
3731,00;0,0079
3730,00;0,0079
3729,00;0,0079
3728,00;0,0079
3727,00;0,0079
3726,00;0,0079
3725,00;0,0079
3724,00;0,0079
3723,00;0,0079
3722,00;0,0079
3721,00;0,0079
3720,00;0,0079
3719,00;0,0079
3718,00;0,0079
3717,00;0,0079
3716,00;0,0079
3715,00;0,0079
3714,00;0,0079
3713,00;0,0079
3712,00;0,0079
3711,00;0,0079
3710,00;0,0079
3709,00;0,0079
3708,00;0,0079
3707,00;0,0079
3706,00;0,0079
3705,00;0,0079
3704,00;0,0079
3703,00;0,0079
3702,00;0,0079
3701,00;0,0079
3700,00;0,0079
3699,00;0,0079
3698,00;0,0079
3697,00;0,0079
3696,00;0,0079
3695,00;0,0079
3694,00;0,0079
3693,00;0,0079
3692,00;0,0079
3691,00;0,0079
3690,00;0,0079
3689,00;0,0079
3688,00;0,0079
3687,00;0,0079
3686,00;0,0079
3685,00;0,0079
3684,00;0,0079
3683,00;0,0079
3682,00;0,0079
3681,00;0,0079
3680,00;0,0079
3679,00;0,0079
3678,00;0,0079
3677,00;0,0079
3676,00;0,0079
3675,00;0,0079
3674,00;0,0079
3673,00;0,0079
3672,00;0,0079
3671,00;0,0079
3670,00;0,0079
3669,00;0,0079
3668,00;0,0079
3667,00;0,0079
3666,00;0,0079
3665,00;0,0079
3664,00;0,0079
3663,00;0,0079
3662,00;0,0079
3661,00;0,0079
3660,00;0,0079
3659,00;0,0079
3658,00;0,0079
3657,00;0,0079
3656,00;0,0079
3655,00;0,0079
3654,00;0,0079
3653,00;0,0080
3652,00;0,0080
3651,00;0,0080
3650,00;0,0080
3649,00;0,0080
3648,00;0,0080
3647,00;0,0080
3646,00;0,0080
3645,00;0,0080
3644,00;0,0080
3643,00;0,0080
3642,00;0,0080
3641,00;0,0080
3640,00;0,0080
3639,00;0,0080
3638,00;0,0080
3637,00;0,0080
3636,00;0,0080
3635,00;0,0080
3634,00;0,0080
3633,00;0,0081
3632,00;0,0081
3631,00;0,0081
3630,00;0,0081
3629,00;0,0081
3628,00;0,0081
3627,00;0,0081
3626,00;0,0081
3625,00;0,0081
3624,00;0,0081
3623,00;0,0081
3622,00;0,0081
3621,00;0,0081
3620,00;0,0081
3619,00;0,0081
3618,00;0,0081
3617,00;0,0081
3616,00;0,0082
3615,00;0,0082
3614,00;0,0082
3613,00;0,0082
3612,00;0,0082
3611,00;0,0082
3610,00;0,0082
3609,00;0,0082
3608,00;0,0083
3607,00;0,0083
3606,00;0,0083
3605,00;0,0083
3604,00;0,0083
3603,00;0,0083
3602,00;0,0083
3601,00;0,0083
3600,00;0,0083
3599,00;0,0083
3598,00;0,0083
3597,00;0,0083
3596,00;0,0083
3595,00;0,0084
3594,00;0,0084
3593,00;0,0084
3592,00;0,0084
3591,00;0,0084
3590,00;0,0084
3589,00;0,0084
3588,00;0,0084
3587,00;0,0084
3586,00;0,0085
3585,00;0,0085
3584,00;0,0085
3583,00;0,0085
3582,00;0,0085
3581,00;0,0085
3580,00;0,0085
3579,00;0,0085
3578,00;0,0085
3577,00;0,0085
3576,00;0,0085
3575,00;0,0086
3574,00;0,0086
3573,00;0,0086
3572,00;0,0086
3571,00;0,0086
3570,00;0,0086
3569,00;0,0086
3568,00;0,0086
3567,00;0,0086
3566,00;0,0086
3565,00;0,0087
3564,00;0,0087
3563,00;0,0087
3562,00;0,0087
3561,00;0,0087
3560,00;0,0087
3559,00;0,0087
3558,00;0,0088
3557,00;0,0088
3556,00;0,0088
3555,00;0,0088
3554,00;0,0088
3553,00;0,0088
3552,00;0,0088
3551,00;0,0088
3550,00;0,0088
3549,00;0,0088
3548,00;0,0088
3547,00;0,0089
3546,00;0,0089
3545,00;0,0089
3544,00;0,0089
3543,00;0,0089
3542,00;0,0089
3541,00;0,0090
3540,00;0,0090
3539,00;0,0090
3538,00;0,0090
3537,00;0,0090
3536,00;0,0090
3535,00;0,0090
3534,00;0,0091
3533,00;0,0091
3532,00;0,0091
3531,00;0,0091
3530,00;0,0091
3529,00;0,0091
3528,00;0,0091
3527,00;0,0091
3526,00;0,0091
3525,00;0,0091
3524,00;0,0091
3523,00;0,0091
3522,00;0,0091
3521,00;0,0091
3520,00;0,0091
3519,00;0,0091
3518,00;0,0091
3517,00;0,0092
3516,00;0,0092
3515,00;0,0092
3514,00;0,0092
3513,00;0,0092
3512,00;0,0092
3511,00;0,0093
3510,00;0,0093
3509,00;0,0093
3508,00;0,0093
3507,00;0,0093
3506,00;0,0093
3505,00;0,0093
3504,00;0,0093
3503,00;0,0093
3502,00;0,0093
3501,00;0,0093
3500,00;0,0093
3499,00;0,0093
3498,00;0,0093
3497,00;0,0093
3496,00;0,0094
3495,00;0,0094
3494,00;0,0094
3493,00;0,0094
3492,00;0,0094
3491,00;0,0094
3490,00;0,0094
3489,00;0,0094
3488,00;0,0094
3487,00;0,0094
3486,00;0,0094
3485,00;0,0094
3484,00;0,0094
3483,00;0,0094
3482,00;0,0094
3481,00;0,0094
3480,00;0,0094
3479,00;0,0094
3478,00;0,0095
3477,00;0,0095
3476,00;0,0095
3475,00;0,0095
3474,00;0,0095
3473,00;0,0095
3472,00;0,0095
3471,00;0,0095
3470,00;0,0095
3469,00;0,0095
3468,00;0,0095
3467,00;0,0095
3466,00;0,0095
3465,00;0,0095
3464,00;0,0096
3463,00;0,0096
3462,00;0,0096
3461,00;0,0096
3460,00;0,0096
3459,00;0,0095
3458,00;0,0095
3457,00;0,0095
3456,00;0,0095
3455,00;0,0096
3454,00;0,0096
3453,00;0,0096
3452,00;0,0096
3451,00;0,0096
3450,00;0,0096
3449,00;0,0096
3448,00;0,0096
3447,00;0,0096
3446,00;0,0096
3445,00;0,0096
3444,00;0,0096
3443,00;0,0096
3442,00;0,0096
3441,00;0,0096
3440,00;0,0096
3439,00;0,0096
3438,00;0,0096
3437,00;0,0096
3436,00;0,0096
3435,00;0,0096
3434,00;0,0096
3433,00;0,0096
3432,00;0,0096
3431,00;0,0096
3430,00;0,0096
3429,00;0,0096
3428,00;0,0096
3427,00;0,0096
3426,00;0,0096
3425,00;0,0096
3424,00;0,0096
3423,00;0,0096
3422,00;0,0096
3421,00;0,0096
3420,00;0,0096
3419,00;0,0096
3418,00;0,0096
3417,00;0,0096
3416,00;0,0097
3415,00;0,0097
3414,00;0,0097
3413,00;0,0097
3412,00;0,0097
3411,00;0,0097
3410,00;0,0097
3409,00;0,0097
3408,00;0,0097
3407,00;0,0097
3406,00;0,0097
3405,00;0,0097
3404,00;0,0097
3403,00;0,0097
3402,00;0,0097
3401,00;0,0097
3400,00;0,0097
3399,00;0,0097
3398,00;0,0097
3397,00;0,0097
3396,00;0,0097
3395,00;0,0097
3394,00;0,0097
3393,00;0,0097
3392,00;0,0097
3391,00;0,0097
3390,00;0,0097
3389,00;0,0097
3388,00;0,0097
3387,00;0,0097
3386,00;0,0097
3385,00;0,0097
3384,00;0,0097
3383,00;0,0097
3382,00;0,0097
3381,00;0,0097
3380,00;0,0097
3379,00;0,0097
3378,00;0,0097
3377,00;0,0097
3376,00;0,0097
3375,00;0,0097
3374,00;0,0097
3373,00;0,0097
3372,00;0,0097
3371,00;0,0097
3370,00;0,0097
3369,00;0,0097
3368,00;0,0097
3367,00;0,0097
3366,00;0,0097
3365,00;0,0097
3364,00;0,0097
3363,00;0,0097
3362,00;0,0097
3361,00;0,0097
3360,00;0,0097
3359,00;0,0097
3358,00;0,0097
3357,00;0,0097
3356,00;0,0097
3355,00;0,0097
3354,00;0,0097
3353,00;0,0097
3352,00;0,0097
3351,00;0,0097
3350,00;0,0097
3349,00;0,0097
3348,00;0,0097
3347,00;0,0097
3346,00;0,0097
3345,00;0,0097
3344,00;0,0097
3343,00;0,0097
3342,00;0,0097
3341,00;0,0097
3340,00;0,0097
3339,00;0,0097
3338,00;0,0097
3337,00;0,0097
3336,00;0,0097
3335,00;0,0097
3334,00;0,0097
3333,00;0,0097
3332,00;0,0097
3331,00;0,0097
3330,00;0,0097
3329,00;0,0097
3328,00;0,0097
3327,00;0,0097
3326,00;0,0097
3325,00;0,0097
3324,00;0,0097
3323,00;0,0097
3322,00;0,0097
3321,00;0,0097
3320,00;0,0097
3319,00;0,0097
3318,00;0,0097
3317,00;0,0097
3316,00;0,0097
3315,00;0,0097
3314,00;0,0097
3313,00;0,0097
3312,00;0,0097
3311,00;0,0097
3310,00;0,0097
3309,00;0,0097
3308,00;0,0097
3307,00;0,0097
3306,00;0,0097
3305,00;0,0097
3304,00;0,0097
3303,00;0,0097
3302,00;0,0097
3301,00;0,0097
3300,00;0,0097
3299,00;0,0097
3298,00;0,0097
3297,00;0,0097
3296,00;0,0097
3295,00;0,0097
3294,00;0,0097
3293,00;0,0097
3292,00;0,0097
3291,00;0,0097
3290,00;0,0097
3289,00;0,0097
3288,00;0,0097
3287,00;0,0097
3286,00;0,0097
3285,00;0,0097
3284,00;0,0097
3283,00;0,0097
3282,00;0,0097
3281,00;0,0097
3280,00;0,0097
3279,00;0,0097
3278,00;0,0097
3277,00;0,0097
3276,00;0,0097
3275,00;0,0097
3274,00;0,0097
3273,00;0,0097
3272,00;0,0097
3271,00;0,0097
3270,00;0,0097
3269,00;0,0097
3268,00;0,0097
3267,00;0,0097
3266,00;0,0097
3265,00;0,0097
3264,00;0,0097
3263,00;0,0097
3262,00;0,0097
3261,00;0,0097
3260,00;0,0097
3259,00;0,0097
3258,00;0,0097
3257,00;0,0097
3256,00;0,0097
3255,00;0,0097
3254,00;0,0097
3253,00;0,0097
3252,00;0,0097
3251,00;0,0097
3250,00;0,0097
3249,00;0,0097
3248,00;0,0097
3247,00;0,0097
3246,00;0,0097
3245,00;0,0097
3244,00;0,0097
3243,00;0,0097
3242,00;0,0097
3241,00;0,0097
3240,00;0,0097
3239,00;0,0097
3238,00;0,0097
3237,00;0,0097
3236,00;0,0097
3235,00;0,0097
3234,00;0,0097
3233,00;0,0097
3232,00;0,0097
3231,00;0,0097
3230,00;0,0097
3229,00;0,0097
3228,00;0,0097
3227,00;0,0097
3226,00;0,0097
3225,00;0,0097
3224,00;0,0097
3223,00;0,0097
3222,00;0,0097
3221,00;0,0097
3220,00;0,0097
3219,00;0,0097
3218,00;0,0097
3217,00;0,0097
3216,00;0,0097
3215,00;0,0097
3214,00;0,0097
3213,00;0,0097
3212,00;0,0097
3211,00;0,0097
3210,00;0,0097
3209,00;0,0097
3208,00;0,0097
3207,00;0,0097
3206,00;0,0097
3205,00;0,0097
3204,00;0,0097
3203,00;0,0097
3202,00;0,0097
3201,00;0,0097
3200,00;0,0097
3199,00;0,0097
3198,00;0,0097
3197,00;0,0097
3196,00;0,0097
3195,00;0,0097
3194,00;0,0097
3193,00;0,0097
3192,00;0,0097
3191,00;0,0097
3190,00;0,0097
3189,00;0,0097
3188,00;0,0097
3187,00;0,0097
3186,00;0,0097
3185,00;0,0097
3184,00;0,0097
3183,00;0,0097
3182,00;0,0097
3181,00;0,0097
3180,00;0,0097
3179,00;0,0097
3178,00;0,0097
3177,00;0,0097
3176,00;0,0097
3175,00;0,0097
3174,00;0,0097
3173,00;0,0097
3172,00;0,0097
3171,00;0,0097
3170,00;0,0097
3169,00;0,0097
3168,00;0,0097
3167,00;0,0097
3166,00;0,0097
3165,00;0,0097
3164,00;0,0097
3163,00;0,0097
3162,00;0,0097
3161,00;0,0097
3160,00;0,0097
3159,00;0,0097
3158,00;0,0097
3157,00;0,0097
3156,00;0,0097
3155,00;0,0097
3154,00;0,0097
3153,00;0,0097
3152,00;0,0097
3151,00;0,0097
3150,00;0,0097
3149,00;0,0097
3148,00;0,0097
3147,00;0,0097
3146,00;0,0097
3145,00;0,0097
3144,00;0,0097
3143,00;0,0097
3142,00;0,0097
3141,00;0,0097
3140,00;0,0097
3139,00;0,0097
3138,00;0,0097
3137,00;0,0097
3136,00;0,0097
3135,00;0,0097
3134,00;0,0097
3133,00;0,0097
3132,00;0,0097
3131,00;0,0097
3130,00;0,0097
3129,00;0,0097
3128,00;0,0097
3127,00;0,0097
3126,00;0,0097
3125,00;0,0097
3124,00;0,0097
3123,00;0,0097
3122,00;0,0097
3121,00;0,0097
3120,00;0,0097
3119,00;0,0097
3118,00;0,0097
3117,00;0,0097
3116,00;0,0097
3115,00;0,0097
3114,00;0,0097
3113,00;0,0097
3112,00;0,0097
3111,00;0,0097
3110,00;0,0097
3109,00;0,0097
3108,00;0,0097
3107,00;0,0097
3106,00;0,0097
3105,00;0,0097
3104,00;0,0097
3103,00;0,0097
3102,00;0,0097
3101,00;0,0097
3100,00;0,0097
3099,00;0,0097
3098,00;0,0097
3097,00;0,0097
3096,00;0,0097
3095,00;0,0097
3094,00;0,0097
3093,00;0,0097
3092,00;0,0097
3091,00;0,0097
3090,00;0,0097
3089,00;0,0097
3088,00;0,0097
3087,00;0,0097
3086,00;0,0097
3085,00;0,0097
3084,00;0,0097
3083,00;0,0097
3082,00;0,0097
3081,00;0,0097
3080,00;0,0097
3079,00;0,0097
3078,00;0,0097
3077,00;0,0097
3076,00;0,0097
3075,00;0,0097
3074,00;0,0097
3073,00;0,0097
3072,00;0,0097
3071,00;0,0097
3070,00;0,0096
3069,00;0,0096
3068,00;0,0096
3067,00;0,0096
3066,00;0,0096
3065,00;0,0096
3064,00;0,0096
3063,00;0,0096
3062,00;0,0096
3061,00;0,0096
3060,00;0,0096
3059,00;0,0096
3058,00;0,0096
3057,00;0,0096
3056,00;0,0096
3055,00;0,0096
3054,00;0,0096
3053,00;0,0096
3052,00;0,0096
3051,00;0,0096
3050,00;0,0096
3049,00;0,0096
3048,00;0,0096
3047,00;0,0096
3046,00;0,0096
3045,00;0,0096
3044,00;0,0096
3043,00;0,0096
3042,00;0,0096
3041,00;0,0096
3040,00;0,0096
3039,00;0,0096
3038,00;0,0096
3037,00;0,0096
3036,00;0,0096
3035,00;0,0096
3034,00;0,0096
3033,00;0,0096
3032,00;0,0096
3031,00;0,0096
3030,00;0,0096
3029,00;0,0096
3028,00;0,0096
3027,00;0,0096
3026,00;0,0096
3025,00;0,0096
3024,00;0,0096
3023,00;0,0096
3022,00;0,0096
3021,00;0,0096
3020,00;0,0096
3019,00;0,0096
3018,00;0,0096
3017,00;0,0096
3016,00;0,0096
3015,00;0,0096
3014,00;0,0096
3013,00;0,0096
3012,00;0,0096
3011,00;0,0096
3010,00;0,0096
3009,00;0,0096
3008,00;0,0096
3007,00;0,0096
3006,00;0,0096
3005,00;0,0096
3004,00;0,0096
3003,00;0,0096
3002,00;0,0096
3001,00;0,0096
3000,00;0,0096
2999,00;0,0095
2998,00;0,0095
2997,00;0,0095
2996,00;0,0095
2995,00;0,0095
2994,00;0,0095
2993,00;0,0095
2992,00;0,0095
2991,00;0,0095
2990,00;0,0095
2989,00;0,0095
2988,00;0,0095
2987,00;0,0095
2986,00;0,0095
2985,00;0,0095
2984,00;0,0095
2983,00;0,0095
2982,00;0,0094
2981,00;0,0094
2980,00;0,0094
2979,00;0,0094
2978,00;0,0094
2977,00;0,0094
2976,00;0,0094
2975,00;0,0094
2974,00;0,0094
2973,00;0,0094
2972,00;0,0094
2971,00;0,0094
2970,00;0,0094
2969,00;0,0094
2968,00;0,0094
2967,00;0,0094
2966,00;0,0093
2965,00;0,0093
2964,00;0,0093
2963,00;0,0093
2962,00;0,0092
2961,00;0,0092
2960,00;0,0092
2959,00;0,0092
2958,00;0,0091
2957,00;0,0091
2956,00;0,0091
2955,00;0,0091
2954,00;0,0091
2953,00;0,0091
2952,00;0,0091
2951,00;0,0091
2950,00;0,0091
2949,00;0,0091
2948,00;0,0091
2947,00;0,0091
2946,00;0,0091
2945,00;0,0091
2944,00;0,0091
2943,00;0,0091
2942,00;0,0091
2941,00;0,0091
2940,00;0,0091
2939,00;0,0090
2938,00;0,0090
2937,00;0,0090
2936,00;0,0089
2935,00;0,0089
2934,00;0,0089
2933,00;0,0089
2932,00;0,0088
2931,00;0,0088
2930,00;0,0088
2929,00;0,0087
2928,00;0,0087
2927,00;0,0087
2926,00;0,0086
2925,00;0,0086
2924,00;0,0086
2923,00;0,0085
2922,00;0,0085
2921,00;0,0086
2920,00;0,0086
2919,00;0,0086
2918,00;0,0087
2917,00;0,0087
2916,00;0,0087
2915,00;0,0088
2914,00;0,0088
2913,00;0,0089
2912,00;0,0089
2911,00;0,0089
2910,00;0,0090
2909,00;0,0090
2908,00;0,0090
2907,00;0,0091
2906,00;0,0091
2905,00;0,0091
2904,00;0,0091
2903,00;0,0091
2902,00;0,0091
2901,00;0,0092
2900,00;0,0092
2899,00;0,0092
2898,00;0,0092
2897,00;0,0092
2896,00;0,0092
2895,00;0,0092
2894,00;0,0092
2893,00;0,0092
2892,00;0,0092
2891,00;0,0092
2890,00;0,0092
2889,00;0,0093
2888,00;0,0093
2887,00;0,0093
2886,00;0,0093
2885,00;0,0093
2884,00;0,0093
2883,00;0,0093
2882,00;0,0093
2881,00;0,0093
2880,00;0,0093
2879,00;0,0093
2878,00;0,0092
2877,00;0,0092
2876,00;0,0092
2875,00;0,0092
2874,00;0,0091
2873,00;0,0091
2872,00;0,0091
2871,00;0,0091
2870,00;0,0092
2869,00;0,0092
2868,00;0,0092
2867,00;0,0092
2866,00;0,0092
2865,00;0,0092
2864,00;0,0092
2863,00;0,0091
2862,00;0,0091
2861,00;0,0091
2860,00;0,0091
2859,00;0,0091
2858,00;0,0090
2857,00;0,0090
2856,00;0,0090
2855,00;0,0090
2854,00;0,0089
2853,00;0,0089
2852,00;0,0089
2851,00;0,0089
2850,00;0,0089
2849,00;0,0090
2848,00;0,0090
2847,00;0,0091
2846,00;0,0091
2845,00;0,0092
2844,00;0,0092
2843,00;0,0092
2842,00;0,0093
2841,00;0,0093
2840,00;0,0093
2839,00;0,0093
2838,00;0,0093
2837,00;0,0093
2836,00;0,0094
2835,00;0,0094
2834,00;0,0094
2833,00;0,0094
2832,00;0,0094
2831,00;0,0094
2830,00;0,0094
2829,00;0,0094
2828,00;0,0094
2827,00;0,0094
2826,00;0,0094
2825,00;0,0094
2824,00;0,0094
2823,00;0,0094
2822,00;0,0094
2821,00;0,0094
2820,00;0,0094
2819,00;0,0094
2818,00;0,0094
2817,00;0,0094
2816,00;0,0094
2815,00;0,0094
2814,00;0,0094
2813,00;0,0095
2812,00;0,0094
2811,00;0,0094
2810,00;0,0094
2809,00;0,0094
2808,00;0,0094
2807,00;0,0094
2806,00;0,0094
2805,00;0,0094
2804,00;0,0094
2803,00;0,0094
2802,00;0,0094
2801,00;0,0094
2800,00;0,0094
2799,00;0,0094
2798,00;0,0094
2797,00;0,0094
2796,00;0,0094
2795,00;0,0094
2794,00;0,0094
2793,00;0,0094
2792,00;0,0094
2791,00;0,0094
2790,00;0,0094
2789,00;0,0094
2788,00;0,0094
2787,00;0,0094
2786,00;0,0094
2785,00;0,0094
2784,00;0,0094
2783,00;0,0094
2782,00;0,0094
2781,00;0,0094
2780,00;0,0094
2779,00;0,0094
2778,00;0,0094
2777,00;0,0094
2776,00;0,0094
2775,00;0,0094
2774,00;0,0094
2773,00;0,0094
2772,00;0,0094
2771,00;0,0094
2770,00;0,0094
2769,00;0,0094
2768,00;0,0094
2767,00;0,0093
2766,00;0,0093
2765,00;0,0093
2764,00;0,0093
2763,00;0,0093
2762,00;0,0093
2761,00;0,0093
2760,00;0,0093
2759,00;0,0093
2758,00;0,0093
2757,00;0,0093
2756,00;0,0093
2755,00;0,0093
2754,00;0,0093
2753,00;0,0093
2752,00;0,0093
2751,00;0,0093
2750,00;0,0093
2749,00;0,0093
2748,00;0,0093
2747,00;0,0093
2746,00;0,0093
2745,00;0,0093
2744,00;0,0093
2743,00;0,0093
2742,00;0,0093
2741,00;0,0093
2740,00;0,0093
2739,00;0,0093
2738,00;0,0093
2737,00;0,0093
2736,00;0,0093
2735,00;0,0093
2734,00;0,0093
2733,00;0,0093
2732,00;0,0093
2731,00;0,0093
2730,00;0,0093
2729,00;0,0093
2728,00;0,0093
2727,00;0,0093
2726,00;0,0093
2725,00;0,0093
2724,00;0,0093
2723,00;0,0093
2722,00;0,0093
2721,00;0,0093
2720,00;0,0093
2719,00;0,0093
2718,00;0,0093
2717,00;0,0093
2716,00;0,0093
2715,00;0,0093
2714,00;0,0093
2713,00;0,0093
2712,00;0,0093
2711,00;0,0093
2710,00;0,0092
2709,00;0,0092
2708,00;0,0093
2707,00;0,0093
2706,00;0,0093
2705,00;0,0093
2704,00;0,0093
2703,00;0,0093
2702,00;0,0093
2701,00;0,0092
2700,00;0,0092
2699,00;0,0092
2698,00;0,0092
2697,00;0,0092
2696,00;0,0092
2695,00;0,0093
2694,00;0,0093
2693,00;0,0092
2692,00;0,0092
2691,00;0,0092
2690,00;0,0092
2689,00;0,0092
2688,00;0,0092
2687,00;0,0092
2686,00;0,0092
2685,00;0,0092
2684,00;0,0092
2683,00;0,0092
2682,00;0,0092
2681,00;0,0092
2680,00;0,0092
2679,00;0,0092
2678,00;0,0092
2677,00;0,0092
2676,00;0,0092
2675,00;0,0092
2674,00;0,0092
2673,00;0,0092
2672,00;0,0092
2671,00;0,0092
2670,00;0,0092
2669,00;0,0092
2668,00;0,0092
2667,00;0,0092
2666,00;0,0093
2665,00;0,0093
2664,00;0,0093
2663,00;0,0093
2662,00;0,0093
2661,00;0,0093
2660,00;0,0093
2659,00;0,0093
2658,00;0,0093
2657,00;0,0094
2656,00;0,0094
2655,00;0,0094
2654,00;0,0094
2653,00;0,0094
2652,00;0,0094
2651,00;0,0094
2650,00;0,0094
2649,00;0,0094
2648,00;0,0094
2647,00;0,0093
2646,00;0,0093
2645,00;0,0093
2644,00;0,0093
2643,00;0,0093
2642,00;0,0093
2641,00;0,0093
2640,00;0,0093
2639,00;0,0093
2638,00;0,0093
2637,00;0,0093
2636,00;0,0093
2635,00;0,0093
2634,00;0,0092
2633,00;0,0092
2632,00;0,0092
2631,00;0,0092
2630,00;0,0092
2629,00;0,0092
2628,00;0,0092
2627,00;0,0092
2626,00;0,0092
2625,00;0,0092
2624,00;0,0092
2623,00;0,0092
2622,00;0,0092
2621,00;0,0092
2620,00;0,0092
2619,00;0,0091
2618,00;0,0091
2617,00;0,0091
2616,00;0,0091
2615,00;0,0091
2614,00;0,0091
2613,00;0,0091
2612,00;0,0091
2611,00;0,0091
2610,00;0,0091
