Создан как новый массив данных;Образец 016 полученный BalashovM Дата пятница, марта 03 2023
cm-1;A
3535,00;0,0255
3534,00;0,0255
3533,00;0,0256
3532,00;0,0256
3531,00;0,0256
3530,00;0,0256
3529,00;0,0256
3528,00;0,0256
3527,00;0,0256
3526,00;0,0256
3525,00;0,0257
3524,00;0,0257
3523,00;0,0257
3522,00;0,0257
3521,00;0,0257
3520,00;0,0257
3519,00;0,0257
3518,00;0,0257
3517,00;0,0257
3516,00;0,0257
3515,00;0,0257
3514,00;0,0258
3513,00;0,0258
3512,00;0,0258
3511,00;0,0258
3510,00;0,0258
3509,00;0,0258
3508,00;0,0258
3507,00;0,0258
3506,00;0,0258
3505,00;0,0259
3504,00;0,0259
3503,00;0,0259
3502,00;0,0259
3501,00;0,0259
3500,00;0,0259
3499,00;0,0259
3498,00;0,0259
3497,00;0,0259
3496,00;0,0259
3495,00;0,0259
3494,00;0,0259
3493,00;0,0259
3492,00;0,0260
3491,00;0,0260
3490,00;0,0260
3489,00;0,0260
3488,00;0,0260
3487,00;0,0260
3486,00;0,0260
3485,00;0,0260
3484,00;0,0260
3483,00;0,0260
3482,00;0,0261
3481,00;0,0261
3480,00;0,0261
3479,00;0,0261
3478,00;0,0261
3477,00;0,0261
3476,00;0,0261
3475,00;0,0261
3474,00;0,0261
3473,00;0,0261
3472,00;0,0262
3471,00;0,0262
3470,00;0,0262
3469,00;0,0262
3468,00;0,0262
3467,00;0,0262
3466,00;0,0262
3465,00;0,0262
3464,00;0,0263
3463,00;0,0263
3462,00;0,0263
3461,00;0,0263
3460,00;0,0263
3459,00;0,0263
3458,00;0,0263
3457,00;0,0263
3456,00;0,0263
3455,00;0,0263
3454,00;0,0264
3453,00;0,0264
3452,00;0,0264
3451,00;0,0264
3450,00;0,0264
3449,00;0,0264
3448,00;0,0264
3447,00;0,0264
3446,00;0,0264
3445,00;0,0264
3444,00;0,0264
3443,00;0,0264
3442,00;0,0264
3441,00;0,0265
3440,00;0,0265
3439,00;0,0265
3438,00;0,0265
3437,00;0,0265
3436,00;0,0265
3435,00;0,0265
3434,00;0,0265
3433,00;0,0265
3432,00;0,0265
3431,00;0,0266
3430,00;0,0266
3429,00;0,0266
3428,00;0,0266
3427,00;0,0266
3426,00;0,0266
3425,00;0,0266
3424,00;0,0266
3423,00;0,0266
3422,00;0,0266
3421,00;0,0266
3420,00;0,0267
3419,00;0,0267
3418,00;0,0267
3417,00;0,0267
3416,00;0,0267
3415,00;0,0267
3414,00;0,0267
3413,00;0,0267
3412,00;0,0267
3411,00;0,0267
3410,00;0,0267
3409,00;0,0267
3408,00;0,0267
3407,00;0,0267
3406,00;0,0267
3405,00;0,0267
3404,00;0,0268
3403,00;0,0268
3402,00;0,0268
3401,00;0,0268
3400,00;0,0268
3399,00;0,0268
3398,00;0,0268
3397,00;0,0268
3396,00;0,0268
3395,00;0,0268
3394,00;0,0268
3393,00;0,0268
3392,00;0,0268
3391,00;0,0268
3390,00;0,0268
3389,00;0,0268
3388,00;0,0268
3387,00;0,0268
3386,00;0,0268
3385,00;0,0268
3384,00;0,0269
3383,00;0,0269
3382,00;0,0269
3381,00;0,0269
3380,00;0,0269
3379,00;0,0269
3378,00;0,0269
3377,00;0,0269
3376,00;0,0269
3375,00;0,0269
3374,00;0,0269
3373,00;0,0269
3372,00;0,0269
3371,00;0,0269
3370,00;0,0269
3369,00;0,0269
3368,00;0,0270
3367,00;0,0270
3366,00;0,0270
3365,00;0,0270
3364,00;0,0270
3363,00;0,0270
3362,00;0,0270
3361,00;0,0270
3360,00;0,0270
3359,00;0,0270
3358,00;0,0270
3357,00;0,0270
3356,00;0,0270
3355,00;0,0270
3354,00;0,0270
3353,00;0,0270
3352,00;0,0270
3351,00;0,0270
3350,00;0,0271
3349,00;0,0271
3348,00;0,0271
3347,00;0,0271
3346,00;0,0271
3345,00;0,0271
3344,00;0,0271
3343,00;0,0272
3342,00;0,0272
3341,00;0,0272
3340,00;0,0272
3339,00;0,0272
3338,00;0,0272
3337,00;0,0272
3336,00;0,0272
3335,00;0,0272
3334,00;0,0272
3333,00;0,0272
3332,00;0,0272
3331,00;0,0272
3330,00;0,0272
3329,00;0,0272
3328,00;0,0272
3327,00;0,0272
3326,00;0,0272
3325,00;0,0273
3324,00;0,0273
3323,00;0,0273
3322,00;0,0273
3321,00;0,0273
3320,00;0,0273
3319,00;0,0273
3318,00;0,0273
3317,00;0,0273
3316,00;0,0273
3315,00;0,0273
3314,00;0,0273
3313,00;0,0273
3312,00;0,0273
3311,00;0,0273
3310,00;0,0273
3309,00;0,0273
3308,00;0,0273
3307,00;0,0273
3306,00;0,0273
3305,00;0,0273
3304,00;0,0274
3303,00;0,0274
3302,00;0,0274
3301,00;0,0274
3300,00;0,0274
3299,00;0,0274
3298,00;0,0274
3297,00;0,0274
3296,00;0,0274
3295,00;0,0274
3294,00;0,0274
3293,00;0,0274
3292,00;0,0274
3291,00;0,0275
