Создан как новый массив данных;Образец 011 полученный BalashovM Дата среда, апреля 28 2021
3577,00;0,0147
3576,00;0,0147
3575,00;0,0147
3574,00;0,0148
3573,00;0,0148
3572,00;0,0148
3571,00;0,0148
3570,00;0,0149
3569,00;0,0149
3568,00;0,0149
3567,00;0,0149
3566,00;0,0150
3565,00;0,0150
3564,00;0,0150
3563,00;0,0150
3562,00;0,0151
3561,00;0,0151
3560,00;0,0151
3559,00;0,0151
3558,00;0,0152
3557,00;0,0152
3556,00;0,0152
3555,00;0,0152
3554,00;0,0153
3553,00;0,0153
3552,00;0,0153
3551,00;0,0153
3550,00;0,0154
3549,00;0,0154
3548,00;0,0154
3547,00;0,0154
3546,00;0,0155
3545,00;0,0155
3544,00;0,0155
3543,00;0,0155
3542,00;0,0155
3541,00;0,0156
3540,00;0,0156
3539,00;0,0156
3538,00;0,0157
3537,00;0,0157
3536,00;0,0157
3535,00;0,0157
3534,00;0,0157
3533,00;0,0158
3532,00;0,0158
3531,00;0,0158
3530,00;0,0158
3529,00;0,0159
3528,00;0,0159
3527,00;0,0159
3526,00;0,0159
3525,00;0,0160
3524,00;0,0160
3523,00;0,0160
3522,00;0,0160
3521,00;0,0161
3520,00;0,0161
3519,00;0,0161
3518,00;0,0161
3517,00;0,0161
3516,00;0,0162
3515,00;0,0162
3514,00;0,0162
3513,00;0,0162
3512,00;0,0163
3511,00;0,0163
3510,00;0,0163
3509,00;0,0163
3508,00;0,0163
3507,00;0,0164
3506,00;0,0164
3505,00;0,0164
3504,00;0,0164
3503,00;0,0164
3502,00;0,0165
3501,00;0,0165
3500,00;0,0165
3499,00;0,0165
3498,00;0,0165
3497,00;0,0165
3496,00;0,0166
3495,00;0,0166
3494,00;0,0166
3493,00;0,0166
3492,00;0,0166
3491,00;0,0166
3490,00;0,0167
3489,00;0,0167
3488,00;0,0167
3487,00;0,0167
3486,00;0,0168
3485,00;0,0168
3484,00;0,0168
3483,00;0,0168
3482,00;0,0168
3481,00;0,0168
3480,00;0,0168
3479,00;0,0168
3478,00;0,0169
3477,00;0,0169
3476,00;0,0169
3475,00;0,0169
3474,00;0,0169
3473,00;0,0169
3472,00;0,0169
3471,00;0,0170
3470,00;0,0170
3469,00;0,0170
3468,00;0,0170
3467,00;0,0170
3466,00;0,0170
3465,00;0,0170
3464,00;0,0171
3463,00;0,0171
3462,00;0,0171
3461,00;0,0171
3460,00;0,0171
3459,00;0,0171
3458,00;0,0171
3457,00;0,0171
3456,00;0,0171
3455,00;0,0171
3454,00;0,0172
3453,00;0,0172
3452,00;0,0172
3451,00;0,0172
3450,00;0,0172
3449,00;0,0172
3448,00;0,0172
3447,00;0,0172
3446,00;0,0172
3445,00;0,0172
3444,00;0,0173
3443,00;0,0173
3442,00;0,0173
3441,00;0,0173
3440,00;0,0173
3439,00;0,0173
3438,00;0,0173
3437,00;0,0173
3436,00;0,0173
3435,00;0,0173
3434,00;0,0174
3433,00;0,0174
3432,00;0,0174
3431,00;0,0174
3430,00;0,0174
3429,00;0,0174
3428,00;0,0174
3427,00;0,0174
3426,00;0,0175
3425,00;0,0175
3424,00;0,0175
3423,00;0,0175
3422,00;0,0175
3421,00;0,0175
3420,00;0,0175
3419,00;0,0175
3418,00;0,0175
3417,00;0,0175
3416,00;0,0175
3415,00;0,0175
3414,00;0,0175
3413,00;0,0175
3412,00;0,0175
3411,00;0,0175
3410,00;0,0175
3409,00;0,0175
3408,00;0,0175
3407,00;0,0175
3406,00;0,0175
3405,00;0,0176
3404,00;0,0176
3403,00;0,0176
3402,00;0,0176
3401,00;0,0176
3400,00;0,0176
3399,00;0,0176
3398,00;0,0176
3397,00;0,0176
3396,00;0,0176
3395,00;0,0176
3394,00;0,0176
3393,00;0,0176
3392,00;0,0176
3391,00;0,0176
3390,00;0,0176
3389,00;0,0176
3388,00;0,0176
3387,00;0,0176
3386,00;0,0176
3385,00;0,0176
3384,00;0,0176
3383,00;0,0176
3382,00;0,0176
3381,00;0,0176
3380,00;0,0176
3379,00;0,0176
3378,00;0,0176
3377,00;0,0176
3376,00;0,0176
3375,00;0,0176
3374,00;0,0176
3373,00;0,0176
3372,00;0,0176
3371,00;0,0176
3370,00;0,0176
3369,00;0,0176
3368,00;0,0176
3367,00;0,0176
3366,00;0,0176
3365,00;0,0177
3364,00;0,0177
3363,00;0,0177
3362,00;0,0177
3361,00;0,0177
3360,00;0,0177
3359,00;0,0177
3358,00;0,0177
3357,00;0,0177
3356,00;0,0177
3355,00;0,0177
3354,00;0,0177
3353,00;0,0177
3352,00;0,0177
3351,00;0,0177
3350,00;0,0177
3349,00;0,0177
3348,00;0,0177
3347,00;0,0177
3346,00;0,0177
3345,00;0,0177
3344,00;0,0177
3343,00;0,0177
3342,00;0,0177
3341,00;0,0177
3340,00;0,0177
3339,00;0,0177
3338,00;0,0177
3337,00;0,0177
3336,00;0,0177
3335,00;0,0177
3334,00;0,0177
3333,00;0,0177
3332,00;0,0177
3331,00;0,0177
3330,00;0,0177
3329,00;0,0177
3328,00;0,0177
3327,00;0,0177
3326,00;0,0177
3325,00;0,0177
3324,00;0,0177
3323,00;0,0177
3322,00;0,0177
3321,00;0,0177
3320,00;0,0177
3319,00;0,0177
3318,00;0,0177
3317,00;0,0177
3316,00;0,0177
3315,00;0,0177
3314,00;0,0177
3313,00;0,0177
3312,00;0,0177
3311,00;0,0177
3310,00;0,0177
3309,00;0,0177
3308,00;0,0177
3307,00;0,0177
3306,00;0,0177
3305,00;0,0177
3304,00;0,0177
3303,00;0,0177
3302,00;0,0177
3301,00;0,0177
3300,00;0,0177
3299,00;0,0177
3298,00;0,0177
3297,00;0,0177
3296,00;0,0177
3295,00;0,0177
3294,00;0,0177
3293,00;0,0177
3292,00;0,0177
3291,00;0,0177
3290,00;0,0177
3289,00;0,0177
3288,00;0,0177
3287,00;0,0177
3286,00;0,0177
3285,00;0,0177
3284,00;0,0177
3283,00;0,0177
3282,00;0,0177
3281,00;0,0177
3280,00;0,0177
3279,00;0,0177
3278,00;0,0177
3277,00;0,0177
3276,00;0,0177
3275,00;0,0177
3274,00;0,0177
3273,00;0,0177
3272,00;0,0177
3271,00;0,0177
3270,00;0,0177
3269,00;0,0177
3268,00;0,0177
3267,00;0,0177
3266,00;0,0177
3265,00;0,0177
3264,00;0,0177
3263,00;0,0177
3262,00;0,0177
3261,00;0,0177
3260,00;0,0177
3259,00;0,0177
3258,00;0,0177
3257,00;0,0177
3256,00;0,0177
3255,00;0,0177
3254,00;0,0177
3253,00;0,0177
3252,00;0,0177
3251,00;0,0177
3250,00;0,0177
3249,00;0,0177
3248,00;0,0177
3247,00;0,0177
3246,00;0,0177
3245,00;0,0177
3244,00;0,0177
3243,00;0,0177
3242,00;0,0177
3241,00;0,0177
3240,00;0,0177
3239,00;0,0177
3238,00;0,0177
3237,00;0,0177
3236,00;0,0177
3235,00;0,0177
3234,00;0,0176
3233,00;0,0176
3232,00;0,0176
3231,00;0,0176
3230,00;0,0176
3229,00;0,0176
3228,00;0,0176
3227,00;0,0176
3226,00;0,0176
3225,00;0,0176
3224,00;0,0176
3223,00;0,0176
3222,00;0,0176
3221,00;0,0176
3220,00;0,0176
3219,00;0,0176
3218,00;0,0176
3217,00;0,0176
3216,00;0,0176
3215,00;0,0176
3214,00;0,0176
3213,00;0,0176
3212,00;0,0176
3211,00;0,0176
3210,00;0,0176
3209,00;0,0176
3208,00;0,0176
3207,00;0,0176
3206,00;0,0176
3205,00;0,0176
3204,00;0,0176
3203,00;0,0176
3202,00;0,0176
3201,00;0,0176
3200,00;0,0176
3199,00;0,0176
3198,00;0,0176
3197,00;0,0176
3196,00;0,0176
3195,00;0,0176
3194,00;0,0176
3193,00;0,0176
3192,00;0,0176
3191,00;0,0176
3190,00;0,0176
3189,00;0,0176
3188,00;0,0176
3187,00;0,0176
3186,00;0,0176
3185,00;0,0176
3184,00;0,0176
3183,00;0,0176
3182,00;0,0175
3181,00;0,0175
3180,00;0,0175
3179,00;0,0175
3178,00;0,0175
3177,00;0,0175
3176,00;0,0175
3175,00;0,0175
3174,00;0,0175
3173,00;0,0175
3172,00;0,0175
3171,00;0,0175
3170,00;0,0175
3169,00;0,0175
3168,00;0,0175
3167,00;0,0175
3166,00;0,0175
3165,00;0,0175
3164,00;0,0175
3163,00;0,0175
3162,00;0,0175
3161,00;0,0175
3160,00;0,0175
3159,00;0,0175
3158,00;0,0175
3157,00;0,0175
3156,00;0,0175
3155,00;0,0175
3154,00;0,0175
3153,00;0,0175
3152,00;0,0175
3151,00;0,0174
3150,00;0,0174
3149,00;0,0174
3148,00;0,0174
3147,00;0,0174
3146,00;0,0174
3145,00;0,0174
3144,00;0,0174
3143,00;0,0174
3142,00;0,0174
3141,00;0,0174
3140,00;0,0174
3139,00;0,0174
3138,00;0,0174
3137,00;0,0174
3136,00;0,0174
3135,00;0,0174
3134,00;0,0174
3133,00;0,0174
3132,00;0,0174
3131,00;0,0174
3130,00;0,0174
3129,00;0,0174
3128,00;0,0174
3127,00;0,0174
3126,00;0,0174
3125,00;0,0174
3124,00;0,0174
3123,00;0,0174
3122,00;0,0173
3121,00;0,0173
3120,00;0,0173
3119,00;0,0173
3118,00;0,0173
3117,00;0,0173
3116,00;0,0173
3115,00;0,0173
3114,00;0,0173
3113,00;0,0173
3112,00;0,0173
3111,00;0,0173
3110,00;0,0173
3109,00;0,0173
3108,00;0,0173
3107,00;0,0173
3106,00;0,0173
3105,00;0,0173
3104,00;0,0173
3103,00;0,0173
3102,00;0,0173
3101,00;0,0173
3100,00;0,0173
3099,00;0,0173
3098,00;0,0173
3097,00;0,0173
3096,00;0,0173
3095,00;0,0173
3094,00;0,0173
3093,00;0,0173
3092,00;0,0173
3091,00;0,0172
3090,00;0,0172
3089,00;0,0172
3088,00;0,0172
3087,00;0,0172
3086,00;0,0172
3085,00;0,0172
3084,00;0,0172
3083,00;0,0172
3082,00;0,0172
3081,00;0,0172
3080,00;0,0172
3079,00;0,0172
3078,00;0,0172
3077,00;0,0172
3076,00;0,0172
3075,00;0,0172
3074,00;0,0172
3073,00;0,0172
3072,00;0,0172
3071,00;0,0172
3070,00;0,0172
3069,00;0,0172
3068,00;0,0172
3067,00;0,0172
3066,00;0,0171
3065,00;0,0171
3064,00;0,0171
3063,00;0,0171
3062,00;0,0171
3061,00;0,0171
3060,00;0,0171
3059,00;0,0171
3058,00;0,0171
3057,00;0,0171
3056,00;0,0171
3055,00;0,0171
3054,00;0,0171
3053,00;0,0171
3052,00;0,0171
3051,00;0,0171
3050,00;0,0171
3049,00;0,0171
3048,00;0,0171
3047,00;0,0171
3046,00;0,0171
3045,00;0,0171
3044,00;0,0171
3043,00;0,0171
3042,00;0,0171
3041,00;0,0171
3040,00;0,0171
3039,00;0,0171
3038,00;0,0171
3037,00;0,0171
3036,00;0,0171
3035,00;0,0171
3034,00;0,0171
3033,00;0,0171
3032,00;0,0171
3031,00;0,0171
3030,00;0,0171
3029,00;0,0171
3028,00;0,0171
3027,00;0,0171
3026,00;0,0171
3025,00;0,0171
3024,00;0,0171
3023,00;0,0171
3022,00;0,0171
3021,00;0,0171
3020,00;0,0171
3019,00;0,0171
3018,00;0,0171
3017,00;0,0171
3016,00;0,0171
3015,00;0,0171
3014,00;0,0171
3013,00;0,0171
3012,00;0,0171
3011,00;0,0171
3010,00;0,0171
3009,00;0,0171
3008,00;0,0171
3007,00;0,0172
3006,00;0,0172
3005,00;0,0172
3004,00;0,0172
3003,00;0,0172
3002,00;0,0172
3001,00;0,0172
3000,00;0,0172
2999,00;0,0172
2998,00;0,0172
2997,00;0,0172
2996,00;0,0172
2995,00;0,0172
2994,00;0,0173
2993,00;0,0173
2992,00;0,0173
2991,00;0,0173
2990,00;0,0173
2989,00;0,0173
2988,00;0,0173
2987,00;0,0173
2986,00;0,0172
2985,00;0,0172
2984,00;0,0172
2983,00;0,0172
2982,00;0,0172
2981,00;0,0172
2980,00;0,0172
2979,00;0,0172
2978,00;0,0172
2977,00;0,0172
2976,00;0,0172
2975,00;0,0172
2974,00;0,0172
2973,00;0,0172
2972,00;0,0172
2971,00;0,0172
2970,00;0,0171
2969,00;0,0171
2968,00;0,0171
2967,00;0,0171
2966,00;0,0171
2965,00;0,0171
2964,00;0,0170
2963,00;0,0170
2962,00;0,0170
2961,00;0,0170
2960,00;0,0170
2959,00;0,0170
2958,00;0,0170
2957,00;0,0170
2956,00;0,0170
2955,00;0,0170
2954,00;0,0169
2953,00;0,0169
2952,00;0,0169
2951,00;0,0169
2950,00;0,0169
2949,00;0,0168
2948,00;0,0168
2947,00;0,0168
2946,00;0,0168
2945,00;0,0168
2944,00;0,0168
2943,00;0,0168
2942,00;0,0168
2941,00;0,0168
2940,00;0,0167
2939,00;0,0167
2938,00;0,0167
2937,00;0,0167
2936,00;0,0167
2935,00;0,0167
2934,00;0,0166
2933,00;0,0166
2932,00;0,0166
2931,00;0,0166
2930,00;0,0166
2929,00;0,0166
2928,00;0,0166
2927,00;0,0165
2926,00;0,0165
2925,00;0,0165
2924,00;0,0165
2923,00;0,0165
2922,00;0,0165
2921,00;0,0165
2920,00;0,0165
2919,00;0,0165
2918,00;0,0164
2917,00;0,0164
2916,00;0,0165
2915,00;0,0165
2914,00;0,0165
2913,00;0,0165
2912,00;0,0166
2911,00;0,0166
2910,00;0,0166
2909,00;0,0166
2908,00;0,0166
2907,00;0,0166
2906,00;0,0166
2905,00;0,0166
2904,00;0,0166
2903,00;0,0167
2902,00;0,0167
2901,00;0,0167
2900,00;0,0166
2899,00;0,0166
2898,00;0,0166
2897,00;0,0166
2896,00;0,0166
2895,00;0,0166
2894,00;0,0166
2893,00;0,0166
2892,00;0,0166
2891,00;0,0166
2890,00;0,0165
2889,00;0,0165
2888,00;0,0165
2887,00;0,0165
2886,00;0,0165
2885,00;0,0165
2884,00;0,0165
2883,00;0,0165
2882,00;0,0165
2881,00;0,0165
2880,00;0,0164
2879,00;0,0164
2878,00;0,0164
2877,00;0,0164
2876,00;0,0164
2875,00;0,0164
2874,00;0,0164
2873,00;0,0164
2872,00;0,0163
2871,00;0,0163
2870,00;0,0163
2869,00;0,0163
2868,00;0,0163
2867,00;0,0163
2866,00;0,0163
2865,00;0,0162
2864,00;0,0162
2863,00;0,0162
2862,00;0,0162
2861,00;0,0162
2860,00;0,0161
2859,00;0,0161
2858,00;0,0161
2857,00;0,0161
2856,00;0,0161
2855,00;0,0160
2854,00;0,0160
2853,00;0,0160
2852,00;0,0160
2851,00;0,0160
2850,00;0,0160
2849,00;0,0160
2848,00;0,0160
2847,00;0,0160
2846,00;0,0160
2845,00;0,0160
2844,00;0,0160
2843,00;0,0160
2842,00;0,0160
2841,00;0,0160
2840,00;0,0160
2839,00;0,0160
2838,00;0,0160
2837,00;0,0160
2836,00;0,0160
2835,00;0,0160
2834,00;0,0160
2833,00;0,0160
2832,00;0,0160
2831,00;0,0160
2830,00;0,0159
2829,00;0,0159
2828,00;0,0159
2827,00;0,0160
2826,00;0,0160
2825,00;0,0159
2824,00;0,0159
2823,00;0,0159
2822,00;0,0159
2821,00;0,0159
2820,00;0,0159
2819,00;0,0159
2818,00;0,0159
2817,00;0,0159
2816,00;0,0159
2815,00;0,0159
2814,00;0,0159
2813,00;0,0159
2812,00;0,0159
2811,00;0,0159
2810,00;0,0158
2809,00;0,0158
2808,00;0,0158
2807,00;0,0158
2806,00;0,0158
2805,00;0,0158
2804,00;0,0158
2803,00;0,0158
2802,00;0,0158
2801,00;0,0158
2800,00;0,0158
2799,00;0,0158
2798,00;0,0158
2797,00;0,0158
2796,00;0,0158
2795,00;0,0158
2794,00;0,0158
2793,00;0,0158
2792,00;0,0158
2791,00;0,0157
2790,00;0,0157
2789,00;0,0157
2788,00;0,0157
2787,00;0,0157
2786,00;0,0157
2785,00;0,0157
2784,00;0,0157
2783,00;0,0157
2782,00;0,0157
2781,00;0,0157
2780,00;0,0157
2779,00;0,0157
2778,00;0,0157
2777,00;0,0157
2776,00;0,0157
2775,00;0,0157
2774,00;0,0157
2773,00;0,0157
2772,00;0,0156
2771,00;0,0156
2770,00;0,0156
2769,00;0,0156
2768,00;0,0156
2767,00;0,0156
2766,00;0,0156
2765,00;0,0156
2764,00;0,0156
2763,00;0,0156
2762,00;0,0156
2761,00;0,0156
2760,00;0,0156
2759,00;0,0156
2758,00;0,0156
2757,00;0,0156
2756,00;0,0156
2755,00;0,0156
2754,00;0,0156
2753,00;0,0156
2752,00;0,0155
2751,00;0,0155
2750,00;0,0155
2749,00;0,0155
2748,00;0,0155
2747,00;0,0155
2746,00;0,0155
2745,00;0,0155
2744,00;0,0155
2743,00;0,0155
2742,00;0,0155
2741,00;0,0155
2740,00;0,0155
2739,00;0,0155
2738,00;0,0155
2737,00;0,0155
2736,00;0,0155
2735,00;0,0155
2734,00;0,0155
2733,00;0,0155
2732,00;0,0155
2731,00;0,0155
2730,00;0,0155
2729,00;0,0155
2728,00;0,0155
2727,00;0,0155
2726,00;0,0154
2725,00;0,0154
2724,00;0,0154
2723,00;0,0154
2722,00;0,0154
2721,00;0,0154
2720,00;0,0154
2719,00;0,0154
2718,00;0,0154
2717,00;0,0154
2716,00;0,0154
2715,00;0,0154
2714,00;0,0154
2713,00;0,0154
2712,00;0,0154
2711,00;0,0154
2710,00;0,0154
2709,00;0,0154
2708,00;0,0154
2707,00;0,0154
2706,00;0,0154
2705,00;0,0154
2704,00;0,0154
2703,00;0,0154
2702,00;0,0154
2701,00;0,0154
2700,00;0,0154
2699,00;0,0154
2698,00;0,0154
2697,00;0,0153
2696,00;0,0153
2695,00;0,0153
2694,00;0,0153
2693,00;0,0153
2692,00;0,0153
2691,00;0,0153
2690,00;0,0153
2689,00;0,0153
2688,00;0,0153
2687,00;0,0153
2686,00;0,0153
2685,00;0,0153
2684,00;0,0153
2683,00;0,0153
2682,00;0,0153
2681,00;0,0153
2680,00;0,0153
2679,00;0,0153
2678,00;0,0153
2677,00;0,0153
2676,00;0,0153
2675,00;0,0153
2674,00;0,0153
2673,00;0,0153
2672,00;0,0153
2671,00;0,0153
2670,00;0,0153
2669,00;0,0153
2668,00;0,0153
2667,00;0,0153
2666,00;0,0154
2665,00;0,0154
2664,00;0,0154
2663,00;0,0154
2662,00;0,0154
2661,00;0,0154
2660,00;0,0154
2659,00;0,0155
2658,00;0,0155
2657,00;0,0155
2656,00;0,0155
2655,00;0,0155
2654,00;0,0155
2653,00;0,0155
2652,00;0,0155
2651,00;0,0155
2650,00;0,0155
2649,00;0,0155
2648,00;0,0155
2647,00;0,0154
2646,00;0,0154
2645,00;0,0154
2644,00;0,0154
2643,00;0,0154
2642,00;0,0154
2641,00;0,0154
2640,00;0,0154
2639,00;0,0154
2638,00;0,0153
2637,00;0,0153
2636,00;0,0153
2635,00;0,0153
2634,00;0,0153
2633,00;0,0153
2632,00;0,0153
2631,00;0,0153
2630,00;0,0153
2629,00;0,0153
2628,00;0,0153
2627,00;0,0153
2626,00;0,0153
2625,00;0,0153
2624,00;0,0152
2623,00;0,0152
2622,00;0,0152
2621,00;0,0152
2620,00;0,0152
2619,00;0,0152
2618,00;0,0152
2617,00;0,0152
2616,00;0,0152
2615,00;0,0152
2614,00;0,0151
2613,00;0,0151
2612,00;0,0151
2611,00;0,0151
2610,00;0,0151
