Создан как новый массив данных;Образец 001 полученный BalashovM Дата вторник, ноября 16 2021
cm-1;A
2629,00;0,0469
2628,00;0,0468
2627,00;0,0468
2626,00;0,0468
2625,00;0,0468
2624,00;0,0468
2623,00;0,0468
2622,00;0,0467
2621,00;0,0467
2620,00;0,0467
2619,00;0,0467
2618,00;0,0467
2617,00;0,0467
2616,00;0,0467
2615,00;0,0467
2614,00;0,0467
2613,00;0,0467
2612,00;0,0466
2611,00;0,0466
2610,00;0,0466
2609,00;0,0466
2608,00;0,0466
2607,00;0,0466
2606,00;0,0466
2605,00;0,0466
2604,00;0,0466
2603,00;0,0466
2602,00;0,0466
2601,00;0,0465
2600,00;0,0465
2599,00;0,0465
2598,00;0,0465
2597,00;0,0465
2596,00;0,0465
2595,00;0,0465
2594,00;0,0465
2593,00;0,0465
2592,00;0,0465
2591,00;0,0465
2590,00;0,0464
2589,00;0,0464
2588,00;0,0464
2587,00;0,0464
2586,00;0,0464
2585,00;0,0464
2584,00;0,0464
2583,00;0,0464
2582,00;0,0464
2581,00;0,0464
2580,00;0,0464
2579,00;0,0464
2578,00;0,0464
2577,00;0,0464
2576,00;0,0464
2575,00;0,0464
2574,00;0,0464
2573,00;0,0464
2572,00;0,0464
2571,00;0,0463
2570,00;0,0463
2569,00;0,0463
2568,00;0,0463
2567,00;0,0463
2566,00;0,0463
2565,00;0,0463
2564,00;0,0463
2563,00;0,0463
2562,00;0,0463
2561,00;0,0463
2560,00;0,0463
2559,00;0,0463
2558,00;0,0463
2557,00;0,0463
2556,00;0,0463
2555,00;0,0463
2554,00;0,0463
2553,00;0,0463
2552,00;0,0463
2551,00;0,0463
2550,00;0,0463
2549,00;0,0463
2548,00;0,0463
2547,00;0,0463
2546,00;0,0463
2545,00;0,0463
2544,00;0,0463
2543,00;0,0462
2542,00;0,0462
2541,00;0,0462
2540,00;0,0462
2539,00;0,0462
2538,00;0,0462
2537,00;0,0462
2536,00;0,0462
2535,00;0,0462
2534,00;0,0462
2533,00;0,0462
2532,00;0,0462
2531,00;0,0462
2530,00;0,0462
2529,00;0,0462
2528,00;0,0462
2527,00;0,0462
2526,00;0,0462
2525,00;0,0462
2524,00;0,0462
2523,00;0,0462
2522,00;0,0462
2521,00;0,0462
2520,00;0,0462
2519,00;0,0462
2518,00;0,0462
2517,00;0,0462
2516,00;0,0462
2515,00;0,0462
2514,00;0,0462
2513,00;0,0462
2512,00;0,0462
2511,00;0,0462
2510,00;0,0462
2509,00;0,0462
2508,00;0,0462
2507,00;0,0462
2506,00;0,0462
2505,00;0,0462
2504,00;0,0462
2503,00;0,0462
2502,00;0,0462
2501,00;0,0462
2500,00;0,0462
2499,00;0,0462
2498,00;0,0462
2497,00;0,0462
2496,00;0,0462
2495,00;0,0462
2494,00;0,0462
2493,00;0,0462
2492,00;0,0461
2491,00;0,0461
2490,00;0,0462
2489,00;0,0462
2488,00;0,0462
2487,00;0,0462
2486,00;0,0462
2485,00;0,0462
2484,00;0,0462
2483,00;0,0462
2482,00;0,0462
2481,00;0,0462
2480,00;0,0462
2479,00;0,0462
2478,00;0,0462
2477,00;0,0462
2476,00;0,0462
2475,00;0,0462
2474,00;0,0462
2473,00;0,0462
2472,00;0,0462
2471,00;0,0462
2470,00;0,0462
2469,00;0,0462
2468,00;0,0462
2467,00;0,0461
2466,00;0,0461
2465,00;0,0461
2464,00;0,0462
2463,00;0,0462
2462,00;0,0462
2461,00;0,0462
2460,00;0,0462
2459,00;0,0462
2458,00;0,0462
2457,00;0,0462
2456,00;0,0462
2455,00;0,0462
2454,00;0,0462
2453,00;0,0462
2452,00;0,0462
2451,00;0,0462
2450,00;0,0462
2449,00;0,0462
2448,00;0,0462
2447,00;0,0462
2446,00;0,0462
2445,00;0,0462
2444,00;0,0462
2443,00;0,0462
2442,00;0,0461
2441,00;0,0461
2440,00;0,0461
2439,00;0,0462
2438,00;0,0462
2437,00;0,0462
2436,00;0,0461
2435,00;0,0461
2434,00;0,0461
2433,00;0,0461
2432,00;0,0461
2431,00;0,0461
2430,00;0,0461
2429,00;0,0461
2428,00;0,0461
2427,00;0,0461
2426,00;0,0461
2425,00;0,0461
2424,00;0,0461
2423,00;0,0461
2422,00;0,0461
2421,00;0,0461
2420,00;0,0461
2419,00;0,0461
2418,00;0,0462
2417,00;0,0461
2416,00;0,0461
2415,00;0,0461
2414,00;0,0462
2413,00;0,0462
2412,00;0,0462
2411,00;0,0462
2410,00;0,0461
2409,00;0,0461
2408,00;0,0461
2407,00;0,0461
2406,00;0,0461
2405,00;0,0461
2404,00;0,0460
2403,00;0,0460
2402,00;0,0460
2401,00;0,0460
2400,00;0,0460
2399,00;0,0460
2398,00;0,0461
2397,00;0,0461
2396,00;0,0461
2395,00;0,0460
2394,00;0,0460
2393,00;0,0460
2392,00;0,0460
2391,00;0,0461
2390,00;0,0461
2389,00;0,0461
2388,00;0,0461
2387,00;0,0461
2386,00;0,0461
2385,00;0,0461
2384,00;0,0461
2383,00;0,0461
2382,00;0,0461
2381,00;0,0461
2380,00;0,0461
2379,00;0,0461
2378,00;0,0461
2377,00;0,0461
2376,00;0,0462
2375,00;0,0462
2374,00;0,0462
2373,00;0,0462
2372,00;0,0462
2371,00;0,0462
2370,00;0,0462
2369,00;0,0462
2368,00;0,0462
2367,00;0,0462
2366,00;0,0463
2365,00;0,0463
2364,00;0,0463
2363,00;0,0463
2362,00;0,0463
2361,00;0,0463
2360,00;0,0464
2359,00;0,0464
2358,00;0,0464
2357,00;0,0464
2356,00;0,0465
2355,00;0,0465
2354,00;0,0465
2353,00;0,0465
2352,00;0,0465
2351,00;0,0465
2350,00;0,0465
2349,00;0,0466
2348,00;0,0466
2347,00;0,0466
2346,00;0,0466
2345,00;0,0466
2344,00;0,0467
2343,00;0,0467
2342,00;0,0467
2341,00;0,0468
2340,00;0,0468
2339,00;0,0468
2338,00;0,0468
2337,00;0,0468
2336,00;0,0468
2335,00;0,0468
2334,00;0,0468
2333,00;0,0468
2332,00;0,0468
2331,00;0,0468
2330,00;0,0468
2329,00;0,0469
2328,00;0,0470
2327,00;0,0471
2326,00;0,0473
2325,00;0,0475
2324,00;0,0476
2323,00;0,0476
2322,00;0,0475
2321,00;0,0475
2320,00;0,0474
2319,00;0,0473
2318,00;0,0473
2317,00;0,0473
2316,00;0,0473
2315,00;0,0473
2314,00;0,0472
2313,00;0,0472
2312,00;0,0472
2311,00;0,0472
2310,00;0,0472
2309,00;0,0472
2308,00;0,0471
2307,00;0,0471
2306,00;0,0471
2305,00;0,0471
2304,00;0,0471
2303,00;0,0471
2302,00;0,0471
2301,00;0,0471
2300,00;0,0471
2299,00;0,0471
2298,00;0,0471
2297,00;0,0471
2296,00;0,0472
2295,00;0,0472
2294,00;0,0472
2293,00;0,0472
2292,00;0,0472
2291,00;0,0472
2290,00;0,0472
2289,00;0,0472
2288,00;0,0472
2287,00;0,0472
2286,00;0,0472
2285,00;0,0473
2284,00;0,0473
2283,00;0,0473
2282,00;0,0473
2281,00;0,0472
2280,00;0,0471
2279,00;0,0470
2278,00;0,0470
2277,00;0,0470
2276,00;0,0470
2275,00;0,0469
2274,00;0,0469
2273,00;0,0469
2272,00;0,0469
2271,00;0,0469
2270,00;0,0469
2269,00;0,0468
2268,00;0,0468
2267,00;0,0467
2266,00;0,0467
2265,00;0,0467
2264,00;0,0467
2263,00;0,0468
2262,00;0,0468
2261,00;0,0468
2260,00;0,0468
2259,00;0,0468
2258,00;0,0468
2257,00;0,0468
2256,00;0,0468
2255,00;0,0467
2254,00;0,0467
2253,00;0,0467
2252,00;0,0467
2251,00;0,0467
2250,00;0,0467
2249,00;0,0466
2248,00;0,0466
2247,00;0,0466
2246,00;0,0466
2245,00;0,0466
2244,00;0,0466
2243,00;0,0466
2242,00;0,0466
2241,00;0,0467
2240,00;0,0467
2239,00;0,0467
2238,00;0,0466
2237,00;0,0466
2236,00;0,0466
2235,00;0,0466
2234,00;0,0466
2233,00;0,0466
2232,00;0,0466
2231,00;0,0466
2230,00;0,0466
2229,00;0,0466
2228,00;0,0466
2227,00;0,0466
2226,00;0,0466
2225,00;0,0466
2224,00;0,0466
2223,00;0,0466
2222,00;0,0466
2221,00;0,0466
2220,00;0,0466
2219,00;0,0465
2218,00;0,0465
2217,00;0,0465
2216,00;0,0465
2215,00;0,0465
2214,00;0,0465
2213,00;0,0465
2212,00;0,0465
2211,00;0,0465
2210,00;0,0465
2209,00;0,0465
2208,00;0,0465
2207,00;0,0465
2206,00;0,0464
2205,00;0,0464
2204,00;0,0464
2203,00;0,0464
2202,00;0,0464
2201,00;0,0464
2200,00;0,0464
2199,00;0,0464
2198,00;0,0464
2197,00;0,0464
2196,00;0,0464
2195,00;0,0463
2194,00;0,0463
2193,00;0,0464
2192,00;0,0464
2191,00;0,0463
2190,00;0,0463
2189,00;0,0463
2188,00;0,0463
2187,00;0,0463
2186,00;0,0463
2185,00;0,0464
2184,00;0,0463
2183,00;0,0463
2182,00;0,0462
2181,00;0,0461
2180,00;0,0461
2179,00;0,0462
2178,00;0,0462
2177,00;0,0461
2176,00;0,0461
2175,00;0,0460
2174,00;0,0460
2173,00;0,0461
2172,00;0,0461
2171,00;0,0461
2170,00;0,0461
2169,00;0,0461
2168,00;0,0462
2167,00;0,0462
2166,00;0,0463
2165,00;0,0462
2164,00;0,0462
2163,00;0,0462
2162,00;0,0462
2161,00;0,0461
2160,00;0,0459
2159,00;0,0455
2158,00;0,0453
2157,00;0,0452
2156,00;0,0452
2155,00;0,0452
2154,00;0,0453
2153,00;0,0452
2152,00;0,0451
2151,00;0,0451
2150,00;0,0451
2149,00;0,0451
2148,00;0,0452
2147,00;0,0452
2146,00;0,0451
2145,00;0,0451
2144,00;0,0451
2143,00;0,0451
2142,00;0,0452
2141,00;0,0453
2140,00;0,0454
2139,00;0,0454
2138,00;0,0453
2137,00;0,0453
2136,00;0,0453
2135,00;0,0452
2134,00;0,0451
2133,00;0,0451
2132,00;0,0451
2131,00;0,0451
2130,00;0,0451
2129,00;0,0451
2128,00;0,0452
2127,00;0,0453
2126,00;0,0454
2125,00;0,0455
2124,00;0,0455
2123,00;0,0456
2122,00;0,0456
2121,00;0,0456
2120,00;0,0456
2119,00;0,0457
2118,00;0,0458
2117,00;0,0459
2116,00;0,0459
2115,00;0,0459
2114,00;0,0459
2113,00;0,0459
2112,00;0,0459
2111,00;0,0459
2110,00;0,0459
2109,00;0,0459
2108,00;0,0459
2107,00;0,0459
2106,00;0,0459
2105,00;0,0459
2104,00;0,0459
2103,00;0,0460
2102,00;0,0460
2101,00;0,0461
2100,00;0,0461
2099,00;0,0461
2098,00;0,0462
2097,00;0,0462
2096,00;0,0461
2095,00;0,0461
2094,00;0,0460
2093,00;0,0460
2092,00;0,0460
2091,00;0,0461
2090,00;0,0462
2089,00;0,0462
2088,00;0,0463
2087,00;0,0463
2086,00;0,0463
2085,00;0,0464
2084,00;0,0464
2083,00;0,0464
2082,00;0,0464
2081,00;0,0464
2080,00;0,0464
2079,00;0,0464
2078,00;0,0464
2077,00;0,0464
2076,00;0,0465
2075,00;0,0465
2074,00;0,0465
2073,00;0,0465
2072,00;0,0464
2071,00;0,0464
2070,00;0,0464
2069,00;0,0464
2068,00;0,0464
2067,00;0,0464
2066,00;0,0464
2065,00;0,0464
2064,00;0,0464
2063,00;0,0464
2062,00;0,0464
2061,00;0,0465
2060,00;0,0465
2059,00;0,0465
2058,00;0,0465
2057,00;0,0465
2056,00;0,0465
2055,00;0,0465
2054,00;0,0465
2053,00;0,0465
2052,00;0,0466
2051,00;0,0466
2050,00;0,0466
2049,00;0,0465
2048,00;0,0465
2047,00;0,0464
2046,00;0,0464
2045,00;0,0464
2044,00;0,0465
2043,00;0,0465
2042,00;0,0464
2041,00;0,0464
2040,00;0,0463
2039,00;0,0462
2038,00;0,0461
2037,00;0,0461
2036,00;0,0461
2035,00;0,0460
2034,00;0,0460
2033,00;0,0460
2032,00;0,0460
2031,00;0,0460
2030,00;0,0460
2029,00;0,0460
2028,00;0,0460
2027,00;0,0460
2026,00;0,0460
2025,00;0,0460
2024,00;0,0460
2023,00;0,0460
2022,00;0,0459
2021,00;0,0459
2020,00;0,0459
2019,00;0,0460
2018,00;0,0460
2017,00;0,0461
2016,00;0,0462
2015,00;0,0461
2014,00;0,0461
2013,00;0,0460
2012,00;0,0459
2011,00;0,0458
2010,00;0,0458
2009,00;0,0458
2008,00;0,0459
2007,00;0,0458
2006,00;0,0458
2005,00;0,0457
2004,00;0,0456
2003,00;0,0456
2002,00;0,0457
2001,00;0,0457
2000,00;0,0458
1999,00;0,0458
1998,00;0,0459
1997,00;0,0459
1996,00;0,0460
1995,00;0,0460
1994,00;0,0461
1993,00;0,0461
1992,00;0,0460
1991,00;0,0460
1990,00;0,0460
1989,00;0,0460
1988,00;0,0461
1987,00;0,0462
1986,00;0,0463
1985,00;0,0463
1984,00;0,0463
1983,00;0,0463
1982,00;0,0463
1981,00;0,0464
1980,00;0,0464
1979,00;0,0463
1978,00;0,0460
1977,00;0,0457
1976,00;0,0455
1975,00;0,0454
1974,00;0,0454
1973,00;0,0455
1972,00;0,0456
1971,00;0,0456
1970,00;0,0456
1969,00;0,0456
1968,00;0,0456
1967,00;0,0456
1966,00;0,0456
1965,00;0,0456
1964,00;0,0455
1963,00;0,0454
1962,00;0,0453
1961,00;0,0452
1960,00;0,0451
1959,00;0,0450
1958,00;0,0450
1957,00;0,0450
1956,00;0,0450
1955,00;0,0451
1954,00;0,0452
1953,00;0,0452
1952,00;0,0453
1951,00;0,0453
1950,00;0,0453
1949,00;0,0453
1948,00;0,0454
1947,00;0,0454
1946,00;0,0454
1945,00;0,0454
1944,00;0,0454
1943,00;0,0454
1942,00;0,0453
1941,00;0,0452
1940,00;0,0452
1939,00;0,0452
1938,00;0,0452
1937,00;0,0453
1936,00;0,0453
1935,00;0,0453
1934,00;0,0453
1933,00;0,0454
1932,00;0,0454
1931,00;0,0454
1930,00;0,0454
1929,00;0,0454
1928,00;0,0454
1927,00;0,0454
1926,00;0,0454
1925,00;0,0454
1924,00;0,0455
1923,00;0,0455
1922,00;0,0455
1921,00;0,0455
1920,00;0,0455
1919,00;0,0455
1918,00;0,0455
1917,00;0,0455
1916,00;0,0455
1915,00;0,0456
1914,00;0,0456
1913,00;0,0456
1912,00;0,0456
1911,00;0,0456
1910,00;0,0456
1909,00;0,0456
1908,00;0,0456
1907,00;0,0456
1906,00;0,0456
1905,00;0,0456
1904,00;0,0456
1903,00;0,0457
1902,00;0,0457
1901,00;0,0457
1900,00;0,0457
1899,00;0,0457
1898,00;0,0457
1897,00;0,0457
1896,00;0,0457
1895,00;0,0457
1894,00;0,0457
1893,00;0,0457
1892,00;0,0457
1891,00;0,0457
1890,00;0,0457
1889,00;0,0457
1888,00;0,0457
1887,00;0,0457
1886,00;0,0457
1885,00;0,0457
1884,00;0,0457
1883,00;0,0457
1882,00;0,0457
1881,00;0,0457
1880,00;0,0457
1879,00;0,0457
1878,00;0,0457
1877,00;0,0457
1876,00;0,0457
1875,00;0,0457
1874,00;0,0457
1873,00;0,0457
1872,00;0,0457
1871,00;0,0457
1870,00;0,0457
1869,00;0,0457
1868,00;0,0457
1867,00;0,0457
1866,00;0,0457
1865,00;0,0457
1864,00;0,0457
1863,00;0,0457
1862,00;0,0458
1861,00;0,0458
1860,00;0,0458
1859,00;0,0458
1858,00;0,0458
1857,00;0,0458
1856,00;0,0458
1855,00;0,0458
1854,00;0,0458
1853,00;0,0458
1852,00;0,0458
1851,00;0,0458
1850,00;0,0458
1849,00;0,0458
1848,00;0,0458
1847,00;0,0458
1846,00;0,0458
1845,00;0,0458
1844,00;0,0458
1843,00;0,0458
1842,00;0,0458
1841,00;0,0458
1840,00;0,0458
1839,00;0,0458
1838,00;0,0458
1837,00;0,0458
1836,00;0,0458
1835,00;0,0458
1834,00;0,0458
1833,00;0,0458
1832,00;0,0458
1831,00;0,0458
1830,00;0,0458
1829,00;0,0458
1828,00;0,0458
1827,00;0,0458
1826,00;0,0458
1825,00;0,0458
1824,00;0,0458
1823,00;0,0458
1822,00;0,0458
1821,00;0,0458
1820,00;0,0458
1819,00;0,0458
1818,00;0,0458
1817,00;0,0458
1816,00;0,0458
1815,00;0,0458
1814,00;0,0458
1813,00;0,0458
1812,00;0,0458
1811,00;0,0458
1810,00;0,0459
1809,00;0,0459
1808,00;0,0458
1807,00;0,0458
1806,00;0,0458
1805,00;0,0458
1804,00;0,0458
1803,00;0,0458
1802,00;0,0458
1801,00;0,0458
1800,00;0,0458
1799,00;0,0459
1798,00;0,0459
1797,00;0,0459
1796,00;0,0458
1795,00;0,0458
1794,00;0,0458
1793,00;0,0458
1792,00;0,0458
1791,00;0,0459
1790,00;0,0459
1789,00;0,0459
1788,00;0,0459
1787,00;0,0459
1786,00;0,0459
1785,00;0,0459
1784,00;0,0459
1783,00;0,0459
1782,00;0,0459
1781,00;0,0460
1780,00;0,0460
1779,00;0,0459
1778,00;0,0459
1777,00;0,0459
1776,00;0,0459
1775,00;0,0458
1774,00;0,0458
1773,00;0,0458
1772,00;0,0459
1771,00;0,0459
1770,00;0,0458
1769,00;0,0458
1768,00;0,0458
1767,00;0,0458
1766,00;0,0458
1765,00;0,0458
1764,00;0,0458
1763,00;0,0458
1762,00;0,0458
1761,00;0,0458
1760,00;0,0457
1759,00;0,0456
1758,00;0,0455
1757,00;0,0454
1756,00;0,0453
1755,00;0,0452
1754,00;0,0451
1753,00;0,0450
1752,00;0,0449
1751,00;0,0448
1750,00;0,0447
1749,00;0,0445
1748,00;0,0443
1747,00;0,0441
1746,00;0,0439
1745,00;0,0438
1744,00;0,0436
1743,00;0,0435
1742,00;0,0434
1741,00;0,0434
1740,00;0,0433
1739,00;0,0433
1738,00;0,0433
1737,00;0,0433
1736,00;0,0433
1735,00;0,0434
1734,00;0,0436
1733,00;0,0437
1732,00;0,0438
1731,00;0,0439
1730,00;0,0440
1729,00;0,0442
1728,00;0,0444
1727,00;0,0446
1726,00;0,0447
1725,00;0,0448
1724,00;0,0449
1723,00;0,0451
1722,00;0,0452
1721,00;0,0453
1720,00;0,0454
1719,00;0,0454
1718,00;0,0455
1717,00;0,0456
1716,00;0,0458
1715,00;0,0459
1714,00;0,0460
1713,00;0,0461
1712,00;0,0462
1711,00;0,0462
1710,00;0,0463
1709,00;0,0463
1708,00;0,0464
1707,00;0,0464
1706,00;0,0465
1705,00;0,0466
1704,00;0,0467
1703,00;0,0468
1702,00;0,0468
1701,00;0,0468
1700,00;0,0468
1699,00;0,0468
1698,00;0,0469
1697,00;0,0470
1696,00;0,0471
1695,00;0,0472
1694,00;0,0472
1693,00;0,0472
1692,00;0,0473
1691,00;0,0473
1690,00;0,0474
1689,00;0,0474
1688,00;0,0474
1687,00;0,0474
1686,00;0,0474
1685,00;0,0474
1684,00;0,0474
1683,00;0,0475
1682,00;0,0475
1681,00;0,0475
1680,00;0,0475
1679,00;0,0476
1678,00;0,0476
1677,00;0,0477
1676,00;0,0477
1675,00;0,0477
1674,00;0,0477
1673,00;0,0477
1672,00;0,0477
1671,00;0,0477
1670,00;0,0478
1669,00;0,0478
1668,00;0,0479
1667,00;0,0479
1666,00;0,0479
1665,00;0,0479
1664,00;0,0480
1663,00;0,0480
1662,00;0,0480
1661,00;0,0481
1660,00;0,0482
1659,00;0,0482
1658,00;0,0482
1657,00;0,0482
1656,00;0,0482
1655,00;0,0483
1654,00;0,0483
1653,00;0,0484
1652,00;0,0485
1651,00;0,0485
1650,00;0,0485
1649,00;0,0485
1648,00;0,0486
1647,00;0,0486
1646,00;0,0487
1645,00;0,0487
1644,00;0,0488
1643,00;0,0488
1642,00;0,0488
1641,00;0,0489
1640,00;0,0489
1639,00;0,0489
1638,00;0,0490
1637,00;0,0490
1636,00;0,0490
1635,00;0,0491
1634,00;0,0491
1633,00;0,0491
1632,00;0,0492
1631,00;0,0492
1630,00;0,0493
1629,00;0,0493
1628,00;0,0493
1627,00;0,0494
1626,00;0,0494
1625,00;0,0494
1624,00;0,0495
1623,00;0,0495
1622,00;0,0496
1621,00;0,0496
1620,00;0,0497
1619,00;0,0497
1618,00;0,0498
1617,00;0,0498
1616,00;0,0499
1615,00;0,0499
1614,00;0,0500
1613,00;0,0500
1612,00;0,0500
1611,00;0,0501
1610,00;0,0502
1609,00;0,0502
1608,00;0,0502
1607,00;0,0503
1606,00;0,0503
1605,00;0,0504
1604,00;0,0504
1603,00;0,0505
1602,00;0,0505
1601,00;0,0506
1600,00;0,0506
1599,00;0,0507
1598,00;0,0507
1597,00;0,0508
1596,00;0,0508
1595,00;0,0508
1594,00;0,0509
1593,00;0,0509
1592,00;0,0510
1591,00;0,0510
1590,00;0,0510
1589,00;0,0510
1588,00;0,0511
1587,00;0,0511
1586,00;0,0512
1585,00;0,0512
1584,00;0,0512
1583,00;0,0513
1582,00;0,0513
1581,00;0,0513
1580,00;0,0514
1579,00;0,0514
1578,00;0,0514
1577,00;0,0514
1576,00;0,0515
1575,00;0,0515
1574,00;0,0515
1573,00;0,0515
1572,00;0,0515
1571,00;0,0516
1570,00;0,0516
1569,00;0,0516
1568,00;0,0516
1567,00;0,0516
1566,00;0,0517
1565,00;0,0517
1564,00;0,0517
1563,00;0,0517
1562,00;0,0518
1561,00;0,0518
1560,00;0,0518
1559,00;0,0519
1558,00;0,0519
1557,00;0,0518
1556,00;0,0518
1555,00;0,0517
1554,00;0,0517
1553,00;0,0517
1552,00;0,0517
1551,00;0,0517
1550,00;0,0517
1549,00;0,0517
1548,00;0,0517
1547,00;0,0517
1546,00;0,0517
1545,00;0,0516
1544,00;0,0515
1543,00;0,0515
1542,00;0,0515
1541,00;0,0514
1540,00;0,0514
1539,00;0,0514
1538,00;0,0514
1537,00;0,0513
1536,00;0,0513
1535,00;0,0513
1534,00;0,0513
1533,00;0,0512
1532,00;0,0512
1531,00;0,0512
1530,00;0,0512
1529,00;0,0512
1528,00;0,0512
1527,00;0,0511
1526,00;0,0511
1525,00;0,0511
1524,00;0,0511
1523,00;0,0510
1522,00;0,0510
1521,00;0,0510
1520,00;0,0510
1519,00;0,0509
1518,00;0,0509
1517,00;0,0509
1516,00;0,0508
1515,00;0,0508
1514,00;0,0508
1513,00;0,0508
1512,00;0,0508
1511,00;0,0507
1510,00;0,0507
1509,00;0,0507
1508,00;0,0506
1507,00;0,0506
1506,00;0,0506
1505,00;0,0506
1504,00;0,0506
1503,00;0,0505
1502,00;0,0505
1501,00;0,0505
1500,00;0,0505
1499,00;0,0505
1498,00;0,0504
1497,00;0,0504
1496,00;0,0503
1495,00;0,0503
1494,00;0,0504
1493,00;0,0504
1492,00;0,0503
1491,00;0,0503
1490,00;0,0502
1489,00;0,0502
1488,00;0,0502
1487,00;0,0502
1486,00;0,0502
1485,00;0,0502
1484,00;0,0502
1483,00;0,0502
1482,00;0,0502
1481,00;0,0502
1480,00;0,0501
1479,00;0,0501
1478,00;0,0500
1477,00;0,0500
1476,00;0,0499
1475,00;0,0499
1474,00;0,0499
1473,00;0,0498
1472,00;0,0498
1471,00;0,0498
1470,00;0,0498
1469,00;0,0498
1468,00;0,0497
1467,00;0,0497
1466,00;0,0497
1465,00;0,0498
1464,00;0,0498
1463,00;0,0498
1462,00;0,0498
1461,00;0,0498
1460,00;0,0498
1459,00;0,0498
1458,00;0,0499
1457,00;0,0499
1456,00;0,0500
1455,00;0,0500
1454,00;0,0501
1453,00;0,0502
1452,00;0,0503
1451,00;0,0504
1450,00;0,0504
1449,00;0,0504
1448,00;0,0504
1447,00;0,0505
1446,00;0,0505
1445,00;0,0505
1444,00;0,0506
1443,00;0,0506
1442,00;0,0507
1441,00;0,0507
1440,00;0,0507
1439,00;0,0507
1438,00;0,0508
1437,00;0,0508
1436,00;0,0508
1435,00;0,0508
1434,00;0,0508
1433,00;0,0508
1432,00;0,0509
1431,00;0,0509
1430,00;0,0509
1429,00;0,0510
1428,00;0,0510
1427,00;0,0510
1426,00;0,0510
1425,00;0,0510
1424,00;0,0510
1423,00;0,0510
1422,00;0,0510
1421,00;0,0511
1420,00;0,0511
1419,00;0,0511
1418,00;0,0511
1417,00;0,0512
1416,00;0,0512
1415,00;0,0512
1414,00;0,0512
1413,00;0,0513
1412,00;0,0514
1411,00;0,0514
1410,00;0,0514
1409,00;0,0515
1408,00;0,0515
1407,00;0,0515
1406,00;0,0515
1405,00;0,0515
1404,00;0,0515
1403,00;0,0515
1402,00;0,0515
1401,00;0,0515
1400,00;0,0515
1399,00;0,0515
1398,00;0,0515
1397,00;0,0516
1396,00;0,0516
1395,00;0,0516
1394,00;0,0516
1393,00;0,0516
1392,00;0,0516
1391,00;0,0516
1390,00;0,0516
1389,00;0,0516
1388,00;0,0516
1387,00;0,0516
1386,00;0,0516
1385,00;0,0517
1384,00;0,0517
1383,00;0,0517
1382,00;0,0517
1381,00;0,0517
1380,00;0,0517
1379,00;0,0518
1378,00;0,0518
1377,00;0,0518
1376,00;0,0518
1375,00;0,0518
1374,00;0,0518
1373,00;0,0518
1372,00;0,0518
1371,00;0,0518
1370,00;0,0518
1369,00;0,0518
1368,00;0,0518
1367,00;0,0518
1366,00;0,0518
1365,00;0,0518
1364,00;0,0518
1363,00;0,0518
1362,00;0,0518
1361,00;0,0518
1360,00;0,0518
1359,00;0,0518
1358,00;0,0518
1357,00;0,0518
1356,00;0,0518
1355,00;0,0518
1354,00;0,0517
1353,00;0,0517
1352,00;0,0517
1351,00;0,0517
1350,00;0,0518
1349,00;0,0518
1348,00;0,0518
1347,00;0,0518
1346,00;0,0518
1345,00;0,0518
1344,00;0,0518
1343,00;0,0518
1342,00;0,0518
1341,00;0,0518
1340,00;0,0518
1339,00;0,0518
1338,00;0,0518
1337,00;0,0518
1336,00;0,0518
1335,00;0,0518
1334,00;0,0518
1333,00;0,0518
1332,00;0,0518
1331,00;0,0519
1330,00;0,0519
1329,00;0,0518
1328,00;0,0518
1327,00;0,0518
1326,00;0,0518
1325,00;0,0518
1324,00;0,0518
1323,00;0,0518
1322,00;0,0517
1321,00;0,0517
1320,00;0,0516
1319,00;0,0516
1318,00;0,0516
1317,00;0,0516
1316,00;0,0516
1315,00;0,0516
1314,00;0,0515
1313,00;0,0515
1312,00;0,0515
1311,00;0,0515
1310,00;0,0515
1309,00;0,0515
1308,00;0,0515
1307,00;0,0515
1306,00;0,0515
1305,00;0,0515
1304,00;0,0515
1303,00;0,0515
1302,00;0,0514
1301,00;0,0514
1300,00;0,0514
1299,00;0,0514
1298,00;0,0513
1297,00;0,0513
1296,00;0,0513
1295,00;0,0513
1294,00;0,0512
1293,00;0,0512
1292,00;0,0512
1291,00;0,0512
1290,00;0,0512
1289,00;0,0512
1288,00;0,0512
1287,00;0,0511
1286,00;0,0511
1285,00;0,0511
1284,00;0,0511
1283,00;0,0511
1282,00;0,0511
1281,00;0,0510
1280,00;0,0510
1279,00;0,0510
1278,00;0,0510
1277,00;0,0510
1276,00;0,0510
1275,00;0,0510
1274,00;0,0509
1273,00;0,0509
1272,00;0,0509
1271,00;0,0509
1270,00;0,0509
1269,00;0,0509
1268,00;0,0509
1267,00;0,0509
1266,00;0,0510
1265,00;0,0510
1264,00;0,0510
1263,00;0,0510
1262,00;0,0509
1261,00;0,0509
1260,00;0,0510
1259,00;0,0510
1258,00;0,0510
1257,00;0,0510
1256,00;0,0510
1255,00;0,0510
1254,00;0,0510
1253,00;0,0510
1252,00;0,0511
1251,00;0,0511
1250,00;0,0511
1249,00;0,0511
1248,00;0,0511
1247,00;0,0511
1246,00;0,0511
1245,00;0,0511
1244,00;0,0511
1243,00;0,0511
1242,00;0,0511
1241,00;0,0511
1240,00;0,0511
1239,00;0,0511
1238,00;0,0511
1237,00;0,0511
1236,00;0,0512
1235,00;0,0512
